,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1749751,3.391670061946809e-05,3.39167005834719e-05,0.3861139303963153,0.04853356922438187,3.39167005834719e-05,3.39167005834719e-05,0.017732541143851498,3.39167005834719e-05,3.391670389242736e-05,3.3916706336341845e-05,3.391670636506807e-05,3.39167005834719e-05,3.39167005834719e-05,0.31964476264977465,3.391670468881974e-05,3.391670083653491e-05,0.2084641243365687,0.019104071822868465
1749752,3.5981577524031154e-05,3.5981577432491735e-05,0.12244774339848738,0.021980658862318845,3.5981577432491735e-05,3.5981577432491735e-05,3.598158352521786e-05,3.5981577432491735e-05,3.5981585004195266e-05,3.5981583421525426e-05,0.021214752467058697,3.5981577432491735e-05,3.5981577432491735e-05,0.20645623854889114,0.0031223597993032762,3.598157774738007e-05,0.4940893256922058,0.13029312385991748
1750150,2.07296849088485e-05,2.072968490884851e-05,0.3140387967664181,2.0729687969812664e-05,2.072968490884851e-05,2.072968490884851e-05,2.072968824844159e-05,2.072968490884851e-05,0.013018679252178164,2.0729688225732115e-05,2.0729687862863793e-05,2.072968490884851e-05,2.072968490884851e-05,0.022382359540189526,2.072968733477466e-05,2.0729684943687967e-05,2.072968825670972e-05,0.6502699488340102
1751952,0.00018518518518587278,0.0001851851851858729,0.2993219450923628,0.12872604488808667,0.0001851851851858729,0.0001851851851858729,0.15251352720308464,0.0001851851851858729,0.0001851852016730284,0.00018518521289841394,0.00018518520895331562,0.0001851851851858729,0.0001851851851858729,0.000185185216283959,0.000185185199568387,0.00018518518518587261,0.23680153834456122,0.18022953695104044
1752551,0.00020576131687322956,0.00020576131687322975,0.0002057613566855829,0.00020576134618819166,0.00020576131687322975,0.00020576131687322975,0.41339888831969085,0.00020576131687322975,0.00020576133858706466,0.1146992585602042,0.012007116798738997,0.00020576131687322975,0.00020576131687322975,0.000205761350269306,0.00020576133352857032,0.00020576131690399968,0.00020576135198085405,0.4570140777091099
1754851,2.82151120140621e-05,2.8215112014062112e-05,0.07491721796061893,0.3257658298529092,2.8215112014062112e-05,2.8215112014062112e-05,2.8215115737417947e-05,2.8215112014062112e-05,2.821511687393857e-05,2.8215116634322484e-05,0.09821435600326459,2.8215112014062112e-05,2.8215112014062112e-05,0.4596890241115371,2.8215116696529112e-05,2.821511230788446e-05,2.8215115917987906e-05,0.04104677559340361
1757550,8.65351332642141e-05,8.653513326421413e-05,0.12337812065345258,8.6535146822524e-05,8.653513326421413e-05,8.653513326421413e-05,8.653514950836344e-05,8.653513326421413e-05,8.653514004952205e-05,0.464194498423119,8.653514706529218e-05,8.653513326421413e-05,8.653513326421413e-05,0.3527429593932012,8.653514206883e-05,8.653513348921467e-05,8.653514767060111e-05,0.05847292959070342
1757750,7.205649229009945e-05,7.205649229009948e-05,7.20565033039861e-05,7.205650307855537e-05,7.205649229009948e-05,7.205649229009948e-05,0.05697896501196822,7.205649229009948e-05,7.205650172008373e-05,7.205650410049526e-05,7.205650081818021e-05,7.205649229009948e-05,7.205649229009948e-05,7.20565022393283e-05,7.205650318726916e-05,7.205649310350619e-05,0.20515564509071452,0.7367845424397352
1757752,0.00010501995379138892,0.00010501995379138895,0.00010501997058543691,0.00010501996878816227,0.00010501995379138895,0.00010501995379138895,0.09500019403348693,0.00010501995379138895,0.0001050199686510775,0.00010501996926236219,0.0001050199703363968,0.00010501995379138895,0.00010501995379138895,0.00010501997356177057,0.0001050199685864831,0.00010501995381298123,0.00010501997052151835,0.9033194865758672
1758052,0.0002670940170948513,0.00026709401709485147,0.5405497547415659,0.02452347509065747,0.00026709401709485147,0.00026709401709485147,0.0002670940645805426,0.00026709401709485147,0.00026709410536958394,0.0002670940643901067,0.0002670940587084545,0.00026709401709485147,0.00026709401709485147,0.00026709405424792126,0.0002670940760658634,0.0002670940171314847,0.16567890399924,0.2655085496083787
1760452,0.00010871928680211075,0.00010871928680211088,0.010767395232997603,0.26404809415454183,0.00010871928680211088,0.00010871928680211088,0.03075028191276705,0.00010871928680211088,0.00010871929610016191,0.00010871930288258258,0.03577229315039882,0.00010871928680211088,0.00010871928680211088,0.13398846719551097,0.00010871929991880923,0.00010871928718964014,0.0497917460847846,0.4736858100752931
1760752,2.5115531444744527e-05,2.511553144474455e-05,0.1041490961902414,0.8109498406568232,2.511553144474455e-05,2.511553144474455e-05,2.5115534732787508e-05,2.511553144474455e-05,2.5115534732150428e-05,0.0416806581753802,0.029110587988612116,2.511553144474455e-05,2.511553144474455e-05,0.013783315060721784,2.5115535800533416e-05,2.5115531464974944e-05,2.511553575417902e-05,2.511553562348518e-05
1761250,4.772814051180822e-05,4.772814051180825e-05,0.4066500649543849,0.333177648391388,4.772814051180825e-05,4.772814051180825e-05,4.772814639657534e-05,4.772814051180825e-05,4.772814599044635e-05,4.7728147809904176e-05,4.7728147605777604e-05,4.772814051180825e-05,4.772814051180825e-05,0.11986278615937955,4.772814494021039e-05,4.7728140549725634e-05,4.772814771173672e-05,0.1396413064902604
1761251,3.381348481789419e-05,3.381348481789422e-05,0.4126771714612891,0.3001008997173025,3.381348481789422e-05,3.381348481789422e-05,3.381349061680384e-05,3.381348481789422e-05,3.381348959101425e-05,3.38134905350809e-05,3.381348934575241e-05,3.381348481789422e-05,3.381348481789422e-05,0.04995838552388036,3.381348857137664e-05,3.3813484859283646e-05,0.033441646562634285,0.20338232140764914
1761252,4.2376472582552446e-05,4.237647258255248e-05,0.6293545396025715,4.237647957650318e-05,4.237647258255248e-05,4.237647258255248e-05,0.011195793198791087,4.237647258255248e-05,4.2376476379875037e-05,4.237647945360686e-05,4.237647863204539e-05,4.237647258255248e-05,4.237647258255248e-05,0.2635885810648272,4.237647701029607e-05,4.237647260686536e-05,4.237647872961382e-05,0.0952678154833435
1761450,1.2359411692057745e-05,1.2359411692057757e-05,1.2359413806847252e-05,0.17582493149926898,1.2359411692057757e-05,1.2359411692057757e-05,1.2359413396887356e-05,1.2359411692057757e-05,1.2359413784025356e-05,1.235941360590095e-05,0.10607981467779051,1.2359411692057757e-05,1.2359411692057757e-05,0.6897938831974585,0.00964263516792559,1.2359412039067001e-05,0.0063236881291009696,0.012186734379978172
1766250,0.00010307153164344379,0.0001030715316434439,0.00010307154297329269,0.00010307155384603845,0.0001030715316434439,0.0001030715316434439,0.0001030715437237549,0.0001030715316434439,0.0212084324106573,0.00010307154976577358,0.10569751818542891,0.0001030715316434439,0.0001030715316434439,0.00010307154631158958,0.023717241045251348,0.00010307153339780144,0.000103071547243669,0.8479338068198965
1768250,0.00011478420569359202,0.00011478420569359207,0.07789917464886773,0.00011478422092441722,0.00011478420569359207,0.00011478420569359207,0.00011478422314435852,0.00011478420569359207,0.00011478422060641899,0.00011478422561938365,0.00011478422171023011,0.00011478420569359207,0.00011478420569359207,0.7726587584437971,0.00011478422002239145,0.00011478420569359194,0.00011478422081046321,0.14772030370894876
1768452,0.0005144032921819671,0.0005144032921819673,0.25580083389791664,0.0005144033610368068,0.0005144032921819673,0.0005144032921819673,0.0005144034019065221,0.0005144032921819673,0.0005144033744090748,0.7359687128451771,0.0005144033451528081,0.0005144032921819673,0.0005144032921819673,0.0005144033677508459,0.0005144033329512832,0.0005144032921819669,0.0005144033662573473,0.0005144033699858411
1768850,0.0001056189269121898,0.00010561892691218991,0.00010561894333253956,0.00010561894369712559,0.00010561892691218991,0.00010561892691218991,0.00010561893929099523,0.00010561892691218991,0.0026874395472528023,0.018255748824366733,0.00010561893951608726,0.00010561892691218991,0.00010561892691218991,0.00010561894145986753,0.10762505074576025,0.00010561892691712138,0.0831016336242951,0.7869570811357262
1768851,9.815469539451562e-05,9.81546917944192e-05,9.815470695146511e-05,9.815470685594607e-05,9.81546917944192e-05,9.81546917944192e-05,9.815470554817426e-05,9.81546917944192e-05,9.815470191858021e-05,9.815470680201829e-05,9.815470308388287e-05,9.81546917944192e-05,9.81546917944192e-05,9.815470495546746e-05,0.1127369137481112,9.815469179869416e-05,0.04602099031345191,0.8397697754643616
1768852,6.613756613768763e-05,6.613756613768765e-05,6.613757299565767e-05,6.613757451864603e-05,6.613756613768765e-05,6.613756613768765e-05,6.613757776254425e-05,6.613756613768765e-05,6.61375724134266e-05,6.613757434271105e-05,6.613757270020363e-05,6.613756613768765e-05,6.613756613768765e-05,6.613757285969931e-05,0.09443685649527588,6.61375664479045e-05,6.613757614668714e-05,0.9045049423815729
1772950,4.48028673836307e-05,4.480286738363072e-05,0.07550646836785692,4.480287458654502e-05,4.480286738363072e-05,4.480286738363072e-05,4.48028737264308e-05,4.480286738363072e-05,0.011755403808312382,4.4802875030782806e-05,4.480287371770286e-05,4.480286738363072e-05,4.480286738363072e-05,0.053913622383244854,4.480287482273438e-05,4.480286742585387e-05,0.023841859279158772,0.8344002088504315
1772951,2.5948414551936195e-05,2.5948414551936205e-05,0.10694899341549853,2.5948418796338635e-05,2.5948414551936205e-05,2.5948414551936205e-05,2.5948418534139423e-05,2.5948414551936205e-05,0.008940251623548045,0.08606829620494702,0.3571378396070265,2.5948414551936205e-05,2.5948414551936205e-05,0.08103211498837833,2.5948419045047458e-05,2.5948414882853874e-05,0.03169646734659749,0.3278906042408822
1774752,3.198362549699981e-05,3.198362438463078e-05,0.17937134388737794,0.005079911777495642,3.198362438463078e-05,3.198362438463078e-05,3.198362830911992e-05,3.198362438463078e-05,3.198362793505797e-05,0.0730452986062226,3.1983630090327904e-05,3.198362438463078e-05,3.198362438463078e-05,0.03388885819796943,3.198362874850879e-05,3.1983624476587115e-05,3.198362886828979e-05,0.7081988003907018
1775851,5.522421029405698e-05,5.5224210294057035e-05,5.5224218584149755e-05,0.09883495939883374,5.5224210294057035e-05,5.5224210294057035e-05,5.52242174093154e-05,5.5224210294057035e-05,5.5224216082546514e-05,5.5224220249864305e-05,0.013914929099312398,5.5224210294057035e-05,5.5224210294057035e-05,0.7731327099754952,5.522421825353647e-05,5.522421127498356e-05,5.5224219296154585e-05,0.11334426253314972
1778050,0.00010979358805467746,0.0001097935880546775,0.18584608863324956,0.0001097936078853839,0.0001097935880546775,0.0001097935880546775,0.0316206750278358,0.0001097935880546775,0.00010979360129308594,0.7808863324058756,0.00010979360334423416,0.0001097935880546775,0.0001097935880546775,0.00010979360590246954,0.00010979359877320311,0.0001097935882171588,0.00010979360700086588,0.00010979360423990901
1778051,9.902951079460257e-05,9.902951079460264e-05,0.04638149804003791,0.396404623124641,9.902951079460264e-05,9.902951079460264e-05,9.902952522966682e-05,9.902951079460264e-05,9.902952300394296e-05,9.902952747153167e-05,9.902952675611628e-05,9.902951079460264e-05,9.902951079460264e-05,9.90295277921568e-05,0.020459599201107702,9.902951081049194e-05,9.902952584845216e-05,0.5353678663917387
1778052,3.9096098209634936e-05,3.909609820963499e-05,0.06274292742732579,0.09190219736183457,3.909609820963499e-05,3.909609820963499e-05,3.909610433854425e-05,3.909609820963499e-05,0.018107792650376257,3.909610424099842e-05,3.909610360061708e-05,3.909609820963499e-05,3.909609820963499e-05,0.06886590525009917,0.012647592889116594,3.9096098232480465e-05,3.909610389740916e-05,0.7452644312194702
1778750,1.1622501164464983e-05,1.1622501162266307e-05,1.162250271369783e-05,0.07042014300741758,1.1622501162266307e-05,1.1622501162266307e-05,1.1622502998879734e-05,1.1622501162266307e-05,1.1622502141302602e-05,1.1622502736736431e-05,1.1622503101027452e-05,1.1622501162266307e-05,1.1622501162266307e-05,1.1622502904381785e-05,0.011527618422425417,1.1622501231918553e-05,0.9178779010414214,1.1622502769455657e-05
1779352,1.9065049950456312e-05,1.9065049950456316e-05,1.9065052337829272e-05,1.906505731279596e-05,1.9065049950456316e-05,1.9065049950456316e-05,1.906505230303366e-05,1.9065049950456316e-05,1.906505302345747e-05,1.9065052623959218e-05,1.9065052443136826e-05,1.9065049950456316e-05,1.9065049950456316e-05,1.9065052447956644e-05,1.906505213733485e-05,1.9065049987724183e-05,0.9996758941230367,1.9065052692906073e-05
1783350,1.282741994825928e-05,1.2827419892807074e-05,1.2827421912523632e-05,0.26604009891833286,1.2827419892807074e-05,1.2827419892807074e-05,1.2827422139505468e-05,1.2827419892807074e-05,1.2827421801691336e-05,1.282742203808291e-05,1.2827421760981892e-05,1.2827419892807074e-05,1.2827419892807074e-05,0.6387709607172297,0.014491899208738314,1.2827420056108067e-05,0.047587990447938176,0.03294229423874668
1796351,4.316670983346892e-05,4.316670983346894e-05,0.06362898828003699,4.316671636274839e-05,4.316670983346894e-05,4.316670983346894e-05,0.2604455712175359,4.316670983346894e-05,4.3166715552519756e-05,0.008736330086528068,4.3166715603148705e-05,4.316670983346894e-05,4.316670983346894e-05,4.3166715514495065e-05,4.316671620160292e-05,4.3166709834538885e-05,0.6665847764411631,4.3166716832741345e-05
3779550,0.00012597631645303836,0.00012597631645303847,0.19587860070558313,0.16605079929255182,0.00012597631645303847,0.00012597631645303847,0.0001259763398358702,0.00012597631645303847,0.00012597633196465423,0.1107110909297892,0.00012597633485363926,0.00012597631645303847,0.00012597631645303847,0.3119529980896011,0.00012597633014957408,0.00012597634627913923,0.11776789030114802,0.09612690478307252
3780252,8.846426043900285e-05,8.84642604390029e-05,0.00819669920882385,8.846427343848774e-05,8.84642604390029e-05,8.84642604390029e-05,0.03529983351782979,8.84642604390029e-05,8.84642707212592e-05,0.08469221920657817,8.846427576530066e-05,8.84642604390029e-05,8.84642604390029e-05,0.770544643359966,8.84642712352587e-05,8.846426258406593e-05,8.846427366593326e-05,0.10011656925631891
3780951,4.008337341682936e-05,4.008337341682939e-05,0.3385689649373087,0.1737486643525644,4.008337341682939e-05,4.008337341682939e-05,4.0083380056378135e-05,4.008337341682939e-05,4.008337743689663e-05,4.0083379929276884e-05,4.008337923259311e-05,4.008337341682939e-05,4.008337341682939e-05,0.0553479236796812,4.008337719059238e-05,4.008337376627533e-05,4.008337948290388e-05,0.4317732797694329
3784051,0.00012318305010432026,0.00012318305001251856,0.17593403025869764,0.00012318306821728514,0.00012318305001251856,0.00012318305001251856,0.15162149347036916,0.00012318305001251856,0.0001231830738273843,0.42254462372306356,0.00012318306741047408,0.00012318305001251856,0.00012318305001251856,0.04501920154657263,0.08204182415313123,0.00012318305001251848,0.00012318306890796965,0.12136063016961068
3786251,6.207324643111111e-05,6.207324643111118e-05,6.207325626107634e-05,0.11273934621027462,6.207324643111118e-05,6.207324643111118e-05,0.06252318274723898,6.207324643111118e-05,6.207325210063151e-05,0.30420726942900317,6.207325537940618e-05,6.207324643111118e-05,6.207324643111118e-05,6.20732568744809e-05,6.20732537573799e-05,6.20732480835833e-05,6.207325510292536e-05,0.5196611761109061
3786252,0.0001091464745697281,0.00010914647456955939,0.16948539255567527,0.02718300192318981,0.00010914647456955939,0.00010914647456955939,0.09208801026321763,0.00010914647456955939,0.010323545495296564,0.2643897216838938,0.00010914649469669449,0.00010914647456955939,0.00010914647456955939,0.00010914649305157402,0.00010914648636229407,0.00010914647460582701,0.014581806225131867,0.4207479105828916
3789850,0.00047483380817278263,0.0004748338081727838,0.0004748338541347801,0.00047483389367872117,0.0004748338081727838,0.0004748338081727838,0.0004748338527885357,0.0004748338081727838,0.00047483390601637263,0.4545153948669282,0.00047483389164685593,0.0004748338081727838,0.0004748338081727838,0.1545470265661181,0.0004748338523905034,0.0004748338120873186,0.0004748338679641201,0.3838150709790369
3789851,5.378078950211747e-05,5.3780789502117494e-05,5.378079586721692e-05,5.378079736495012e-05,5.3780789502117494e-05,5.3780789502117494e-05,5.3780796400654445e-05,5.3780789502117494e-05,5.378079516996044e-05,0.8056912197848775,5.378079730786037e-05,5.3780789502117494e-05,5.3780789502117494e-05,0.06356555023369355,0.019923107545015223,5.3780790362978546e-05,5.378079711922847e-05,0.11006719134030621
3789852,0.00015561780267742752,0.00015561780267742768,0.0001556178186787992,0.00015561782533342092,0.00015561780267742768,0.00015561780267742768,0.00015561782236617422,0.00015561780267742768,0.00015561781971303623,0.7926860064743666,0.00015561782962745025,0.00015561780267742768,0.00015561780267742768,0.20482410849267982,0.00015561784054746422,0.00015561780267742733,0.00015561782526324057,0.0001556178300046719
3789952,0.00011291779584495987,0.00011291779584495995,0.36926768535448595,0.00011291781544449428,0.00011291779584495995,0.00011291779584495995,0.07100816172145805,0.00011291779584495995,0.0001129178091589259,0.17895662410936594,0.00011291781198968295,0.00011291779584495995,0.00011291779584495995,0.05000830854417401,0.00011291781424821276,0.00011291779584495979,0.00011291781422911689,0.32929128883868597
3791350,5.9672992162774803e-05,5.9672992004058e-05,5.9673001490133066e-05,5.9673001481424876e-05,5.9672992004058e-05,5.9672992004058e-05,5.9672999862841984e-05,5.9672992004058e-05,5.967300042233335e-05,0.001371844942333283,5.9673001136599965e-05,5.9672992004058e-05,5.9672992004058e-05,0.3670770034826801,5.967299970069212e-05,5.96729920258219e-05,5.9673000791129135e-05,0.6306560566338885
3791750,0.0003156565656571601,0.00031565656565716026,0.000315656620061566,0.00031565662114895035,0.00031565656565716026,0.00031565656565716026,0.0003156566293525569,0.00031565656565716026,0.000315656591172305,0.3001813163467477,0.00031565661238564587,0.00031565656565716026,0.00031565656565716026,0.3082714402801363,0.00031565660011013074,0.00031565656565716,0.00031565661414850873,0.3868123945594791
3792351,0.0007407407407432965,0.0007407407407432971,0.0007407408289933646,0.0007407408486775647,0.0007407407407432971,0.0007407407407432971,0.000740740844083461,0.0007407407407432971,0.0007407407891633803,0.1728188240654868,0.0007407408622372302,0.0007407407407432971,0.0007407407407432971,0.8153293233085198,0.0007407408142687405,0.000740740741065135,0.0007407408470424673,0.0007407408652589323
3792650,3.898635477591712e-05,3.898635477591714e-05,3.8986361098969576e-05,0.03007795204289187,3.898635477591714e-05,3.898635477591714e-05,0.006636032996088957,3.898635477591714e-05,3.8986359596355645e-05,0.05701170715099898,3.89863609379242e-05,3.898635477591714e-05,3.898635477591714e-05,0.2255930443996329,0.0005596261058666242,3.898635492218893e-05,0.2926211878507541,0.3870715995337797
3794552,0.0001668335001673599,0.00016683350016736002,0.0001668335281658114,0.00016683353442515067,0.00016683350016736002,0.00016683350016736002,0.00016683351926540327,0.00016683350016736002,0.00016683351369781903,0.00016683352482491442,0.00016683352137660004,0.00016683350016736002,0.00016683350016736002,0.8833004236109654,0.00016683353274125055,0.00016683350963568022,0.00016683352001138226,0.11403024018371931
3794750,8.931761361344688e-05,8.931761343364151e-05,8.931762916730736e-05,8.931762774244079e-05,8.931761343364151e-05,8.931761343364151e-05,0.03551678542164864,8.931761343364151e-05,8.931762936559318e-05,0.44245059017618243,0.019842447768998257,8.931761343364151e-05,8.931761343364151e-05,0.48672998702019576,0.014299060565764582,8.93176135226988e-05,8.93176265011746e-05,8.93176266959486e-05
3796150,0.00010704345964506814,0.00010704345964506823,0.03443770602717679,0.00010704347622890941,0.00010704345964506823,0.00010704345964506823,0.00010704347174179241,0.00010704345964506823,0.00010704348561906034,0.00010704347846897779,0.00010704347664989745,0.00010704345964506823,0.00010704345964506823,0.9638495984706126,0.00010704348197466013,0.00010704345964506803,0.00010704347786455713,0.00010704347650218657
3799252,0.000300300305413331,0.00030030030030286036,0.00030030033025601777,0.15156903125715454,0.00030030030030286036,0.00030030030030286036,0.0003003003278562723,0.00030030030030286036,0.0003003003265646328,0.0003003003457917118,0.0003003003379473668,0.00030030030030286036,0.00030030030030286036,0.2826455185810948,0.00030030039234846164,0.00030030030030285917,0.0003003003357595363,0.5612809453576932
3875651,0.00019493177387953944,0.00019493177387953955,0.00019493180721963247,0.00019493180298718596,0.00019493177387953955,0.00019493177387953955,0.00019493180504196882,0.00019493177387953955,0.0001949317989732415,0.6237186434884486,0.00019493179665879999,0.00019493177387953955,0.00019493177387953955,0.23857382183191245,0.0001949317915546322,0.00019493177434374548,0.00019493180729480644,0.13478355787840815
3878550,0.00019290123515793256,0.0001929012345690466,0.00019290126176405614,0.00019290126911196507,0.0001929012345690466,0.0001929012345690466,0.00019290126894985071,0.0001929012345690466,0.00019290125265123114,0.07280341409848803,0.07861934429022115,0.0001929012345690466,0.0001929012345690466,0.6081745584411262,0.00019290125243267528,0.00019290123606435886,0.13736457830994803,0.10053038867667043
3490150,0.0012345679012366658,0.0012345679012366662,0.3707303622413295,0.0012345680472345495,0.0012345679012366662,0.0012345679012366662,0.0012345682919717737,0.0012345679012366662,0.38742495335409916,0.0012345681729237373,0.0012345680272598592,0.0012345679012366662,0.0012345679012366662,0.22332616445924253,0.0012345680221698865,0.0012345679012366654,0.0012345680530945365,0.0012345681207810702
3490152,0.0005668934240363589,0.0005668934240363589,0.42603121099622454,0.0005668935156552705,0.0005668934240363589,0.0005668934240363589,0.0005668935053955226,0.0005668934240363589,0.0005668935326687717,0.17427130958337786,0.000566893515266468,0.0005668934240363589,0.0005668934240363589,0.0005668935079536452,0.0005668935062715846,0.3911940773265129,0.0005668935240014523,0.0005668935184173557
