,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1750150,2.4875621890732367e-05,2.48756513334496e-05,0.30372452902938585,2.4875621890733007e-05,2.4875695349626425e-05,0.019649327807784462,2.487568873150031e-05,2.487562255845674e-05,2.4875683011444262e-05,0.5084131548620282,2.4875621890733007e-05,2.487562189073224e-05,0.16793935622847248,2.4875621890732875e-05,2.4875621890733007e-05
1751952,0.0002222222222236624,0.00022222249107567134,0.46039243872330404,0.00022222222222366745,0.00022222253465714977,0.09912741069170147,0.07373652452153145,0.00022222222222347007,0.00022222287015262446,0.00022222274705152302,0.00022222222222366745,0.00022222222222366148,0.3642991798649607,0.0002222222222236664,0.00022222222222366745
1752551,0.0002469135802494521,0.0002469136811508435,0.34457967719977994,0.0002469135802494609,0.00024691387949368147,0.0002469143393143718,0.043428745800138835,0.0002469138278966388,0.0002469143736071956,0.0002469141097327892,0.0002469135802494609,0.00024691358024945046,0.6090286113073887,0.0002469135802494591,0.0002469135802494609
1754851,3.385813441759057e-05,3.385814643895281e-05,0.07690731303175945,3.385813441759286e-05,3.385819220815622e-05,0.4642026231926381,0.02000383281870425,3.3858140600668254e-05,0.3798799459939731,3.3858320136859927e-05,3.385813441759286e-05,3.3858134417589574e-05,0.058667703357035056,3.385813441759229e-05,3.385813441759286e-05
1757550,0.00010384215991790174,0.0001038422464299279,0.06214905206850972,0.00010384215991790512,0.00010384249954416076,0.6416989159008174,0.22533072426619988,0.00010384221356109834,0.00010384242359985907,0.00010384246277415435,0.00010384215991790512,0.00010384215991790109,0.06967904295905683,0.00010384215991790443,0.00010384215991790512
1757750,8.646779074875598e-05,8.646779266036264e-05,0.7302566095563495,8.64677907487588e-05,0.01306639739651282,8.646796066122888e-05,0.13707728125087978,8.646779213170269e-05,8.646796469608007e-05,8.646796254399565e-05,8.64677907487588e-05,8.646779074875547e-05,0.11864856557907226,8.646779074875822e-05,8.64677907487588e-05
1757752,0.00012602394455069803,0.00012602394973801708,0.4205077193998858,0.0001260239445507023,0.03111302952922632,0.00012602422399410923,0.05517647040723042,0.00012602395161945146,0.0001260242180763811,0.00012602423956703263,0.0001260239445507023,0.00012602394455069724,0.4918165164133581,0.00012602394455070144,0.0001260239445507023
1758052,0.00032051284442853866,0.00032051330789710167,0.20292020088137172,0.0003205128205153449,0.00032051322779785347,0.24299591735037063,0.0003205136202464868,0.00032051293316564817,0.000320513612620023,0.0003205136101308854,0.0003205128205153449,0.0003205128205153345,0.5502377245093946,0.0003205128205153431,0.0003205128205153449
1760452,0.00013046314416422433,0.00013046315191007183,0.2952803188513373,0.00013046314416423287,0.00013046366760054607,0.07791002905657492,0.28956880640298643,0.00013046314888545335,0.19588713640956912,0.00013046353432345792,0.00013046314416423287,0.00013046314416422276,0.1400490769118272,0.0001304631441642311,0.00013046314416423287
1760752,3.0138637733880395e-05,3.0138644740990277e-05,0.4121888106353851,3.0138637733881462e-05,3.013868542485218e-05,0.10432889620630058,0.013431932105458568,3.0138639361736475e-05,0.4697188358232718,3.0138710534342008e-05,3.0138637733881462e-05,3.0138637733880202e-05,3.0138723118927085e-05,3.0138637733881242e-05,3.0138637733881462e-05
1761250,5.7273768614519496e-05,5.7273784063864106e-05,0.4204779438252749,5.7273768614521386e-05,5.7273974281171126e-05,0.5233609966715547,5.727390087796531e-05,5.727420327850729e-05,5.727391762419454e-05,5.727390378466227e-05,5.7273768614521386e-05,5.727376861451915e-05,0.05547377320757324,5.727376861452099e-05,5.7273768614521386e-05
1761251,4.057618333940979e-05,4.057628120992403e-05,0.4423627828304657,4.057618178173795e-05,4.0576304785533135e-05,0.37432952063873004,4.057628453845826e-05,4.057624923165994e-05,4.057628151503848e-05,4.057625975657862e-05,4.057618178173795e-05,4.057618178173613e-05,0.18282078177751876,4.057618178173763e-05,4.057618178173795e-05
1761252,5.085176709954898e-05,5.085177119063507e-05,0.34781384077397354,5.085176709955121e-05,0.00516103633932674,0.37513812091357235,5.085186961495168e-05,5.0851767099463226e-05,5.085189687896253e-05,5.085193207814384e-05,5.085176709955121e-05,5.0851767099548567e-05,0.2713276321336679,5.0851767099550755e-05,5.085176709955121e-05
1761450,1.4831294030724802e-05,1.4831298666037657e-05,0.13979662901410245,1.4831294030725917e-05,1.4831342217466471e-05,0.45209450959313896,1.4831336542002908e-05,1.4831298949724389e-05,0.33622777150484345,1.4831330386026087e-05,1.4831294030725917e-05,1.4831294030724592e-05,0.07171794551696976,1.4831294030725685e-05,1.4831294030725917e-05
1766250,0.00012368583797515385,0.00012368585878605708,0.1622679447066423,0.00012368583797516637,0.00012368600930752537,0.00012368612730368053,0.2996284458139766,0.00012368583797467287,0.01774391342870208,0.054044453459571734,0.00012368583797516637,0.00012368583797515151,0.46507838372988436,0.0001236858379751638,0.00012368583797516637
1768250,0.0001377410468345747,0.00013774118432955605,0.1322483963526505,0.0001377410468345838,0.00013774131951000112,0.6134000314076178,0.038749986861118677,0.00013774105350189368,0.00013774138842177487,0.00013774147422431458,0.0001377410468345838,0.00013774104683457298,0.21408643267761815,0.0001377410468345819,0.0001377410468345838
1768452,0.000617283950621539,0.0006172840902447019,0.0006172853662508214,0.0006172839506215537,0.0006172845074776437,0.4894390142491796,0.16869194414982333,0.0006172839506209701,0.0006172851982369047,0.0006172851018330372,0.0006172839506215537,0.0006172839506215362,0.3344616296826038,0.0006172839506215507,0.0006172839506215537
1768850,0.00012674271229500117,0.0001267427171815982,0.28303405635075657,0.00012674271229499613,0.00012674290636807995,0.00012674297111855067,0.7153182869400415,0.00012674271229486597,0.00012674299547582292,0.00012674306568330357,0.00012674271229499613,0.0001267427122949922,0.00012674306730955018,0.00012674271229499542,0.00012674271229499613
1768851,0.00011778563015377813,0.00011778564247945166,0.13066128761421666,0.00011778563015378045,0.00011778581611139309,0.00011778587218629869,0.7320791277672132,0.00011778568202859449,0.00011778588665138691,0.014608608801921911,0.00011778563015378045,0.00011778563015377772,0.12135533313626841,0.00011778563015377994,0.00011778563015378045
1768852,7.936507936557941e-05,7.936508998577154e-05,7.936528765865568e-05,7.936507936557417e-05,7.936523524205576e-05,7.936520520305143e-05,0.8610197831482455,7.936507936550662e-05,7.936523833813213e-05,7.936525022432636e-05,7.936507936557417e-05,7.936507936557213e-05,0.13794846998954363,7.936507936557383e-05,7.936507936557417e-05
1772950,5.3763440861026884e-05,5.376345599465668e-05,0.4314183239140823,5.37634408610297e-05,0.033956251766157984,0.04487669097850475,5.3763584898045626e-05,5.3763441689071e-05,5.376357798085723e-05,5.376356273314229e-05,5.37634408610297e-05,5.3763440861026355e-05,0.4891573350727931,5.376344086102912e-05,5.37634408610297e-05
1772951,3.1138097462572795e-05,3.113811557775156e-05,0.217274798753615,3.1138097462573926e-05,0.004868117191947058,0.205421441381311,3.1138170297743456e-05,3.113810798644354e-05,3.113818251089036e-05,3.113817673708727e-05,3.1138097462573926e-05,3.113809746257258e-05,0.5720931233352418,3.1138097462573696e-05,3.1138097462573926e-05
1774752,3.838034926150926e-05,3.838035785511446e-05,3.83804460107655e-05,3.8380349261510414e-05,3.8380401438025415e-05,3.838045706252052e-05,0.37977897699953017,3.83803550991155e-05,3.8380445909035216e-05,3.838044162690761e-05,3.8380349261510414e-05,3.8380349261509045e-05,0.6197220779998994,3.838034926151018e-05,3.8380349261510414e-05
1775851,6.626905235407829e-05,6.626907795634448e-05,0.16111598327724386,6.626905235408359e-05,0.002134726236756854,0.33049755113331386,0.14633418561504194,6.626948758869991e-05,0.3544497808461585,6.626920866878916e-05,6.626905235408359e-05,6.626905235407729e-05,0.004871350803146699,6.62690523540825e-05,6.626905235408359e-05
1778050,0.00013175230566719745,0.0036504253428879174,0.6465046638075765,0.00013175230566720388,0.00013175248739251823,0.3482638818230584,0.00013175261324790011,0.0001317523100883837,0.0001317525925833178,0.00013175255644921606,0.00013175230566720388,0.00013175230566719623,0.00013175263271219208,0.00013175230566720255,0.00013175230566720388
1778051,0.00011883541295463323,0.00011883543080574852,0.6508899947262846,0.00011883541295463869,0.00011883561037695488,0.00011883576828357075,0.16393915260393246,0.00011883541295442312,0.03197233022848563,0.00011883576519560882,0.00011883541295463869,0.00011883541295463221,0.15189133197595306,0.00011883541295463755,0.00011883541295463869
1778052,4.69153178518186e-05,4.691534674147185e-05,0.20955515563780794,4.691531785182048e-05,4.691543833940536e-05,0.033175374896371554,0.4759938901456356,4.691532090604616e-05,4.691544475732876e-05,0.03362652972695175,4.691531785182048e-05,4.691531785181825e-05,0.24717989613537783,4.691531785182009e-05,4.691531785182048e-05
1778750,1.3947001394802221e-05,1.3947006452239239e-05,0.8984512044945776,1.3947001394802546e-05,1.3947024266238516e-05,1.3947031660576122e-05,1.3947033192110839e-05,1.3947001809044734e-05,0.10136748432420016,1.394703840987585e-05,1.3947001394802546e-05,1.3947001394802126e-05,1.39470370639271e-05,1.3947001394802473e-05,1.3947001394802546e-05
1779352,2.2878059940691598e-05,2.2878060642718755e-05,0.47307620872501627,2.28780599406922e-05,0.02309749457111298,2.2878116885561648e-05,2.287811449894393e-05,2.2878061343121013e-05,2.2878128408695274e-05,2.2878112480223825e-05,2.28780599406922e-05,2.2878059940691482e-05,0.5035517597499674,2.287805994069208e-05,2.28780599406922e-05
1783350,1.5392906132501438e-05,1.5392912097652744e-05,0.4062594824810405,1.5392903871516514e-05,1.5392944614732325e-05,0.3870329144953349,0.011184063650598196,1.5392904785862783e-05,0.08387405632307579,0.11149555391600768,1.5392903871516514e-05,1.5392903871515684e-05,1.539294695435787e-05,1.539290387151637e-05,1.5392903871516514e-05
1796351,5.180005362521851e-05,0.006510869744578738,0.6906498712223289,5.1800051800479676e-05,0.07759760816162639,5.180015987759497e-05,0.04714456716822673,5.1800053449084824e-05,5.180018361052875e-05,5.180021316182951e-05,5.1800051800479676e-05,5.180005180047792e-05,0.17757908278051235,5.1800051800479364e-05,5.1800051800479676e-05
3779550,0.00015117157974494405,0.00015117280416906192,0.5402077056989409,0.00015117157974495074,0.00015117192946205376,0.41387603944240614,0.00015117192705018222,0.00015117289117772976,0.000151172035468209,0.00015117198499050623,0.00015117157974495074,0.00015117157974494277,0.044102191807865294,0.00015117157974494936,0.00015117157974495074
3780252,0.0001061571125279533,0.0001061573297267092,0.1941944141997044,0.0001061571125279582,0.00010615733710079442,0.6189835565795735,0.07248340653631685,0.00010615711252776446,0.00010615738663060707,0.00010615743340485751,0.0001061571125279582,0.00010615711252795236,0.11317089340984675,0.00010615711252795719,0.0001061571125279582
3780951,4.810004810044096e-05,4.81000540921088e-05,0.910268181706064,4.8100048100442334e-05,4.810010393865325e-05,0.08910651714510737,4.810015677801868e-05,4.8100060595827276e-05,4.810017148192514e-05,4.81001521766356e-05,4.8100048100442334e-05,4.810004810044071e-05,4.810016116278139e-05,4.810004810044205e-05,4.8100048100442334e-05
3784051,0.00014781966001673364,0.00014781980269848037,0.24330624739828838,0.00014781966001673928,0.00014781986105032882,0.21307298134941569,0.00014782023171664417,0.00014781966788155005,0.0001478199925204672,0.0001478200703150332,0.00014781966001673928,0.00014781966001673125,0.541846933666013,0.0001478196600167379,0.00014781966001673928
3786251,7.44878957177911e-05,7.448791283906667e-05,0.49885179082418735,7.448789571779195e-05,0.0121173807493896,7.44880942796322e-05,0.2217025880014666,7.448789571767646e-05,7.44880619405964e-05,7.448807840291213e-05,7.448789571779195e-05,7.448789571778845e-05,0.26650887300746995,7.448789571779134e-05,7.448789571779195e-05
3786252,0.00013097576948407422,0.0001309757937537846,0.4975667555971835,0.00013097576948407918,0.0001309760060229564,0.00013097615969245678,0.06127300079474906,0.00013097576948388343,0.00013097615577300662,0.000130976118591924,0.00013097576948407918,0.0001309757694840733,0.439588532987845,0.00013097576948407815,0.00013097576948407918
3789850,0.0005698005698026975,0.0005698006806181073,0.0005698017072052702,0.0005698005698027049,0.029362344958942726,0.0005698019728312516,0.9632302407316231,0.0005698005698024131,0.000569801741574829,0.0005698018636195912,0.0005698005698027049,0.0005698005698026961,0.0005698023549664856,0.0005698005698027034,0.0005698005698027049
3789851,6.453694740342175e-05,6.45369498081092e-05,0.20385592359113208,6.453694740342534e-05,6.453713316248033e-05,0.11939254214429429,0.6759770901753036,6.453694740328369e-05,6.453710408955603e-05,6.45371377389042e-05,6.453694740342534e-05,6.453694740342107e-05,6.453713264704856e-05,6.45369474034246e-05,6.453694740342534e-05
3789852,0.00018674136321823823,0.00018674190782435967,0.15046960461279632,0.00018674136321826008,0.00018674194757972105,0.22039185798786887,0.626897638081454,0.00018674137692119484,0.00018674195425587005,0.00018674186877006243,0.00018674136321826008,0.00018674136321823417,0.00018674208321998998,0.00018674136321825558,0.00018674136321826008
3789952,0.0001355013574273237,0.00013550136888758522,0.5930150105524844,0.00013550135501512364,0.0001355015633348229,0.09262682826517776,0.10563606766925554,0.00013550136176245441,0.000135501674573094,0.00013550180343973854,0.00013550135501512364,0.00013550135501511716,0.20723157760858152,0.00013550135501512253,0.00013550135501512364
3791350,7.160759142156089e-05,7.160762720311797e-05,0.2820046983855058,7.160759040593492e-05,7.16077094463355e-05,0.21548966082386609,0.036521083300789126,7.160759359409172e-05,7.160779768886327e-05,7.160780575030295e-05,7.160759040593492e-05,7.160763340959804e-05,0.46519687336970156,7.160759040593396e-05,7.160759040593492e-05
3791750,0.00037878787879166965,0.0003787882066150528,0.4786032529187523,0.0003787878787916828,0.0003787883436559854,0.24231689926609185,0.2745343893415358,0.0003787878787911631,0.0003787891650844272,0.0003787886290206463,0.0003787878787916828,0.0003787878787916672,0.0003787889777026151,0.00037878787879168016,0.0003787878787916828
3792351,0.0008888888889149614,0.0008888902776736144,0.2959666002101256,0.000888888888915052,0.0008888897882174642,0.6472987656521719,0.04606795648833806,0.0008888888889114736,0.0008888916081063851,0.0008888922886255072,0.000888888888915052,0.0008888888889149444,0.000888891464339657,0.0008888888889150333,0.000888888888915052
3792650,4.6783625731299155e-05,4.678365596104738e-05,0.6917681863637847,4.6783625731300205e-05,4.678376729528985e-05,0.12457442578459092,0.13660670711972628,4.67836263257374e-05,4.6783747936998254e-05,0.02066311856996189,4.6783625731300205e-05,4.678362573129895e-05,0.025919725610029375,4.678362573129999e-05,4.6783625731300205e-05
3794552,0.00020020020020715913,0.00020020028346737846,0.032524532515755704,0.0002002002002071833,0.0002002006217490959,0.7255169558605596,0.11181740279797711,0.00020020020020622965,0.040552202124884314,0.000200200624587997,0.0002002002002071833,0.00020020020020715458,0.08758690376956962,0.00020020020020717835,0.0002002002002071833
3794750,0.00010718113612120928,0.00010718135243749149,0.3306224973357451,0.00010718113612121334,0.00010718130325636567,0.5786372470523766,0.00010718140685994638,0.0024355089852548025,0.013682008999176584,0.00010718140065972767,0.00010718113612121334,0.00010718113612120852,0.07355092534750621,0.00010718113612121249,0.00010718113612121334
3796150,0.0001284521515756556,0.00012845222128983588,0.00012845251887306868,0.000128452151575663,0.00012845233333915246,0.8819771205453111,0.05941194255932147,0.00012845449454911017,0.05706950741210486,0.00012845244063918864,0.000128452151575663,0.00012845215157565425,0.00012845256511858575,0.00012845215157566146,0.000128452151575663
3799252,0.00036036036036312237,0.0003603603800058646,0.00036036130036731757,0.00036036036036313197,0.00036036092873580283,0.0003603615124097023,0.8856416480434509,0.0003603603603627533,0.0003603611679280888,0.0003603611187510396,0.00036036036036313197,0.0003603603603631206,0.10967366302580982,0.00036036036036313,0.00036036036036313197
3875651,0.000233918128656568,0.00023391824063131964,0.049832984360622265,0.00023391812865657355,0.0002339188910026111,0.5401861582159599,0.3608541229633883,0.0002339181515027712,0.0002339186333525664,0.00023391879794886443,0.00023391812865657355,0.00023391812865656696,0.046553632973651685,0.00023391812865657243,0.00023391812865657355
3878550,0.00023148148148620948,0.00023148160335796826,0.3832661596845722,0.00023148148148622596,0.00023148216419030377,0.4089351848357569,0.00023148237306522043,0.00023148151293006462,0.20502087475313777,0.00023148197183518035,0.00023148148148622596,0.00023148148148620644,0.00023148221223718296,0.00023148148148622254,0.00023148148148622596
3490150,0.0014814814814854559,0.0014814816318379682,0.0014814846930225653,0.0014814814814854698,0.0014814841246607242,0.5195267859389658,0.0014814849116114724,0.0014814814814849237,0.0014814837445622524,0.0014814844770523546,0.0014814814814854698,0.0014814814814854533,0.46121394010788913,0.001481481481485467,0.0014814814814854698
3490152,0.0006802721088467154,0.0006802722629545597,0.0006802739754055758,0.0006802721088467264,0.0006802728000162009,0.45474474651758956,0.0006802739365924081,0.0006802721088462904,0.0006802737587575561,0.0006802732078117474,0.0006802721088467264,0.0006802721088467132,0.5364117087789456,0.0006802721088467242,0.0006802721088467264
3495052,8.200082000892796e-05,8.20008369208073e-05,0.6454264037148901,8.20008200089305e-05,8.200099084777938e-05,0.09402643312476211,0.2595631523916293,8.200089474959271e-05,8.200102517224821e-05,8.200106838845174e-05,8.20008200089305e-05,8.200082000892749e-05,8.200103258603225e-05,8.200082000892998e-05,8.20008200089305e-05
3497650,5.192113815717185e-05,5.1921087649479186e-05,0.4625878694654309,5.19210799591544e-05,5.192124571614009e-05,5.192120613933233e-05,0.11067161233617615,5.192107996160542e-05,0.015110817486111648,0.08987883090315452,5.19210799591544e-05,5.1921079959151564e-05,0.3212316586517073,5.192107995915391e-05,5.19210799591544e-05
3498051,7.898894154905062e-05,7.898905137738249e-05,0.6216970733515751,7.898894154905363e-05,7.898907589684729e-05,0.19595259063919143,7.898914994658324e-05,7.898895088244693e-05,0.18140246782111694,7.8989140404409e-05,7.898894154905363e-05,7.898894154905007e-05,7.898917031452607e-05,7.898894154905301e-05,7.898894154905363e-05
3498852,0.00019379844961503356,0.00019379849131256037,0.5466975786474458,0.00019379844961504272,0.0001937988273939858,0.0001937988376188537,0.00019379897624038735,0.00019379844961468225,0.360981375921023,0.08999546216580134,0.00019379844961504272,0.00019379844961503185,0.00019379898585937964,0.00019379844961504083,0.00019379844961504272
3499451,0.0003968253968320624,0.0003968257092219104,0.3977102074992739,0.0003968253968320856,0.0003968259545301466,0.17595688186242256,0.13106827743989483,0.0003968254248557311,0.17104622881387507,0.0003968264338393098,0.0003968253968320856,0.0003968253968320581,0.1202501484810942,0.0003968253968320808,0.0003968253968320856
3499550,6.87285223377508e-05,6.872862735071591e-05,0.46994318832026216,6.872852233775421e-05,6.872864218112957e-05,0.13218441703850517,0.23750594509984174,6.87285223376198e-05,6.872870093626347e-05,0.015228511966177796,6.872852233775421e-05,6.872852233775016e-05,0.1444506519483808,6.872852233775349e-05,6.872852233775421e-05
3499551,7.689350250024909e-05,7.689350538251243e-05,0.37612462007136876,7.689350250025329e-05,7.689359586846022e-05,0.07826220050519361,0.45222757330326574,7.689350390408202e-05,7.689374246552057e-05,0.09253977706137163,7.689350250025329e-05,7.68935025002483e-05,7.689369617830436e-05,7.689350250025242e-05,7.689350250025329e-05
3504350,0.00016064257028262975,0.00016064260991593496,0.00016064307627310827,0.00016064257028263498,0.0001606432478872522,0.9060978332614474,0.00016064296755327918,0.00016064258909699724,0.0001606429370978183,0.00016064290221669058,0.00016064257028263498,0.0001606425702826288,0.09181381098681564,0.0001606425702826339,0.00016064257028263498
3504750,8.884150675321807e-06,8.884154792516753e-06,0.0035345019326606143,8.884150675322246e-06,8.884163332929279e-06,0.7068360300365156,8.884170330410553e-06,8.8841522742509e-06,0.2895228581445845,8.884170644904166e-06,8.884150675322246e-06,8.884150675321724e-06,8.884170812147082e-06,8.884150675322156e-06,8.884150675322246e-06
3860552,0.00016963528413993541,0.0001696353227567208,0.3193484115905974,0.00016963528413993831,0.0001696355008158286,0.265367730074939,0.00016963567611415784,0.00016963532201630778,0.24475457329429098,0.0001696358434055229,0.00016963528413993831,0.00016963528413993487,0.16866329567022442,0.00016963528413993772,0.00016963528413993831
941852,3.237817710890937e-05,3.237820317695021e-05,0.2274643976039322,3.237817710891034e-05,3.2378237637548976e-05,3.237826818378934e-05,3.237825435332675e-05,3.237817919755089e-05,0.7644403981885749,3.237825115224205e-05,3.237817710891034e-05,3.237817710890919e-05,0.007706665751137986,3.2378177108910146e-05,3.237817710891034e-05
942550,9.095043201555895e-05,9.095074986798365e-05,0.49467410809529966,9.095043201556244e-05,9.095056181301286e-05,0.30129289667107806,9.095068423920401e-05,9.09504320154245e-05,9.095065506145067e-05,9.095066471379246e-05,9.095043201556244e-05,9.095043201555828e-05,0.2029415888938181,9.095043201556173e-05,9.095043201556244e-05
942750,9.995002498846963e-05,9.995007200560591e-05,0.29308760010577006,9.995002498847298e-05,9.995025733058379e-05,0.5110449576735205,0.028725774219569244,9.995002498834098e-05,9.995024477219413e-05,9.995023449863959e-05,9.995002498847298e-05,9.995002498846901e-05,0.1660422170176139,9.995002498847227e-05,9.995002498847298e-05
946550,1.728459078748363e-05,1.7284608544295487e-05,0.90486364091136,1.7284590787484173e-05,0.0221727767749541,1.7284635829528506e-05,1.728463389409923e-05,1.728459104520706e-05,1.7284627885044375e-05,1.7284625918556307e-05,1.7284590787484173e-05,1.7284590787483468e-05,0.07275616704584449,1.728459078748405e-05,1.7284590787484173e-05
950551,0.00010531858873185714,0.00010531862396882992,0.566326230288497,0.00010531858873185679,0.00010531879899613473,0.3545591038789008,0.00010531889154705292,0.00010531859970374316,0.07785084163545765,0.00010531885165835485,0.00010531858873185679,0.0001053185887318529,0.00010531889887922894,0.00010531858873185612,0.00010531858873185679
