,0,1,2,3,4,5,6,7,8,9
S24_2013_11737324,0.0002985563670624309,0.00029856111735165045,0.00029856010015259657,0.0002985698671852685,0.07917743844847419,0.00029856270226959707,0.0002985442727673251,0.0002985587762554072,0.00029859684819467106,0.9184340515002869
S24_2013_11297631,0.010493731243180142,0.00023207340071789605,0.00023207065680510785,0.00023206109334740385,0.8737273616076165,0.0002320667750974749,0.00023205222221597856,0.11415444510360882,0.00023206849561364308,0.00023206940179711127
S24_2013_11884807,0.16859973654860966,0.05594991497906178,0.00015202164635625214,0.026300447680257338,0.0020956578250234483,0.3514969333292448,0.00015201498034992845,0.0001520206089301192,0.3241336446697368,0.0709676077324297
S24_2013_11295877,0.0003059071289312296,0.04083738022252829,0.0003058993490359257,0.2768066251969573,0.0003059031228745972,0.34892683373101,0.1932701233686161,0.00030586356699238725,0.08568801344195034,0.05324745087110376
S24_2013_11783821,0.0001477557133183674,0.0001477590157657738,0.5312202526461883,0.00014773978860761067,0.31888283005511964,0.00014775544097109458,0.14886266205230758,0.0001477448675257229,0.00014775149513194705,0.00014774892506378397
S24_2013_8277275,0.5969397488192659,0.17419458128211643,0.00044855336345474024,0.06098701859302456,0.0004485696927300176,0.00044850928661592016,0.04672580247057532,0.0004484941432021103,0.1189102218500647,0.0004485004989501294
S24_2013_11595043,0.3120961895113386,0.00026047601973701014,0.00026046495981881933,0.11695188805781206,0.21921715565180572,0.0002604797796978819,0.000260445129150713,0.0002604679376055333,0.2607004185162892,0.08973201443674438
S24_2013_11951692,0.0002618539114433078,0.02661788071775714,0.27941248990996315,0.00026183989065001005,0.16681880160913795,0.00026184131158922823,0.5255797613505958,0.00026184599076686647,0.0002618460903384968,0.00026183921775808477
S24_2013_10547763,0.17120471993497977,0.10471458208287163,0.00017894474731382584,0.00017892063999523547,0.0001789464986691775,0.010444902146591889,0.00017894630338377316,0.7125621622374633,0.00017894287618941935,0.00017893253254209265
S24_2013_11385582,0.018828496101283506,0.4083256160960506,0.00017702714001868896,0.00017702045822174623,0.5654101772917769,0.00017704367418139777,0.00017701393268486639,0.00017702953989385013,0.0001770248441626405,0.006373550921725716
S24_2013_11563383,0.012130044448895696,0.05465569518398809,0.8118748467939897,0.09019627940769434,0.00025259313825074095,0.016245313984845224,0.00025262841294369944,0.013887406114272189,0.00025262403032984195,0.00025256848479032165
S24_2013_11406564,0.00018726938370101524,0.0001872683860758147,0.9983145430574628,0.00018728236715392354,0.0001872728449364553,0.00018727941065067383,0.00018726762439655098,0.0001872703839022847,0.00018727743481331398,0.00018726910690707802
S24_2013_11589052,0.0003610966894777329,0.4305558664110818,0.0003611131755962788,0.2976294449914944,0.15258327251474657,0.11706483236882616,0.00036107045341463793,0.00036112806566123426,0.0003610808469668552,0.0003610944827344495
S24_2013_11395528,0.4560301695838936,0.039727867910233576,0.20725376325011863,0.00022994272206312196,0.07335347302963613,0.13271677101290244,0.00022995118226275366,0.0235127894082917,0.00022995615981303072,0.06671531574078508
S24_2013_11601126,0.09534484673668787,0.00035097265027470947,0.0003509777188283152,0.03312050716196128,0.00035098261150924375,0.0003509663480685071,0.059745737353178896,0.46498783526672327,0.3450462037271688,0.0003509704255990834
S24_2013_11645688,0.09176213519927781,0.00025069340024073424,0.00025067322397458587,0.00025069150751860504,0.09701627548367799,0.07133701126724896,0.0002506935737635398,0.03735691302735436,0.00025069608769197246,0.7012742172292515
S24_2013_11867877,0.00029592239153939336,0.00029592146899028247,0.0002959176705608532,0.00029593118589369517,0.8951886277722573,0.00029592802234479565,0.0002958990588181893,0.0002959383035987671,0.10244398340595949,0.0002959307200373049
S24_2013_11212760,0.0003012747520842426,0.0003012745462415835,0.00030128423348159877,0.0003012743433536404,0.0503055213199683,0.0003012702840375333,0.00030127827957538035,0.00030127588492965163,0.0003012919734977229,0.9472842543828304
S24_2013_11933058,0.30142925532788983,0.0002890767992362067,0.00028908246504569354,0.00028909788858597155,0.32092722693235,0.3756198930198635,0.00028911723050113286,0.00028908308210400397,0.0002890833188614225,0.0002890839355622465
S24_2013_5301555,0.11236287073943768,0.6350662847909209,0.00014517966690725804,0.22638164090410978,0.00014518131946999818,0.0001451706554951748,0.00014517767523066565,0.00014516983860760955,0.025318140898451462,0.0001451835113693957
S24_2013_11280371,0.5034861674682103,0.012123570408814224,0.0002020797405353939,0.20479637225141992,0.00020207535700272327,0.00020206839747673324,0.0002020625839406528,0.21124332924568323,0.06734019466663212,0.00020207988028466697
