,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
S24_2013_11183838,0.00011820332473751156,0.00011820332619153101,0.007079157247034478,0.00011820333537894058,0.00011820332706718682,0.00011820332630533249,0.00011820332231516479,0.16771981671416145,0.00011820332652591281,0.010821428896694227,0.07856751997419699,0.0001182033281783361,0.00011820333075464388,0.00011820332872498698,0.00011820332020468738,0.00011820333230688769,0.08657510867464875,0.647818528564573
S24_2013_11213182,0.004277059482854088,0.00016436560074545818,0.00016436556644748563,0.00016436558301958083,0.02649219811762609,0.0001643655799075021,0.0001643655651894545,0.13030952552904015,0.0470940009598004,0.00016436559476930502,0.0001643655756784411,0.0001643655690965958,0.7490562439338015,0.00016436557322389373,0.00016436557175550438,0.00016436557771040125,0.00016436558036796528,0.04079858503896626
S24_2013_11842651,0.04429814417028406,0.11204034235095742,0.00020885548162281827,0.00020885551235878865,0.00020885550240261415,0.00020885549566131416,0.0002088555282478572,0.04263514953003154,0.00020885549021964055,0.00020885549997553393,0.0002088555013321906,0.0002088554991398119,0.00020885550478889136,0.00020885549492771356,0.00020885548810847167,0.00020885550824670897,0.798102386944018,0.00020885549767649426
S24_2013_8789495,0.00024801591413229176,0.0002480159186503801,0.24018908153614651,0.009271984913755261,0.0002480159065885746,0.000248015916957696,0.0002480158976437744,0.000248015912083546,0.05500264480926289,0.44021081100694665,0.000248015912546655,0.00024801590866541584,0.0002480159122467499,0.0002480158954318072,0.00024801588288444874,0.0002480159068731935,0.25210127094260176,0.0002480159065823067
S24_2013_11488901,0.007319841357675429,0.00011384336601648927,0.0001138433577203001,0.17437297667294466,0.705657912765577,0.00011384336641627409,0.00011384336671502772,0.00011384336551320031,0.00011384336756900148,0.00011384336412484378,0.00011384336996186195,0.00011384336723768282,0.11105546209282745,0.00011384336201380873,0.00011384335716577974,0.00011384336741880876,0.00011384336684074467,0.00011384336626174964
S24_2013_11528434,0.0001234568108332876,0.00012345681258646982,0.00012345679883918345,0.00012345680596814358,0.00012345680514523567,0.12117496928725824,0.00012345680677568218,0.00012345680661498306,0.00012345680902917265,0.0001234568062610068,0.024821900577954477,0.00012345680784069254,0.45338314306506006,0.00012345680123873267,0.00012345679424875382,0.00012345680861224526,0.057204208334825125,0.3418108402609086
S24_2013_11778856,0.00018096275114721293,0.000180962746204276,0.00018096273173141508,0.00018096274228720125,0.00018096275035127805,0.00018096274181023445,0.00018096274658870783,0.00018096274281260085,0.00018096274887975864,0.00018096274236524678,0.28818622455317505,0.0001809627529133599,0.18443862397866928,0.00018096274831514868,0.00018096272961891732,0.22473956064168726,0.3001021124051868,0.0001809627462561051
S24_2013_11887877,0.09072091899728348,0.06692275311976645,0.00021616949027099096,0.00021616950091524843,0.00021616950148174464,0.0002161694944924629,0.08123488227174144,0.0002161695098255198,0.00021616949464720706,0.00021616950371942454,0.0002161695051167725,0.00021616950665162717,0.00021616951418009802,0.00021616948833500635,0.00021616948576123104,0.09187275366099655,0.0002161695157483449,0.6664384884390664
S24_2013_11902465,0.13734856116336203,0.00020576134723509818,0.00020576132985963144,0.00020576134523492422,0.3435527567964665,0.00020576134238144549,0.05077670634889022,0.039709913466045466,0.00020576133921912352,0.0002057613702108262,0.03596143519412798,0.0002057613392194322,0.0002057613363174299,0.01741384128345195,0.3729734109681568,0.00020576133847862102,0.00020576134479510105,0.00020576134654728043
S24_2013_11882591,0.0002548420280082365,0.0002548420409877645,0.00025484201454738,0.00025484201954452124,0.00025484202345865095,0.0002548420260855177,0.00025484204078316425,0.0002548420274162613,0.05173694740257951,0.00025484203302596746,0.00025484204034944506,0.05881455048702897,0.0002548420348698257,0.0002548420215414353,0.0002548420191329537,0.00025484203048598616,0.8856258716789478,0.0002548420312066784
S24_2013_11929305,0.07862492496783564,0.00013227516046208094,0.00013227514172914448,0.00013227515956298934,0.00013227515747324717,0.15042510900860584,0.0001322751498753507,0.0001322751518716641,0.03614290412723192,0.00013227514962955942,0.2525050958609574,0.0001322751532328405,0.06861604543131357,0.00013227514857681492,0.0001322751402046456,0.00013227515450727525,0.4120986187876152,0.0001322751493146076
S24_2013_11226423,0.00010462441556800144,0.01292488515185649,0.180263213513311,0.039096867302711565,0.00010462441412221544,0.00010462441684702007,0.00010462441764177424,0.00010462441499414249,0.00010462442143279882,0.00010462440948037682,0.00010462441394608651,0.00010462441047099043,0.00010462441125869408,0.00010462440649820822,0.7096749784706566,0.00010462440755365399,0.05667993818807626,0.00010462441357421256
S24_2013_11563099,0.23904921470298462,0.00015096620390973848,0.00015096621486413575,0.0001509662088564058,0.00015096620485034615,0.00015096620205261562,0.00015096620094502195,0.33756511306986814,0.00015096620590726977,0.00015096620661010112,0.010426051479186906,0.11791249384838949,0.00015096620428281345,0.00015096620321706768,0.00015096619130746956,0.00015096620339040767,0.29308456624920504,0.00015096620017250568
S24_2013_11546506,0.00022045859279149385,0.0002204585814152921,0.00022045857096294403,0.0002204585855088339,0.00022045857889392694,0.00022045858179339656,0.00022045858151869074,0.00022045858479565625,0.0002204585801113148,0.00022045857762695826,0.00022045861204053065,0.00022045858292434628,0.38809231401085276,0.033802259672915384,0.00022045856005369437,0.00022045857619377128,0.5652196772786954,0.009799328890905545
S24_2013_11913335,0.00011671337551731298,0.00011671336860674473,0.023401052919897882,0.00011671336521511392,0.0001167133759446202,0.053644018599405895,0.00011671336520956289,0.6315581196577501,0.00011671336412944153,0.07761143084735156,0.00011671336698741815,0.00011671337541611592,0.06389203626931478,0.00011671336107275837,0.00011671336508293901,0.00011671336467941577,0.00011671337140946937,0.1484927812870089
S24_2013_11439371,0.00019493179681453297,0.00019493180310364716,0.00019493180540604881,0.26180094419896893,0.06683564623308218,0.15663121291825274,0.00019493180179867394,0.0985212254916605,0.00019493179554537824,0.00019493179927555155,0.0001949317950741706,0.00019493179253950494,0.0001949318353605344,0.00019493179736071852,0.00019493179344793845,0.00019493180042878312,0.41367685773754453,0.00019493180433569117
S24_2013_11510177,0.02811508944306368,0.00019912390618274413,0.0001991238646723115,0.02117181710346007,0.01597123079413196,0.00019912387785479843,0.00019912387823624046,0.00019912388067817107,0.35228328978871676,0.0001991238820592287,0.00019912387351560783,0.11640227888804645,0.00019912392122508677,0.012883713890105104,0.09927094378892753,0.02939090183402628,0.3227186195107811,0.00019912387431686974
S24_2013_11825951,0.00012980271656533586,0.00790486695426342,0.10503527545748205,0.00012980271929538062,0.00012980271636990037,0.00012980271554623068,0.49614784090112424,0.0001298027192438266,0.00012980272352671235,0.00012980271464005212,0.04985580534418345,0.0001298027180805229,0.00012980271656331605,0.029397669847010643,0.00012980270750008251,0.00012980271837181057,0.0001298027252211678,0.31010090888501185
S24_2013_11202845,0.00011550013774649343,0.00011550013529180749,0.000115500142394322,0.022613102667025757,0.0001155001287218502,0.00011550013311339669,0.00011550012833642206,0.00011550013107299435,0.00011550012747255732,0.0001155001360349301,0.09335973692411254,0.023417262000877872,0.04814680369916706,0.00011550012596518486,0.00011550013707215562,0.19178291243914417,0.0001155001323354364,0.619294180674115
S24_2013_11780806,0.23374904702087876,0.17878579827184238,0.0001915708969405659,0.0001915709124692689,0.0001915709046070099,0.00019157091712861173,0.00019157090206542608,0.00019157090996688657,0.00019157091855538595,0.041527469221409694,0.00019157090991391156,0.12533602697243973,0.2815911466829181,0.00019157090494092594,0.00019157096610264687,0.0001915709120433809,0.13671166086870845,0.00019157090706887868
S24_2013_11787114,0.0002286237237581287,0.0002286237143420925,0.00022862369455469423,0.00022862373369934925,0.5770517202656171,0.0002286237148378666,0.02776701518067805,0.00022862370886584182,0.00022862372471909673,0.00022862371317060217,0.0002286237127788967,0.11463866530180555,0.25664308405157005,0.00022862374101165683,0.020927406863815615,0.0002286237194324493,0.00022862372438756177,0.00022862371095543323
S24_2013_11154896,8.016675786916962e-05,8.016675983317384e-05,8.016675931823577e-05,8.016675865766934e-05,8.01667579247373e-05,8.016675808839348e-05,8.016675827585746e-05,0.020151547882078402,8.016675592077588e-05,0.058403455135960625,8.016675565737567e-05,8.016676180333997e-05,0.8967718467864474,8.016675586375671e-05,8.016675978602964e-05,8.016675796428758e-05,0.02355081557987525,8.016675867549601e-05
S24_2013_11415029,0.022648438224472926,0.3057057657137943,0.0001839588083919906,0.00018395881751660665,0.35617817877862157,0.00018395881633499606,0.0001839588185191264,0.00018395881487834017,0.00018395883080943605,0.00018395881416293327,0.0001839588138955038,0.0001839588259243429,0.05963080410631904,0.1312479103622949,0.00018395880730726508,0.05757729871249063,0.00018395882218846468,0.06498805711207747
S24_2013_11395792,0.0001469723896474765,0.00014697239483816543,0.6919346094731011,0.0001469723897237716,0.00014697238801623922,0.00014697238871957353,0.00014697238847510122,0.19327878861223052,0.00014697238243598784,0.00014697239217827042,0.00014697238411120087,0.00014697238503209002,0.00014697238679206072,0.00014697237970870322,0.00014697237801047995,0.02559452771766778,0.08713446078028364,0.00014697238902756452
S24_2013_11873542,0.00014894252872009535,0.0001489425298148589,0.00014894251463817655,0.012791083867328261,0.00014894252365321036,0.0001489425232323359,0.00014894252601555669,0.00014894252571018008,0.00014894252180671903,0.9382709412342369,0.000148942522956162,0.0001489425264336123,0.00014894252561088538,0.00014894251960851157,0.00014894251704611455,0.00014894252556151564,0.04670383704334196,0.00014894252428485167
S24_2013_11608412,0.0001605652204865971,0.054171067390589134,0.00016056520085623178,0.00016056520887229838,0.0001605652136466001,0.0001605652090970938,0.0001605652116252391,0.00016056520952850971,0.0001605652083063302,0.731413089104008,0.0001605652091650462,0.0001605652137541748,0.00016056521691526344,0.00016056520367054475,0.0001605651991493232,0.0388690700262934,0.00016056521910029928,0.17329886053493582
S24_2013_11662755,0.0001420858416508432,0.032362043663719635,0.047740354915612404,0.00014208584392560542,0.0001420858370466147,0.22329052511993353,0.0001420858432945729,0.3926835805513548,0.00014208584099361285,0.00014208583360004353,0.07288737367290478,0.00014208583785646012,0.05891629611496869,0.0001420858479945219,0.1503243394596482,0.0001420858475200225,0.00014208583364780378,0.020374628094327836
S24_2013_11441983,9.384385315572305e-05,9.384385391829794e-05,9.384384912841544e-05,9.384385304801182e-05,9.384385258190349e-05,9.384386818616208e-05,9.384385798721585e-05,9.384385452760638e-05,9.384385232245944e-05,0.9984046544780666,9.38438518677729e-05,9.384385209118075e-05,9.384385282725238e-05,9.384385024053586e-05,9.384385234793404e-05,9.384385939058291e-05,9.38438554753904e-05,9.384385283677526e-05
S24_2013_11866265,0.09905987605971299,0.051404435142350206,0.00013854255132458355,0.00013854254669104637,0.00013854254845926825,0.00013854255357829612,0.0001385425441747663,0.00013854255717893828,0.0001385425520775048,0.0001385425530882009,0.00013854255392904824,0.18509967220509485,0.00013854255350678144,0.00013854254603290792,0.0001385425405339284,0.04178058706125946,0.6208543763778033,0.0001385425532040026
S24_2013_11571767,0.00012626264721209452,0.04994017890174886,0.0001262626411527437,0.016446422373442685,0.00012626264192189284,0.00012626264642263935,0.00012626264476138136,0.00012626264752739063,0.00012626264301257508,0.578474923863098,0.00012626264185002547,0.00012626264529996093,0.021305137582518226,0.0001262626393472028,0.00012626263506690166,0.00012626264899896498,0.33219192291479943,0.00012626264181906643
