,0,1,2,3,4
1719250,0.0009143960711146154,0.0009354472836203997,0.000931586511894217,0.20382155382102557,0.7933970163123453
1719251,0.0009306130809185389,0.11131134016985836,0.07964521773243013,0.21771167218773407,0.590401156829059
1719252,0.0011564857126630924,0.22428411879364857,0.001188194255230032,0.0011863384320803306,0.7721848628063779
1721352,0.0003127228552819702,0.7118484460450997,0.2871981959763952,0.00031903119271817,0.0003216039305050755
1724351,6.99077910824438e-05,0.09229065077107243,7.187753406421697e-05,0.9074958727315625,7.169117221831844e-05
1733252,0.00024675433005987013,0.01799548369267947,0.00025383022490172113,0.2853142511559667,0.6961896805963922
1733350,0.00029825215508441833,0.00030638152086590476,0.1366063590367029,0.25371406606154606,0.6090749412258006
1734751,0.00024443388911106413,0.0002510559300161453,0.13171646069327644,0.2511643533951134,0.616623696092483
1738751,0.0010923062130781531,0.09385998086333816,0.451801862235542,0.45212608669101834,0.0011197639970234288
1740350,0.0020628969315829755,0.03866088965310464,0.5804518274706599,0.22016428020920892,0.1586601057354434
1743150,0.0002168979213407288,0.14651373062432363,0.31931767609724915,0.4261612233638586,0.10779047199322792
1744450,0.00022355048475495895,0.3102499126809699,0.19133613300493194,0.00022849212900563957,0.4979619117003376
1744452,0.0003396905103011216,0.0003497081864425842,0.7503693774730305,0.00034868825708165863,0.24859253557314423
1745951,0.0001509186209867021,0.0001546155990755231,0.5915612442831188,0.2528200923543453,0.15531312914247355
1747550,0.00016083603855396571,0.00016586327271142428,0.019154309291637972,0.45640327023870175,0.5241157211583948
1749252,3.84634555061525e-05,3.9317129216774755e-05,3.9232344606170835e-05,0.4494514802358582,0.5504315068348128
1749550,0.00015828274841161045,0.2592008081537292,0.4289555789797884,0.26016153297338296,0.051523797144687855
1749750,0.00022633888520467267,0.00023261626620259843,0.6041694671070927,0.06612270922475834,0.3292488685167416
1749751,0.0001227905238863014,0.15153939136537037,0.30811694290909497,0.00012564423381296018,0.5400952309678353
1749752,0.00012960987749153265,0.10754756876594762,0.6186265534156099,0.009033391922367396,0.26466287601858346
1750150,7.508658153716191e-05,0.4107158252438215,0.07624509827295659,7.651847954298934e-05,0.512887471422142
1751952,0.0006669203916106389,0.12551849064382858,0.7386691483302598,0.0006829244141224295,0.13446251622017874
1752551,0.0007411743468507172,0.19803764054048556,0.7044850823967475,0.0007579125886635441,0.09597819012725275
1754851,0.0001016329600482633,0.00010405422597094201,0.00010447537697344145,0.5030471237067137,0.4966427137302936
1757550,0.00031160694825127023,0.0003199170216135274,0.18016747419830015,0.0003191430322170744,0.818881858799618
1757750,0.0002595265907438126,0.009821624233314018,0.9893887123766107,0.00026488314975517765,0.00026525364957636114
1757752,0.00037820546096788187,0.06910314493630994,0.9297455983970022,0.0003856482585010747,0.0003874029472190255
1758052,0.0009618879929272677,0.3600393928694667,0.38949756767133453,0.0009862448574646497,0.24851490660880693
1760452,0.0003917565075763168,0.05084832362240712,0.3623008830760988,0.5674330846239571,0.019025952169960704
1760752,9.04540506753464e-05,9.292678063683108e-05,0.14529838751867513,0.7054105207378886,0.14910771091212413
1761250,0.00017462649718555896,0.08227302205921534,0.1707692515620431,0.00017637832863296566,0.746606721552923
1761251,0.0001218177434600692,0.28974159998764776,0.21218178456098546,0.0001251801924972354,0.49782961751540944
1761252,0.00015318742024457644,0.15541320332736402,0.09005908082820151,0.00015696405792132984,0.7542175643662685
1761450,4.452340513781913e-05,0.005528765837620725,4.570015243256831e-05,0.7980661953812069,0.19631481522360197
1766250,0.0003714622745588343,0.0003820162169607921,0.7684724028754351,0.23039398609650047,0.0003801325365449802
1768250,0.00041365902195882043,0.017955488094082407,0.00042533817162333906,0.02744039048609379,0.9537651242262417
1768452,0.0018527313598749138,0.1277969247573906,0.07337171701419816,0.0018902284049286003,0.7950883984636077
1768850,0.00038039324725170547,0.00038774518605708873,0.9984554201719731,0.0003879614642031369,0.00038847993051515457
1768851,0.0003534371397719662,0.0003602701193044045,0.9985655501642857,0.0003600298420961869,0.0003607127345418685
1768852,0.00023819475790432082,0.0002428169397341746,0.9990343757589483,0.00024263671755472404,0.00024197582585837608
1772950,0.00016145329527389842,0.5065255403985692,0.282383372611422,0.11539903327710065,0.09553060041763418
1772951,9.356791419406703e-05,0.6574391122750634,0.027656119638250272,0.10899293328348217,0.2058182668890103
