,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
S24_2013_11154896,7.215007357759534e-05,7.2150073456885e-05,0.7517988894216059,7.215007367148744e-05,7.215007342146641e-05,0.04080846185884163,7.215007329969023e-05,7.215007371293543e-05,7.215007379557164e-05,7.2150074539988e-05,7.215007401522691e-05,7.215007341700193e-05,7.215007382887848e-05,7.215007377420794e-05,7.215007341335528e-05,7.215007390708796e-05,0.04173504516609402,7.215007365082291e-05,0.16450320237403804,7.215007393801822e-05
S24_2013_11415029,0.47584661825536273,0.00016556291592770094,0.09150470859167206,0.00016556291628882374,0.00016556291622959196,0.0001655629163096339,0.00016556291727803541,0.00016556291726311216,0.00016556291813914803,0.00016556291767209268,0.000165562917190783,0.0001655629158144806,0.0001655629177108263,0.00016556291658444217,0.10852679882094515,0.00016556291782309458,0.23872186410704135,0.0001655629149834583,0.00016556291693296135,0.08291656647283023
S24_2013_11395792,0.02940284750845119,0.00013227513360043714,0.00013227513485267628,0.021979690990228524,0.00013227513488023052,0.00013227513517077177,0.01669817871455817,0.00013227513509999635,0.00013227513511157552,0.06636115980884215,0.08139034191874688,0.7207550722060493,0.00013227513505351089,0.00013227513495825624,0.04841210490128593,0.00013227513442969,0.0001322751347394685,0.0001322751342106711,0.00013227513512725528,0.013413302334603637
S24_2013_11873542,0.0001340482606475904,0.00013404825880992564,0.00013404825987566255,0.0001340482606210294,0.00013404825980318212,0.7678963359862473,0.048349568292744914,0.00013404826062199274,0.00013404825990194337,0.09683805013979915,0.00013404825980760382,0.00013404825871363025,0.000134048259734535,0.02852945248467948,0.0001340482601248218,0.00013404826007204767,0.0001340482602409118,0.056375869196999634,0.000134048261047782,0.0001340482595069349
S24_2013_11608412,0.0001445086738690554,0.00014450867198288669,0.00014450867325678664,0.0001445086732769195,0.00014450867424139547,0.5953477522549885,0.0207108854779268,0.00014450867371021024,0.06333418587609436,0.08367622708732302,0.03200325638881123,0.00014450867289812156,0.026806580751186606,0.0001445086728389846,0.10474177642125305,0.0001445086739803398,0.00014450867352525586,0.0001445086722594672,0.07164523166290626,0.00014450867367075075
S24_2013_11662755,0.0001278772406972304,0.0001278772389635804,0.36785565009126175,0.20233851281927304,0.0684529103312506,0.00012787723956568056,0.00012787724450275402,0.00012787724036000432,0.20733015929445076,0.0001278772396540463,0.00012787724022326428,0.02651289749474326,0.0001278772405962693,0.00012787723965116925,0.0001278772401035781,0.0001278772405947972,0.00012787724053622753,0.1257195886032217,0.0001278772404646156,0.00012787723988590284
S24_2013_11441983,8.445946124343795e-05,8.445946198437183e-05,8.445946084479489e-05,8.445946109104883e-05,8.44594607469201e-05,0.8987426725262234,0.04640855926700938,8.445946126638734e-05,8.445946168454018e-05,8.44594612960006e-05,8.44594613471508e-05,8.445946058147637e-05,8.445946092923511e-05,8.445946086166589e-05,8.445946216445353e-05,8.44594613053493e-05,8.445946083595959e-05,0.05341295736597223,8.445946173987894e-05,8.445946087211563e-05
S24_2013_11866265,0.0001246882825993455,0.0001246882803968357,0.00012468828119550966,0.00012468828229262292,0.00012468828148346774,0.00012468828234915436,0.00012468828394507123,0.00012468828139463301,0.11271114014258271,0.430086368898399,0.0001246882828642468,0.00012468828180130852,0.00012468828114323778,0.00012468828087898324,0.00012468828152683494,0.0001246882815451123,0.45508279016873754,0.00012468828109320527,0.00012468828221157477,0.00012468828155954163
S24_2013_11571767,0.00011363636580582005,0.00011363636568899361,0.00011363636552689422,0.00011363636580090566,0.00011363636597937813,0.29337381689457154,0.00011363636628897546,0.00011363636677894032,0.00011363636633651666,0.2648081911169304,0.2145230178748392,0.00011363636588476467,0.00011363636563179186,0.00011363636575015872,0.00011363636629657046,0.13726299329346728,0.00011363636626272587,0.00011363636493568582,0.08832743533047599,0.00011363636674744877
S24_2013_4069509,0.0001724137966319923,0.00017241379527205457,0.9207772667483343,0.00017241379676815344,0.00017241379565769365,0.007592171845530174,0.0001724137957522608,0.00017241379744206312,0.00017241379987304698,0.00017241379742564028,0.00017241379675738392,0.00017241379556020016,0.00017241379609093046,0.00017241379817234563,0.0001724137973069542,0.0001724137967754396,0.05751721955318968,0.011354721103541039,0.0001724137972823382,0.00017241379663645895
S24_2013_11360755,0.00014367816413996592,0.00014367816303759734,0.00014367816428477703,0.00014367816370065484,0.00014367816433830441,0.00014367816328584196,0.00014367816357106715,0.0001436781640922183,0.00014367816422322375,0.00014367816344484452,0.25193416900330806,0.18048081702239602,0.5651424851904135,0.00014367816363158116,0.00014367816437171925,0.00014367816501951252,0.0001436781632109327,0.00014367816217710625,0.00014367816415634786,0.00014367816319647337
S24_2013_11286801,0.00017123288157979566,0.00017123288274771138,0.0001712328798274868,0.00017123288206173843,0.00017123288155029945,0.0001712328793903983,0.00017123287963614897,0.00017123288013839216,0.00017123288165781485,0.05277992936958347,0.00017123288019134402,0.00017123288750126218,0.00017123288478065743,0.0001712328790284991,0.00017123287995671332,0.00017123288031830965,0.9441378787693726,0.0001712328793509802,0.00017123288083317425,0.0001712328804931302
S24_2013_11290007,8.488964500665347e-05,8.488964446339497e-05,0.006493279111818787,8.488964500222677e-05,0.19026494637199926,0.005434523661944866,8.488964483724392e-05,0.19909552637475558,8.488964530410847e-05,8.488964547713118e-05,8.488964528531866e-05,8.488964443008886e-05,8.48896451622444e-05,0.006635228883910327,0.5140894865950808,8.48896452083782e-05,8.488964514994797e-05,8.488964448291827e-05,0.07688344361383072,8.488964685016351e-05
S24_2013_11656335,8.025682292583911e-05,8.025682250192483e-05,8.025682314756407e-05,8.025682319199863e-05,8.025682285317018e-05,8.025682288271286e-05,8.025682299183047e-05,8.025682288346676e-05,8.025682294007507e-05,8.025682311567639e-05,8.025682387895766e-05,8.025682258642453e-05,8.02568234523976e-05,0.29321966499831464,8.025682315958228e-05,8.025682278696643e-05,0.6854490034331117,8.025682256368366e-05,0.01996696557819352,8.025682251803026e-05
