,0,1,2,3,4,5,6,7,8,9,10,11,12
S24_2013_11213182,0.00022826176775578823,0.00022826316713969516,0.00022826144500737115,0.00022826204381606305,0.028892532837149244,0.00022826283323287955,0.00022826188906300562,0.15137053380548235,0.0002282623640301955,0.8174543128689412,0.0002282617384817829,0.00022826219262613118,0.00022826104727427589
S24_2013_11842651,0.00030166419357781333,0.9365913640474873,0.00030166258827347704,0.00030166354405090977,0.0003016633471702949,0.00030166415805606904,0.00030166282049820227,0.0003016630734584706,0.00030166158685759035,0.00030166378924361125,0.0003016677419985994,0.06009033668668375,0.0003016624226437978
S24_2013_8789495,0.00034341158721492145,0.21614707714069512,0.0003434141677686375,0.0003434116279544147,0.3832741598028453,0.0003434110695722121,0.18632099113669565,0.1892992534459739,0.022211225824346474,0.00034341098941283876,0.0003434110795048918,0.00034341259439264456,0.00034340953362295803
S24_2013_11488901,0.0001576313811772279,0.11133082259134557,0.1260634779901441,0.0001576311769253317,0.0001576310746417411,0.00015763123476942093,0.00015763093821509938,0.0001576312963894978,0.00015763066290724645,0.5260735454854392,0.2351134743080847,0.00015763120631860658,0.00015763065364226647
S24_2013_11528434,0.06607713872847086,0.1350879247506369,0.00017094217338183977,0.46804273118081413,0.00017094242423133216,0.05810884892951302,0.00017094270040916092,0.14173772265841772,0.00017094197798803347,0.12974903750384187,0.00017094314758987755,0.00017094176570669404,0.00017094205899869215
S24_2013_11778856,0.0002505665829061259,0.20822351583313964,0.0002505676342386198,0.08240797206604573,0.000250567216326097,0.0002505685725953196,0.00025056663810300563,0.5194455462638019,0.0002505650614698193,0.09082734807356223,0.00025056797361478996,0.09709108153465641,0.0002505665495403877
S24_2013_11887877,0.00029931489510480344,0.10294458774140985,0.00029931426013080043,0.8532142576928676,0.00029931573667479666,0.0002993153479312276,0.04084800193021686,0.0002993152915545763,0.0002993141407688953,0.00029931642420330377,0.0002993170407283084,0.00029931518579258285,0.00029931431261636375
S24_2013_11902465,0.12930981482524453,0.0002849045621730069,0.30688200573596336,0.0002849044198412607,0.0002849056829457762,0.00028490433406374904,0.014014209245079269,0.0002849041571813567,0.31881774998512047,0.00028490566209036014,0.0002849045953515731,0.0002849038929376267,0.22869698290200755
S24_2013_11882591,0.00036284906970574757,0.8482310261131986,0.0003628486946485822,0.00036285023154360613,0.03699612517481615,0.00036285238799370426,0.00036285470300966943,0.0003628527687383387,0.00036284873695919325,0.0003628532978004345,0.09634455110407142,0.015162638822415067,0.000362848895099536
S24_2013_11929305,0.00018315252251277278,0.06240636042136703,0.00018315331740052275,0.00018315305918706153,0.00018315286654627705,0.00018315343335292632,0.00018315264315570413,0.8734326401953121,0.00018315105425285126,0.00018315352507279972,0.06232947265023127,0.00018315244630957847,0.0001831518652991499
S24_2013_11226423,0.0598546029511506,0.007952875985095274,0.0001462469321404855,0.00014624331903859676,0.00014624323300829327,0.0001462428602917844,0.00014624345359715815,0.0001462431702993296,0.9110624726271687,0.00014624327767017502,0.01981385588225843,0.00014624328133958477,0.00014624302694160758
S24_2013_11563099,0.00020960222189620004,0.42507823404174044,0.00020960252487886263,0.00020960239855134417,0.00020960335290159932,0.011645321011618177,0.2890632522161097,0.007602693797656639,0.02589866621236677,0.00020960385407697664,0.23924461319883483,0.0002096023653114409,0.00020960280405708746
S24_2013_11546506,0.00030525540147175763,0.44120484107911734,0.00030525448609850257,0.00030525430142452285,0.00030525421432682655,0.0003052538965875019,0.0003052556081912443,0.3502661814544383,0.0003052514676832018,0.2054764330127872,0.0003052551732214155,0.00030525629327311283,0.0003052536113791493
S24_2013_11913335,0.8269872425419446,0.00016160593059965012,0.00016160520443153745,0.00016160617078145417,0.00721537995431528,0.007765096685742753,0.15657783073938233,0.00016160501084031996,0.00016160753459795848,0.00016160549935876652,0.00016160546990896904,0.0001616048184280748,0.0001616044396683727
S24_2013_11439371,0.0002699104448865265,0.0002699108559387134,0.0002699103813735499,0.0002699091113947241,0.0002699092712538084,0.00026991069353655983,0.7990198463149607,0.00026990940014889956,0.0002699075537669808,0.00026991277402534184,0.19801114445228724,0.00026990900798084334,0.00026990973844634545
S24_2013_11510177,0.0002757135724721176,0.5300371600815168,0.04642019761632111,0.00027571255898133816,0.00027571290450466085,0.1402345989925747,0.0002757126037647542,0.0002757133409194995,0.04979336735085328,0.0002757130336389939,0.13304505286494386,0.030445850493254677,0.0683694945862544
S24_2013_11825951,0.00018015043725133452,0.00018015060275877813,0.00018015006990847207,0.5797097631997803,0.00018015035231029158,0.00018015141736914587,0.10616534939758243,0.00018015141703787562,0.06682195536985286,0.00018014991843057988,0.00018015115634101848,0.15755335888656669,0.08830836777481006
S24_2013_11202845,0.00015992562342424907,0.00015992585535482126,0.000159924896443729,0.8985805875594169,0.00015992557471784734,0.00015992531007294177,0.032511174384653514,0.0456923292980451,0.008070427161269704,0.01386607794362992,0.00015992630706432935,0.00015992524349258067,0.00015992484241439083
S24_2013_11780806,0.0002661749968295554,0.2749655024639961,0.0002661722613217861,0.00026617414650209793,0.06442544178793724,0.0599070451122979,0.00026617378122963407,0.1433491697484209,0.019470093491367156,0.0002661737724298252,0.43601952992782084,0.00026617431823135115,0.0002661741916155595
S24_2013_11787114,0.00031656000419533334,0.00031656140775265177,0.2807197462150728,0.00031656039612955767,0.00031655974133959,0.14695052710209425,0.0003165592974903994,0.00031656140057216147,0.0003165657046620797,0.30680643242736033,0.21060599076601993,0.05238481638698493,0.0003165591503260834
S24_2013_11154896,0.17799478676390967,0.10546949268792832,0.00011116237306237472,0.00011116234696109327,0.0235685620330082,0.00011116237721620294,0.00011116234644899454,0.00011116207098118383,0.00011116245867905679,0.6313795453944694,0.060698314946731745,0.00011116210008244303,0.00011116210052130401
S24_2013_11415029,0.00025471656061810954,0.0705128635446937,0.21208337368235755,0.10026053442680948,0.0002547153383622036,0.00025471639778626356,0.00025471572567851953,0.45641337706478563,0.0002547154169895148,0.15869212357882823,0.000254716594765043,0.00025471696865276395,0.00025471469967315835
S24_2013_11395792,0.03258842792895366,0.06621955472731392,0.24570810242852306,0.00020350368385419702,0.00020350345283612643,0.011240550257170108,0.6288347105748221,0.00020350208403502215,0.00020350252357520944,0.00020350269318538238,0.00020350295099286965,0.01398413449234518,0.00020350220239324096
S24_2013_11873542,0.00020678534512343495,0.00020678621581993547,0.00020678456589715463,0.00020678516955213597,0.9975185784261839,0.0002067845767034298,0.0002067851390627682,0.00020678522494485676,0.0002067844706484972,0.00020678530249065318,0.00020678698623229278,0.00020678442348239556,0.00020678415385864347
S24_2013_11608412,0.02293187387549766,0.059406477491842045,0.00022232372585563186,0.1855164995953118,0.7301442261070347,0.00022232513094904633,0.00022232673405000281,0.00022232462813145422,0.00022232240614464673,0.00022232542476679926,0.0002223264352614131,0.00022232404829778757,0.0002223243968569113
S24_2013_11662755,0.3877519549782846,0.00019673662406338778,0.00019673639608331326,0.00019673725545971406,0.0001967361724845417,0.016859986947717478,0.08402847176216567,0.0001967367354024558,0.3725169907181115,0.13726870119406478,0.00019673699126240428,0.0001967367149299838,0.000196737509970055
S24_2013_11441983,0.024337096477528356,0.00012993924392795488,0.00012993870378447654,0.000129939115629742,0.9742335734448521,0.00012994053858985774,0.00012993911874654342,0.00012993882050371376,0.0001299386429169629,0.0001299390047884515,0.00012993919761278362,0.00012993882561474355,0.00012993886550449535
S24_2013_11866265,0.000191830892368992,0.8688550261606925,0.00019183004708629527,0.007024360507768529,0.00019183123099175123,0.00019183121455271698,0.09279756432649239,0.02959657015963495,0.00019183175488468788,0.00019183097277042897,0.0001918307695527291,0.00019183167642312305,0.0001918302867808812
S24_2013_11571767,0.1211351139291816,0.3089005262833022,0.00017482697808921362,0.00017482757283432266,0.5361566238665703,0.00017482759971506684,0.00017482819046700133,0.00017482802438565468,0.00017482729217084002,0.00017482795110391807,0.03223428694898456,0.00017482767557813018,0.00017482768761711137
S24_2013_4069509,0.00026525850722351486,0.00026525676568576984,0.0002652552243666346,0.0002652553388229053,0.0002652614642674841,0.00026525608509799707,0.000265255319684414,0.0002652551876077271,0.009023642060906948,0.8340761544913952,0.15424763978289013,0.0002652551024100411,0.0002652546696412946
S24_2013_11360755,0.00022104652153364428,0.0002210458342208415,0.0002210473546843609,0.5833130723081111,0.0002210457585783758,0.00022104619085737341,0.33280349573971163,0.00022104538055888102,0.08167296949326593,0.0002210466721590644,0.00022104632260559455,0.00022104638224692468,0.00022104604146631147
S24_2013_11286801,0.0002634400699243819,0.8566855169984602,0.00026344013255644546,0.0002634397331103282,0.0002634377994348249,0.07752951922037583,0.06315056536910728,0.0002634411654688519,0.0002634374806871885,0.00026344037007580034,0.00026344045118055194,0.00026343978765437637,0.0002634414219641771
S24_2013_11290007,0.0001306015298551133,0.00013060204825623563,0.08231562814070824,0.39495484222875493,0.02684975125840703,0.16410472395637746,0.00013060208664578618,0.00013060118524603874,0.0001306004202268985,0.04734390742760658,0.059836617909829914,0.22381091898507108,0.00013060282301474228
S24_2013_11656335,0.00012347369323689207,0.0001234741777774305,0.4597898759806859,0.00012347369948468488,0.0001234736194658224,0.0001234740101461612,0.0001234733032719557,0.007491934584666985,0.2850471042450879,0.011509816437355484,0.00012347376035067573,0.0001234740047475137,0.23517347848372255
S24_2013_11402957,0.5447126977644569,0.00011889396247737144,0.00011889344391254118,0.00011889412799338566,0.00011889331583929745,0.00011889366527370199,0.45397947053907245,0.0001188937033592646,0.00011889281319908817,0.00011889345628038603,0.00011889354845506549,0.00011889478659593917,0.00011889487308474414
S24_2013_11326255,0.05586482829554927,0.33738287357067137,0.4393103272074292,0.00025988018171581816,0.00025988088456280987,0.0002598795327199003,0.0002598805316264949,0.00025987834028749903,0.00025988051623261995,0.1651030517152218,0.00025987915009790093,0.0002598818431787222,0.000259878230706475
S24_2013_11015127,0.000338872266189519,0.8446230241312744,0.00033887143877948397,0.00033887202918257735,0.00033887208893302375,0.15164937100787357,0.00033887250735866104,0.00033887625917120923,0.00033887142241674994,0.0003388736975044719,0.00033887623691852196,0.0003388729312132344,0.00033887398318445486
S24_2013_11575808,0.00021133084739021455,0.7373415140234448,0.005357757796907654,0.0002113300330778505,0.00021133009235824193,0.09124057766068455,0.0002113302684668488,0.10585031507745904,0.006471727772223874,0.00021133083794002555,0.05225879549082335,0.00021133032926060695,0.00021132976996298352
S24_2013_11737324,0.00022962419070462057,0.2326324122425479,0.1376990132098003,0.00022962378931911935,0.0002296234794543685,0.00022962387038609992,0.00022962373507876121,0.00022962448951094287,0.0002296248096153833,0.6273723338399346,0.00022962449053350644,0.00022962436625509108,0.0002296234868593566
S24_2013_11297631,0.0001814249305273054,0.7179568880803955,0.0001814241613343451,0.00018142610416276557,0.0001814260969867818,0.00018142470302757744,0.00018142541201351,0.00018142484845833347,0.00018142421359142093,0.00018142498708289447,0.2800474338636712,0.00018142771280971518,0.00018142488593879402
S24_2013_11884807,0.08844794117065984,0.00011708455744253653,0.0001170839460814657,0.0001170844716234156,0.0001170842886365439,0.00011708453045619021,0.048353309407564105,0.0001170841183549792,0.00011708422698607072,0.07077893985091221,0.7913660508746556,0.00011708461211970619,0.00011708394450726335
S24_2013_11295877,0.0002352432413041952,0.17723795089737274,0.3377569228097104,0.00023524340649228455,0.00023524202741173904,0.0002352431878434715,0.0002352423391590407,0.0002352434020454519,0.1980267163503483,0.000235242932086445,0.00023524335014729912,0.2848612235043956,0.00023524255168287024
S24_2013_11783821,0.23018914155337244,0.00011362533631976576,0.00011362455832125179,0.2720575228821462,0.00011362513178891883,0.00011362515358924809,0.2869046499385677,0.20982605949539793,0.00011362450146444588,0.00011362520661645005,0.00011362538284634603,0.00011362496768351301,0.00011362589188609193
S24_2013_8277275,0.00034495010044709775,0.00034495358742675194,0.00034494817295298855,0.00034495008139696605,0.06383449600749982,0.1237652569917708,0.7696386626136551,0.0003449513556394314,0.039657028187956196,0.00034495006366877545,0.00034495034296552025,0.0003449515785876868,0.0003449509160328904
S24_2013_11595043,0.00020137415701477828,0.44223473193953416,0.00020137542876317614,0.06820985201474543,0.00020137315160016157,0.00020137318541814316,0.00020137188056814205,0.0002013718450185002,0.000201370592138911,0.4786402363421252,0.009102825607316702,0.00020137212242536142,0.0002013717333311269
S24_2013_11951692,0.16028241280418987,0.09082140771297918,0.0002013761651215884,0.15100863904548437,0.010936861783840802,0.00020137274086079506,0.5798362608771899,0.00020137250969089752,0.00020137183501341125,0.00020137189624510634,0.00020137303621281383,0.0057048068437554325,0.00020137274941589475
S24_2013_10547763,0.1278893611287612,0.05328707625113378,0.30868900681499295,0.22670828224350956,0.059352338193832906,0.00013761053117268259,0.10919937726189662,0.011660613097078493,0.008809207875612842,0.0001376105831867946,0.09385429492355152,0.00013761052755487766,0.0001376105677156799
S24_2013_11385582,0.00013663284185199448,0.3534276378231277,0.00013663235018629153,0.00013663296760069456,0.5158237896623059,0.00013663286525297363,0.0001366324070432406,0.00013663279779531243,0.00013663156216039258,0.00951892468992317,0.11999995567470897,0.00013663222168730404,0.00013663213635601397
S24_2013_11563383,0.5115814491402263,0.00019425411769498097,0.010361613849292016,0.08054095226253521,0.00019425297216794045,0.2064256703690014,0.18953629107583156,0.00019425288726051886,0.00019425224077664955,0.0001942521756114686,0.00019425256312665445,0.00019425277453249967,0.00019425357194286077
S24_2013_11406564,0.00014405159896707886,0.00014405112363258723,0.0001440515783119049,0.0001440510241196532,0.9982713864127699,0.00014405125821170621,0.0001440508907350969,0.00014405098965334837,0.00014405103805054424,0.00014405100564839264,0.0001440511359951462,0.00014405079187124753,0.00014405115203341832
S24_2013_11589052,0.653205073978558,0.0002777048834690667,0.0002777054843875783,0.00027770381024433703,0.00027770460490587505,0.0002777047291116595,0.00027770383444791427,0.0002777057462811198,0.00027770407615019876,0.0002777037655488922,0.34374017808327284,0.00027770388145778536,0.0002777031221647294
S24_2013_11395528,0.0001768374141310718,0.00017683835514052632,0.00017683705906896107,0.3996503906112559,0.06767872055859318,0.1376979614832713,0.00017683785494890876,0.028266773042366532,0.006559660790436333,0.06208986373089645,0.00017683741501412975,0.00017683786634897677,0.29699560381852785
S24_2013_11601126,0.0002699096067767438,0.14021566158233303,0.01274259752155976,0.22063416772513653,0.0002699098185645275,0.0002699104976552463,0.0002699104321145379,0.00026991006271602725,0.00026990965879540796,0.000269910930619577,0.07644181863655006,0.0002699120377047067,0.5478064714894739
S24_2013_11645688,0.0001927923461115091,0.05891182017752492,0.00019279309038231442,0.00019279334337594028,0.0001927924732626319,0.03977818915623077,0.0001927924187606171,0.00019279293166887392,0.0078012349888689795,0.7124913690514145,0.17947504360224614,0.00019279376589876826,0.00019279265425402138
S24_2013_11867877,0.0002303134386038797,0.9410836574405442,0.0002303116039727446,0.0002303124830229263,0.00023031201479135912,0.00023031261085160962,0.0002303113050496279,0.056382909937332915,0.00023031049341642646,0.00023031192824526407,0.0002303128431089327,0.0002303126270324663,0.0002303112740277661
S24_2013_11212760,0.00023170115353460455,0.10949329865088678,0.00023169892443785514,0.00023170057208836493,0.0002316990509139709,0.00023169975948712473,0.00023170035878115943,0.0002317003293876192,0.020456776246765167,0.7392420517595211,0.1287225730646595,0.0002317004405318202,0.00023169968900508671
S24_2013_11933058,0.0002223240152298046,0.00022232488491119275,0.00022232465135122757,0.00022232561786234936,0.00022232425259864933,0.05627814187749975,0.00022232460328322774,0.00022232359312994294,0.005686966049705282,0.00022232417428274143,0.9358116492659898,0.00022232388012655903,0.00022232313402939
S24_2013_5301555,0.00011180838883693186,0.08322397980523194,0.0001118082019010211,0.13719033754055895,0.6071468426307907,0.06961652285108784,0.00011180868217275613,0.02366496171963165,0.00011181314255397391,0.03024220276421688,0.048244296724680114,0.0001118084686183748,0.00011180907971888987
S24_2013_11280371,0.00015540239594728832,0.00015540305166802032,0.06130956190768939,0.5303828444173992,0.014751550637989408,0.00015540275493378529,0.0001554029430584277,0.00015540372846636178,0.00015540190846332093,0.09989800267256571,0.292414818729394,0.00015540237007558944,0.00015540248234956327
S24_2013_11403993,0.045455650473177005,0.00018580706604774745,0.00018580699229623886,0.011768378095251922,0.00018580649808528312,0.00018580831569360614,0.021102997407434102,0.0001858086173797888,0.06291281624699646,0.02563175627347504,0.8318277513994803,0.00018580631712146987,0.00018580629756102658
S24_2013_3660437,0.00015293031655386704,0.1861680112172624,0.00015292974993903595,0.00015293017357545245,0.00015293072518502413,0.00015293106485278404,0.00015293038179720425,0.00015293074975656541,0.00015292983148401911,0.00015293120124725622,0.8121497535516168,0.00015293068861064224,0.00015293034811889196
S24_2013_11591880,0.06830279118204247,0.0002113307844248793,0.00021133255839872814,0.18904703246976545,0.00021133046643519835,0.0002113304697561191,0.5238504547018826,0.00021132991135721247,0.0002113283556568358,0.00021133226665647503,0.21689774850008106,0.00021132928327373014,0.00021132905026920276
S24_2013_11238598,0.000306472177415518,0.9027504305662563,0.0003064727357044305,0.0003064715774841514,0.09387838979794583,0.00030646942015398145,0.00030647169745292766,0.00030647091120967134,0.0003064685182903531,0.00030647178718753526,0.00030647072304261215,0.00030647126286447606,0.0003064688249921797
S24_2013_10346803,0.33747168891872603,0.2171216483815149,0.0001337805386678782,0.00013378095783039154,0.11814810637922799,0.00013378096361299494,0.017492426887920208,0.036979980150128884,0.00013378028942177323,0.0001337809057755111,0.2718496834895449,0.0001337814748911502,0.00013378066273750483
S24_2013_11765316,0.00018716353271520513,0.00018716430515618282,0.1879629437960723,0.43763493318795677,0.00018716336975055446,0.00018716451688921004,0.00018716384433594587,0.09139875283524006,0.00018716278976307524,0.28131889743269606,0.00018716385847198651,0.00018716322028674524,0.00018716331066609776
S24_2013_11877871,0.10625178231510893,0.17947367900668634,0.0001937628212531517,0.14597268249151588,0.3393516035308514,0.0001937635515753971,0.017451844318418553,0.00019376353318713527,0.1085996839795826,0.0001937635605141841,0.10173614344078082,0.00019376370901814534,0.00019376374150762666
S24_2013_11458191,0.00016869430542906325,0.00016869313936307225,0.00016869304465630747,0.00016869280713436378,0.0001686924600611642,0.45983367032458206,0.2069373289669858,0.00016869319687552893,0.019598098424257374,0.0001686938046943865,0.312112663365828,0.0001686923474425557,0.00016869381269036748
S24_2013_11790176,0.000136390508673816,0.00013639123556875916,0.00013639046829515457,0.2824082855426884,0.00013639038119446595,0.02504369264436932,0.0001363904716057429,0.04619276018522079,0.0001363895865365428,0.48267534997224176,0.07360971150946484,0.07244007295534273,0.016811784538797843
S24_2013_9950465,0.00022962322700327778,0.00022962454187027767,0.00022962345505972073,0.0002296232933222216,0.0002296241079974817,0.00022962374147881263,0.00022962286268610868,0.0002296237063193588,0.00022962300278283162,0.00022962352104724892,0.9972445187580397,0.00022962285458846747,0.00022962292780441735
S24_2013_11668823,0.2031119577918301,0.05403223681711539,0.00019573534762162213,0.2387245215236248,0.0001957351208246729,0.00019573601790389807,0.4864454664361036,0.00019573599891301006,0.016119931543737316,0.0001957370048384336,0.00019573575953207593,0.00019573552037004065,0.0001957351175850294
