,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1743150,4.3336944750711324e-05,4.3336944745487665e-05,4.333694475319218e-05,4.333694475178482e-05,4.3336944753192914e-05,4.3336944745487665e-05,0.2604781248049192,4.333694474894816e-05,4.333694475236986e-05,4.33369447465736e-05,4.333694474588185e-05,4.333694474561586e-05,4.3336944745487665e-05,4.333694475320133e-05,0.027360219791646413,4.3336944745487665e-05,4.333694474579446e-05,0.0029701681661800437,0.050285628668655394,4.333694475129915e-05,4.3336944745487665e-05,4.3336944745487665e-05,0.21496176722756513,4.3336944745487665e-05,0.44312068939081684
1744450,4.469273744194452e-05,4.4692737430224034e-05,0.010149003413280774,4.4692737438812595e-05,0.33847924026487863,4.4692737430224034e-05,4.469273743938658e-05,4.4692737436054324e-05,4.469273743423047e-05,4.469273743112806e-05,4.469273743044317e-05,4.469273743239721e-05,4.4692737430224034e-05,4.469273743777464e-05,4.4692737437608514e-05,4.469273743036363e-05,4.469273743167368e-05,4.4692737446277395e-05,4.469273743896476e-05,0.06696491409170421,4.4692737430224034e-05,4.4692737430224034e-05,0.5834682947440101,4.4692737430224034e-05,4.469273743781029e-05
1744452,6.791171477829876e-05,6.791171477096261e-05,0.005820588782699948,6.791171478378791e-05,0.28027378872882197,6.791171477096261e-05,0.11142391350580229,6.791171477571832e-05,6.791171478478809e-05,6.791171477463028e-05,6.791171477134466e-05,6.791171477106591e-05,6.791171477096261e-05,0.023020535333224495,6.79117147828162e-05,6.791171477794219e-05,6.791171477161957e-05,6.79117147845323e-05,0.3644743640365777,0.05293970668613017,6.791171477096261e-05,6.791171477096261e-05,0.16082469206077735,6.791171477096261e-05,6.791171478382143e-05
1745951,3.0165912523721072e-05,3.0165912518972843e-05,3.0165912526844483e-05,3.0165912524798322e-05,3.0165912524634513e-05,3.0165912518972843e-05,3.01659125261116e-05,3.016591252185947e-05,3.0165912522128224e-05,3.0165912519074175e-05,3.0165912519648924e-05,3.0165912519072803e-05,3.0165912518972843e-05,3.0165912524856764e-05,3.0165912525424286e-05,3.0165912519050086e-05,3.016591251911909e-05,3.0165912519681525e-05,0.4850309814454722,3.016591252413103e-05,3.0165912518972843e-05,3.0165912518972843e-05,0.10847001970451066,3.0165912518972843e-05,0.4058353487745432
1747550,3.215434084424605e-05,3.2154340836098125e-05,0.03695322408545121,3.2154340842358167e-05,0.027098175660189974,3.2154340836098125e-05,3.215434084312845e-05,3.215434084071095e-05,3.215434084009561e-05,3.2154340836571305e-05,3.215434083711648e-05,3.21543408362373e-05,3.2154340836098125e-05,0.596807979546729,0.032053594666256485,3.215434083609973e-05,3.2154340836129364e-05,3.215434083788708e-05,3.2154340842490324e-05,3.215434083959265e-05,3.2154340836098125e-05,3.2154340836098125e-05,0.2012725979690155,3.2154340836098125e-05,0.10520349559642862
1749252,7.687872382102107e-06,7.68787238133359e-06,7.687872382498833e-06,7.687872382671249e-06,7.687872382506779e-06,7.68787238133359e-06,7.687872382639255e-06,7.687872382076798e-06,7.687872382274898e-06,7.687872381579062e-06,7.687872381589234e-06,7.687872381407323e-06,7.68787238133359e-06,0.36656558090209296,0.4052017238543381,7.68787238135921e-06,7.687872381340514e-06,7.68787238190623e-06,7.687872382620373e-06,0.012854919861487882,7.68787238133359e-06,7.68787238133359e-06,0.21521633006206167,7.68787238133359e-06,7.68787238285054e-06
1749550,3.162055336739653e-05,3.1620553359783185e-05,3.1620553367468546e-05,3.162055336551987e-05,0.22567298160420765,3.1620553359783185e-05,0.03947442492022525,0.0035814130690367233,3.1620553364141936e-05,0.00707398434196802,3.162055336128102e-05,3.162055335998528e-05,3.1620553359783185e-05,3.162055336634479e-05,0.2546247651054877,3.16205533598742e-05,3.162055336044417e-05,3.162055336756094e-05,0.46897164044516865,3.162055337498301e-05,3.1620553359783185e-05,3.1620553359783185e-05,3.1620553366371435e-05,3.1620553359783185e-05,3.1620553365916605e-05
1749750,0.05963026582350591,4.524886877840719e-05,4.52488687872111e-05,4.5248868787995766e-05,0.09449826256780475,4.524886877840719e-05,4.524886878793666e-05,4.5248868784650033e-05,4.524886878454092e-05,4.524886877851126e-05,4.5248868779853205e-05,4.5248868778774545e-05,4.524886877840719e-05,4.524886878806853e-05,0.09863190972411885,4.524886878026333e-05,4.5248868779227674e-05,4.5248868780003604e-05,0.26766887732624983,4.5248868786761266e-05,4.524886877840719e-05,4.524886877840719e-05,0.31026610022151596,4.524886877840719e-05,0.16844485582995047
1749751,0.03388193134076109,2.442002442009428e-05,2.4420024423980494e-05,0.06963791049066669,2.4420024424336604e-05,2.442002442009428e-05,0.11654944627612253,2.44200244226689e-05,2.4420024426353647e-05,2.4420024420404863e-05,2.4420024420746624e-05,2.4420024420133613e-05,2.442002442009428e-05,0.007531437247304055,0.016078338606297742,2.4420024420160538e-05,2.4420024420524562e-05,2.4420024421090994e-05,0.3306047582774117,2.4420024425917215e-05,2.442002442009428e-05,2.442002442009428e-05,0.42527661732184435,2.442002442009428e-05,2.442002442496579e-05
1749752,0.02992531504304493,2.5906735751376415e-05,0.01021719643613976,0.09553255880369675,0.011428055666487347,2.5906735751376415e-05,0.0701946177615806,2.5906735753282087e-05,2.5906735754230665e-05,2.590673575171357e-05,2.5906735751809008e-05,2.5906735754085613e-05,2.5906735751376415e-05,2.5906735757026392e-05,2.5906735756644533e-05,2.5906735751461555e-05,2.5906735751744762e-05,2.5906735752206046e-05,0.5946255714428419,2.590673575505737e-05,2.5906735751376415e-05,2.5906735751376415e-05,0.1876103636026546,2.5906735751376415e-05,2.5906735756804195e-05
1750150,1.4925373136624045e-05,1.4925373134388781e-05,0.01783582388845535,1.4925373136925423e-05,0.09213990089982275,1.4925373134388781e-05,0.4389404414938914,1.4925373137319793e-05,1.4925373136639447e-05,0.06274761317527766,1.4925373134875749e-05,1.4925373134459588e-05,1.4925373134388781e-05,1.4925373137643093e-05,0.13013539170136013,1.4925373134396945e-05,1.4925373134419213e-05,0.006459982637748903,0.11433272495601969,1.4925373137238061e-05,1.4925373134388781e-05,1.4925373134388781e-05,0.1371543899041201,1.4925373134388781e-05,1.492537313710338e-05
1751952,0.04422748867202684,0.0001333333333335518,0.00013333333335491067,0.0001333333333579835,0.33161924945177146,0.0001333333333335518,0.26868920998627543,0.00013333333334149096,0.00013333333334538506,0.00013333333333442887,0.0001333333333335518,0.00013333333333707378,0.0001333333333335518,0.0001333333333548538,0.0001333333333516144,0.00013333333333415644,0.0001333333333335518,0.0001333333333349227,0.0001333333333573333,0.030448261639380976,0.0001333333333335518,0.0001333333333335518,0.32234912358371054,0.0001333333333335518,0.00013333333336218266
1752551,0.00014814814816903235,0.00014814814814857044,0.00014814814817402282,0.00014814814816985943,0.512294996740709,0.00014814814814857044,0.33010721975988183,0.0001481481482336782,0.00014814814817207811,0.0001481481481485751,0.00014814814814857044,0.00014814814814927924,0.00014814814814857044,0.00014814814818319525,0.055650272441214184,0.00014814814814867848,0.010732989291109033,0.00014814814815063517,0.00014814814817468185,0.000148148148189271,0.00014814814814857044,0.00014814814814857044,0.08825155880380589,0.00014814814814857044,0.0001481481481773124
1754851,0.002963158753189503,2.0314880650123418e-05,2.0314880653137195e-05,2.0314880653422557e-05,0.021638772897058577,2.0314880650123418e-05,2.0314880653406477e-05,2.0314880652229965e-05,2.0314880653351047e-05,2.0314880650891795e-05,2.0314880650824216e-05,2.0314880650166562e-05,2.0314880650123418e-05,0.0011651316070606195,0.049211479849591816,2.0314880650123418e-05,2.0314880650178045e-05,0.0025002961994981523,2.0314880653792758e-05,0.0254039608990345,2.0314880650123418e-05,2.0314880650123418e-05,0.4195626083781681,2.0314880650123418e-05,0.47720923844532653
1757550,0.04795148514851679,6.230529595031183e-05,6.230529596332777e-05,0.05775855687337869,6.230529596215213e-05,6.230529595031183e-05,0.06636774049306113,6.230529595868508e-05,6.23052959575652e-05,6.230529595207503e-05,6.230529595151852e-05,6.230529595118509e-05,6.230529595031183e-05,6.230529596162704e-05,0.09344785140630861,6.230529595531233e-05,6.230529595122522e-05,6.230529595309677e-05,6.230529596266472e-05,6.230529596330877e-05,6.230529595031183e-05,6.230529595031183e-05,0.7332282601596274,6.230529595031183e-05,6.230529596181626e-05
1757750,0.0509845266046871,5.188067444887619e-05,5.188067445768504e-05,5.1880674457674644e-05,0.33309606561926214,5.188067444887619e-05,0.04945802650829941,5.1880674459466505e-05,5.188067445695108e-05,5.1880674449413925e-05,5.188067444987113e-05,5.188067444985154e-05,5.188067444887619e-05,5.1880674456359514e-05,5.188067445698892e-05,5.1880674449036385e-05,5.188067445015975e-05,5.188067445061452e-05,0.5653718871042436,5.188067445563516e-05,5.188067444887619e-05,5.188067444887619e-05,5.188067445800761e-05,5.188067444887619e-05,5.188067445682854e-05
1757752,0.11721585617360077,7.561436672992144e-05,7.56143667467339e-05,7.561436674564283e-05,0.5985986341036961,7.561436672992144e-05,0.14711858239409076,7.561436674520477e-05,7.561436674101314e-05,7.561436673331738e-05,7.56143667302944e-05,7.561436673120814e-05,7.561436672992144e-05,7.56143667478723e-05,7.56143667449306e-05,7.561436673034393e-05,7.561436673072559e-05,7.56143667395599e-05,0.1354790256271301,7.561436673757921e-05,7.561436672992144e-05,7.561436672992144e-05,7.561436675392256e-05,7.561436672992144e-05,7.561436674423078e-05
1758052,0.02415992489719883,0.00019230769230822278,0.00019230769235127848,0.000192307692343652,0.4658444392661267,0.00019230769230822278,0.0001923076923485934,0.00019230769232013976,0.017883101712959513,0.00019230769230865378,0.00019230769230920585,0.00019230769230977772,0.00019230769230822278,0.00019230769233664067,0.0001923076923411311,0.00019230769230822278,0.00019230769230822278,0.00019230769231041273,0.00019230769235992272,0.1854479174890039,0.00019230769230822278,0.00019230769230822278,0.30281846278826274,0.00019230769230822278,0.00019230769234322768
1760452,0.030062405388289696,7.82778864974508e-05,0.004179593948568667,7.827788651204975e-05,0.2774666573233647,7.82778864974508e-05,0.05633114517274169,7.827788650589438e-05,0.006638061833031744,7.82778864975175e-05,7.827788649902116e-05,7.827788649781316e-05,7.82778864974508e-05,0.10103005180101288,0.2412551086196479,7.82778864974508e-05,7.82778864974508e-05,7.827788649979078e-05,0.23531774033798383,7.827788651486539e-05,7.82778864974508e-05,7.82778864974508e-05,7.827788651377525e-05,7.82778864974508e-05,0.04646678939133856
1760752,0.01173651660796476,1.8083182640204995e-05,1.8083182643699636e-05,1.80831826433599e-05,1.8083182643742266e-05,1.8083182640204995e-05,0.015264764343798714,1.8083182642402097e-05,1.8083182643215896e-05,1.8083182640792514e-05,1.8083182641668675e-05,1.808318264029302e-05,1.8083182640204995e-05,1.8083182643879983e-05,1.808318264364158e-05,1.8083182640204995e-05,1.808318264032717e-05,1.8083182640892362e-05,0.05210002037351924,1.8083182643807162e-05,1.8083182640204995e-05,1.8083182640204995e-05,0.18091764439625063,1.8083182640204995e-05,0.7396193906256335
1761250,3.436426117754879e-05,3.4364261168469214e-05,0.15036535900640874,3.436426117367192e-05,0.06431611689856936,3.4364261168469214e-05,3.436426117495273e-05,3.436426118440836e-05,3.436426117321155e-05,3.436426116998597e-05,3.4364261168840926e-05,3.436426116855164e-05,3.4364261168469214e-05,3.436426117578245e-05,3.4364261175097125e-05,3.4364261168483634e-05,3.4364261168634935e-05,3.436426117069398e-05,3.436426117510105e-05,0.031138544347796723,3.4364261168469214e-05,3.4364261168469214e-05,0.7534583302626141,3.4364261168469214e-05,3.43642611753695e-05
1761251,2.4345709072951388e-05,2.4345709068838904e-05,0.058088990841629315,2.434570907216865e-05,0.31038165040154164,2.4345709068838904e-05,3.6361408840042976e-05,2.434570907229486e-05,2.4345709071567824e-05,2.4345709069467548e-05,2.4345709069125608e-05,2.4345709069036598e-05,2.4345709068838904e-05,0.06953158109462136,2.4345709073132192e-05,2.4345709068838904e-05,2.4345709069341032e-05,2.434570907445663e-05,2.4345709073632172e-05,0.06286801186203492,2.4345709068838904e-05,2.4345709068838904e-05,0.4986308359189902,2.4345709068838904e-05,2.434570907323347e-05
1761252,0.00518911881411234,3.051106025941452e-05,3.0511060265668845e-05,3.0511060263827707e-05,3.0511060265388488e-05,3.051106025941452e-05,0.4558774468165736,3.0511060264847254e-05,3.0511060263148804e-05,0.001753888093964245,3.0511060259725584e-05,3.051106025945559e-05,3.051106025941452e-05,3.0511060265956467e-05,3.0511060265965117e-05,3.051106025944879e-05,3.0511060259514294e-05,3.051106025995663e-05,3.0511060264859932e-05,3.051106026682863e-05,3.051106025941452e-05,3.051106025941452e-05,0.5365388140098418,3.051106025941452e-05,3.0511060266992114e-05
1761450,8.898776419697542e-06,8.898776418283238e-06,0.007970030475540088,8.898776419897276e-06,0.014301212276262706,8.898776418283238e-06,8.898776419862e-06,8.898776419559574e-06,8.898776419815212e-06,8.898776419178721e-06,8.898776418633391e-06,8.898776418298552e-06,8.898776418283238e-06,0.5216537729018071,0.10373441272870304,8.898776418300917e-06,8.898776418337167e-06,8.89877641996655e-06,0.08242733612212534,0.011546617419214924,8.898776418283238e-06,8.898776418283238e-06,0.0713067099427187,8.898776418283238e-06,0.18690862893450672
1766250,0.04028945107302351,7.421150278338824e-05,7.421150279314232e-05,0.04659035892980837,0.25333653398880823,7.421150278338824e-05,7.421150279479844e-05,7.421150279059153e-05,0.022611737833635234,7.42115027852326e-05,7.421150278373205e-05,7.421150278382996e-05,7.421150278338824e-05,7.421150279615673e-05,0.30361496445940367,7.42115027833952e-05,7.421150278483898e-05,0.01153911961400912,0.3011660012606072,7.421150280180666e-05,7.421150278338824e-05,7.421150278338824e-05,7.421150279281949e-05,7.421150278338824e-05,0.019590237293314015
1768250,8.264462813043436e-05,8.264462809936475e-05,8.264462811468216e-05,8.26446281129627e-05,8.264462811305247e-05,8.264462809936475e-05,8.264462811544131e-05,0.02642911614743941,8.264462811757204e-05,0.006442200483675723,8.264462810033177e-05,8.26446280995377e-05,8.264462809936475e-05,0.05200057084785243,0.6354626516889901,8.264462809937064e-05,8.26446281014509e-05,8.264462811509878e-05,8.264462811493358e-05,0.008129695739875544,8.264462809936475e-05,8.264462809936475e-05,0.2699655171581213,8.264462809936475e-05,8.264462811444646e-05
1768452,0.08677246362401689,0.00037037037037224965,0.0003703703704050769,0.0003703703704285588,0.16289133007352805,0.00037037037037224965,0.0003703703704920612,0.00037037037039805654,0.00037037037045287076,0.00037037037038582175,0.00037037037038357496,0.00037037037037224965,0.00037037037037224965,0.00037037037045410697,0.000370370370450549,0.00037037037037224965,0.0003703703703850586,0.00037037037038359025,0.00037037037044983337,0.09087455059840832,0.00037037037037224965,0.00037037037037224965,0.6516838779255667,0.00037037037037224965,0.00037037037043281373
1768850,0.25184622295049536,7.604562737658995e-05,7.604562738952771e-05,7.604562739223687e-05,0.3417700727979663,7.604562737658995e-05,7.604562738966693e-05,7.604562738314426e-05,7.604562738529655e-05,7.60456273792807e-05,7.604562737677069e-05,7.604562737692325e-05,7.604562737658995e-05,7.604562738809067e-05,7.604562738997983e-05,7.60456273802223e-05,7.604562737702248e-05,7.604562737766334e-05,0.4047107004491337,7.60456273797127e-05,7.604562737658995e-05,7.604562737658995e-05,7.604562739012865e-05,7.604562737658995e-05,7.604562738956682e-05
1768851,0.3345555619294471,7.067137809196028e-05,7.067137810386866e-05,7.067137810722275e-05,0.4587971097369902,7.067137809196028e-05,7.06713781065847e-05,7.06713780997517e-05,7.06713781012386e-05,7.067137809232567e-05,7.067137809205956e-05,7.067137809208611e-05,7.067137809196028e-05,7.067137810402144e-05,7.067137810581001e-05,7.067137809565337e-05,7.067137809376595e-05,7.0671378093866e-05,0.2050925580154129,7.067137809797756e-05,7.067137809196028e-05,7.067137809196028e-05,7.067137810683156e-05,7.067137809196028e-05,7.06713781049492e-05
1768852,0.5404469575965515,4.7619047619110694e-05,4.761904762856207e-05,4.761904762704087e-05,0.3004955909515674,4.7619047619110694e-05,4.7619047628915785e-05,4.761904762302909e-05,4.7619047627062775e-05,4.761904761964317e-05,4.761904761918419e-05,4.761904761918905e-05,4.7619047619110694e-05,4.761904762639637e-05,4.761904762760569e-05,4.761904762092715e-05,4.7619047619654536e-05,4.761904762111154e-05,0.15800983240418134,4.7619047622515936e-05,4.7619047619110694e-05,4.7619047619110694e-05,4.761904762691002e-05,4.7619047619110694e-05,4.761904762745988e-05
1772950,3.225806452321746e-05,3.225806451623205e-05,3.225806452152518e-05,3.2258064521245994e-05,0.061431746770964774,3.225806451623205e-05,3.225806452248626e-05,0.016631158540363823,3.225806452055228e-05,3.225806452084169e-05,3.2258064516939265e-05,3.22580645164292e-05,3.225806451623205e-05,3.2258064522674084e-05,0.12391048740105187,3.2258064516245734e-05,3.225806451638684e-05,0.01674180105088603,0.7775137185127539,0.003158184498119306,3.225806451623205e-05,3.225806451623205e-05,3.2258064522843755e-05,3.225806451623205e-05,3.225806452160548e-05
1772951,1.8682858479452587e-05,1.8682858477412084e-05,0.006753946446665288,0.20388275584903548,0.005524245569437388,1.8682858477412084e-05,1.8682858481004012e-05,0.01666861373763401,1.868285848031762e-05,0.0015157177177190632,1.868285847856639e-05,1.868285847750221e-05,1.8682858477412084e-05,0.08107343509262462,1.86828584812269e-05,1.8682858477514565e-05,1.8682858477688488e-05,1.868285848389849e-05,0.6270801004422246,1.8682858480964917e-05,1.8682858477412084e-05,1.8682858477412084e-05,0.0571835765505162,1.8682858477412084e-05,1.8682858480882775e-05
1774752,0.09573079947120015,2.3028209556787606e-05,2.3028209561214153e-05,2.3028209559892416e-05,0.2046676683612017,2.3028209556787606e-05,2.302820956148791e-05,0.002198004821237234,0.019869728651542882,2.3028209557876037e-05,2.3028209556911175e-05,2.3028209556886364e-05,2.3028209556787606e-05,2.302820956045243e-05,0.6568541285106015,2.3028209556894238e-05,2.3028209556880753e-05,2.302820955983149e-05,0.020242134202607943,2.3028209558473083e-05,2.3028209556787606e-05,2.3028209556787606e-05,2.3028209560375286e-05,2.3028209556787606e-05,2.302820956062512e-05
1775851,0.010099015720683443,3.9761431411667655e-05,3.976143142366982e-05,3.97614314188772e-05,3.976143141965608e-05,3.9761431411667655e-05,3.9761431419330396e-05,3.976143141607004e-05,3.976143141750898e-05,3.9761431413003114e-05,3.9761431413758525e-05,3.9761431411667655e-05,3.9761431411667655e-05,0.1921141904016228,0.731240896770587,3.97614314198933e-05,3.976143141322319e-05,3.9761431412681235e-05,3.976143141965437e-05,3.976143141829412e-05,3.9761431411667655e-05,3.9761431411667655e-05,3.976143141976725e-05,3.9761431411667655e-05,0.06571090704737954
1778050,7.905138341296006e-05,7.905138339945425e-05,7.9051383419926e-05,7.905138341204525e-05,7.905138341596877e-05,7.905138339945425e-05,0.5354600559395614,7.905138340408338e-05,7.905138340614181e-05,7.905138340108207e-05,7.905138340123113e-05,7.905138340014406e-05,7.905138339945425e-05,7.9051383417362e-05,7.905138341652746e-05,7.905138339945425e-05,7.90513833997621e-05,7.905138340480218e-05,0.06606605420869555,0.03901596437609424,7.905138339945425e-05,7.905138339945425e-05,0.3577978464241277,7.905138339945425e-05,7.905138341295053e-05
1778051,0.025287848783058703,7.130124777210425e-05,7.130124778610771e-05,7.130124778738194e-05,0.2011215790212374,7.130124777210425e-05,7.13012477867329e-05,7.1301247787644e-05,0.003964980250232546,7.130124777275934e-05,7.130124777655433e-05,7.130124777213445e-05,7.130124777210425e-05,7.130124778768933e-05,0.13744480916667612,7.130124778106571e-05,7.130124777222757e-05,7.130124778647583e-05,0.5291885827789468,7.130124778065057e-05,7.130124777210425e-05,7.130124777210425e-05,7.13012477870869e-05,7.130124777210425e-05,0.10163747629205132
1778052,2.814919071766138e-05,2.814919071085198e-05,0.0514357508394794,2.8149190714698582e-05,0.04523885106496108,2.814919071085198e-05,0.04212426892699085,2.8149190713331213e-05,2.8149190714723945e-05,0.009588049718864485,2.8149190711533518e-05,2.8149190710907645e-05,2.814919071085198e-05,2.8149190715832454e-05,0.741208355295846,2.8149190710898894e-05,2.8149190710947706e-05,0.009818562297774728,0.10007947642324395,2.8149190721823735e-05,2.814919071085198e-05,2.814919071085198e-05,2.8149190716242557e-05,2.814919071085198e-05,2.814919071577926e-05
1778750,8.368200837722843e-06,8.368200836836411e-06,8.368200838473121e-06,8.368200838502513e-06,0.12478477542695948,8.368200836836411e-06,8.36820083849743e-06,8.368200838148602e-06,8.368200837686348e-06,8.368200836909639e-06,8.368200836904677e-06,8.368200836856365e-06,8.368200836836411e-06,8.36820083851887e-06,8.36820083816457e-06,8.368200836840492e-06,8.368200836930386e-06,8.368200837515391e-06,0.8193059463175836,8.368200837443903e-06,8.368200836836411e-06,8.368200836836411e-06,8.368200838444908e-06,8.368200836836411e-06,0.055725177837032173
1779352,1.372683596717733e-05,1.3726835964335489e-05,1.3726835966337307e-05,1.3726835966191038e-05,1.372683596663935e-05,1.3726835964335489e-05,1.3726835966626028e-05,1.3726835965551697e-05,1.3726835965646796e-05,1.372683596517184e-05,1.3726835964441803e-05,1.3726835964347383e-05,1.3726835964335489e-05,1.3726835966459703e-05,1.372683596647209e-05,1.372683596892188e-05,1.3726835964519745e-05,0.008912121940364654,0.9907721608324015,1.3726835965775004e-05,1.3726835964335489e-05,1.3726835964335489e-05,1.3726835966439803e-05,1.3726835964335489e-05,1.3726835991372677e-05
1783350,9.235742325696369e-06,9.235742322823186e-06,9.235742324413236e-06,0.12030929259097005,0.0013990193994522185,9.235742322823186e-06,9.23574232453008e-06,9.235742323797257e-06,9.235742324444089e-06,9.235742322982432e-06,9.235742323249211e-06,9.23574232286251e-06,9.235742322823186e-06,0.06885089884026974,0.19972793556372134,9.235742323101585e-06,9.235742322904913e-06,9.235742323293386e-06,0.2123651309576526,9.235742324803022e-06,9.235742322823186e-06,9.235742322823186e-06,0.24642922653404503,9.235742322823186e-06,0.15075225275206597
1796351,3.108003108608323e-05,3.108003108008343e-05,3.108003108650712e-05,3.10800310858313e-05,0.707577829860789,3.108003108008343e-05,0.28152133943862345,3.108003108326915e-05,3.10800310827286e-05,0.0014430115189081154,3.1080031080928054e-05,3.1080031080181825e-05,3.108003108008343e-05,3.1080031085274336e-05,3.1080031085013565e-05,3.1080031080100896e-05,3.108003108570498e-05,3.108003110158694e-05,3.108003108649691e-05,0.003245438438227379,3.108003108008343e-05,3.108003108008343e-05,0.00559078012177561,3.108003108008343e-05,3.1080031086190744e-05
