,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1743150,3.6114120621290415e-05,3.611412062124198e-05,3.6114120621262355e-05,3.6114120621292956e-05,3.611412062124198e-05,3.6114120621272526e-05,3.61141206212489e-05,0.15895991245298416,3.611412062124331e-05,3.6114120621245434e-05,3.611412062124198e-05,3.611412062129079e-05,3.611412062124198e-05,3.6114120621248165e-05,0.059872474756552836,3.611412062124354e-05,3.61141206213028e-05,3.611412062129981e-05,0.08095457575431313,3.611412062124198e-05,3.6114120621307044e-05,3.611412062124198e-05,0.10672897009788497,3.611412062124198e-05,3.611412062124198e-05,3.6114120621304476e-05,3.611412062124198e-05,3.611412062129992e-05,0.5925812139227333,3.611412062124198e-05
1744450,0.24893594920043413,3.7243947858569325e-05,3.7243947858635645e-05,0.03411414921760604,3.7243947858569325e-05,3.724394785857313e-05,3.724394785858494e-05,3.724394785863068e-05,3.724394785856956e-05,3.7243947858569325e-05,3.7243947858569325e-05,3.724394785861584e-05,3.7243947858569325e-05,3.724394785857005e-05,3.7243947858621645e-05,3.7243947858570274e-05,3.7243947858601574e-05,0.13520147308505237,3.7243947858620344e-05,3.7243947858569325e-05,0.08694222127614039,3.7243947858569325e-05,0.08978446335676192,3.7243947858569325e-05,3.7243947858569325e-05,3.72439478586228e-05,3.724394785857011e-05,0.40412788911539904,3.724394785862622e-05,3.7243947858569325e-05
1744452,0.36903649891604834,5.659309564254642e-05,5.659309564257777e-05,0.15046253248378194,5.659309564254642e-05,0.019764849077982392,5.659309564257985e-05,5.659309564262561e-05,5.659309564254653e-05,5.659309564254642e-05,5.659309564254642e-05,0.03505990025901205,5.659309564254642e-05,5.659309564280209e-05,5.659309564262507e-05,5.659309564254642e-05,5.6593095642622584e-05,0.04515484370954982,0.07794042922200758,5.659309564254642e-05,0.027886527094115817,5.659309564254642e-05,0.013632002835044402,5.659309564254642e-05,5.659309564254642e-05,0.0236017624202203,5.659309564254642e-05,0.2363287920693856,5.65930956426404e-05,5.659309564254642e-05
1745951,0.007695145088761897,2.5138260432511713e-05,2.5138260432538056e-05,2.513826043254681e-05,2.5138260432511713e-05,2.5138260432520813e-05,2.513826043254281e-05,2.5138260432550246e-05,2.513826043251838e-05,2.5138260432512055e-05,2.5138260432511713e-05,0.022841128434835257,2.5138260432511713e-05,2.5138260432517574e-05,0.006902547922143745,2.5138260432512326e-05,2.5138260432532997e-05,0.10472018456768367,0.2199143629872331,2.5138260432511713e-05,0.01501936393867191,2.5138260432511713e-05,0.1188338619670254,2.5138260432511713e-05,2.5138260432511713e-05,2.513826043255634e-05,2.5138260432511713e-05,2.5138260432555955e-05,0.5035203633641295,2.5138260432511713e-05
1747550,2.6795284030130724e-05,2.67952840300928e-05,2.6795284030155986e-05,2.679528403014182e-05,2.67952840300928e-05,2.6795284030104334e-05,2.6795284030120377e-05,2.679528403013428e-05,2.679528403009405e-05,2.67952840300928e-05,2.67952840300928e-05,2.6795284030124283e-05,2.67952840300928e-05,2.6795284030093295e-05,0.24594284149456636,2.6795284030098886e-05,2.6795284030166723e-05,2.6795284030135315e-05,0.09257544893661054,2.67952840300928e-05,0.5393299032613279,2.67952840300928e-05,2.6795284030135454e-05,2.67952840300928e-05,2.67952840300928e-05,0.09635087985271011,2.6795284030094637e-05,2.6795284030136298e-05,0.02513104435403243,2.67952840300928e-05
1749252,6.406560317790707e-06,6.40656031778061e-06,6.406560317799844e-06,6.406560317789841e-06,6.40656031778061e-06,0.00039174206377072497,6.406560317785456e-06,6.406560317789809e-06,6.406560317780731e-06,6.4065603177810446e-06,6.40656031778061e-06,6.406560317790321e-06,6.40656031778061e-06,6.40656031778088e-06,6.406560317790667e-06,6.4065603177838745e-06,6.406560317790465e-06,6.406560317790156e-06,6.406560317789636e-06,6.40656031778061e-06,0.6658092965171047,6.40656031778061e-06,0.3336259842905439,6.40656031778061e-06,6.40656031778061e-06,6.406560317790841e-06,6.406560317780807e-06,6.406560317791523e-06,6.406560317790758e-06,6.40656031778061e-06
1749550,0.039035571876914026,2.635046113314913e-05,2.6350461133160818e-05,0.008896825812307252,2.635046113314913e-05,2.6350461133151195e-05,2.635046113318595e-05,0.16725160647138784,2.6350461133156864e-05,2.635046113314913e-05,2.635046113314913e-05,2.6350461133195753e-05,2.635046113314913e-05,0.0006015930835644279,0.48270998707676116,2.6350461133151205e-05,2.6350461133171477e-05,2.635046113319017e-05,0.126786825778783,2.635046113314913e-05,2.6350461133188865e-05,2.635046113314913e-05,0.12479543858467115,2.635046113314913e-05,2.635046113314913e-05,0.033610857583812485,2.6350461133166862e-05,0.01575793404800239,2.6350461133191853e-05,2.635046113314913e-05
1749750,3.770739064879404e-05,3.770739064873597e-05,0.0046887420438200995,3.7707390648801986e-05,3.770739064873597e-05,3.7707390648907445e-05,3.770739064874719e-05,3.77073906488001e-05,3.770739064874336e-05,3.770739064873749e-05,3.770739064873597e-05,3.7707390648794824e-05,3.770739064873597e-05,3.770739064873913e-05,0.11767510328671382,3.770739064873976e-05,3.770739064878703e-05,0.7045994544295482,0.05610470570856931,3.770739064873597e-05,3.770739064880031e-05,3.770739064873597e-05,0.008994774906027297,3.770739064873597e-05,3.770739064873597e-05,3.770739064881421e-05,3.7707390648737645e-05,0.10703224224975087,3.7707390648802216e-05,3.770739064873597e-05
1749751,2.0350020350088642e-05,2.0350020350061273e-05,2.035002035007476e-05,2.035002035009245e-05,2.0350020350061273e-05,2.0350020350066033e-05,2.0350020350066735e-05,0.11309937453314356,2.0350020350062625e-05,2.0350020350061273e-05,2.0350020350061273e-05,2.0350020350083967e-05,2.0350020350061273e-05,2.0350020350064485e-05,2.03500203500934e-05,2.0350020350061598e-05,2.0350020350090472e-05,0.7392454099489584,2.0350020350088856e-05,2.0350020350061273e-05,2.0350020350094677e-05,2.0350020350061273e-05,0.030093926043439908,2.0350020350061273e-05,2.0350020350061273e-05,2.035002035011143e-05,2.0350020350061724e-05,0.08744738295983816,0.029605156005868376,2.0350020350061273e-05
1749752,0.005778230037796132,2.1588946459497805e-05,0.0013775407305313613,2.1588946459528474e-05,2.1588946459497805e-05,2.158894645950398e-05,2.1588946459510663e-05,0.13077023827768156,2.158894645950014e-05,2.158894645949814e-05,2.1588946459497805e-05,2.1588946459533834e-05,2.1588946459497805e-05,2.1588946459499208e-05,0.010506048589204373,2.1588946459498872e-05,0.009280187314157556,0.749181936689915,2.1588946459532005e-05,2.1588946459497805e-05,2.158894645953164e-05,2.1588946459497805e-05,2.1588946459530842e-05,2.1588946459497805e-05,2.1588946459497805e-05,0.013489632727384626,2.158894645949876e-05,2.158894645953105e-05,0.07914122881122021,2.1588946459497805e-05
