,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1743150,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,0.019885876036923586,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,0.033666434836345294,2.1668472372765025e-05,2.1668472372765025e-05,0.1928931225897344,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,0.04298934478499176,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,2.1668472372765025e-05,0.14779764617823443,0.5618141627893689,2.1668472372765025e-05
1744450,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,0.11435760332152507,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,0.328123988796827,2.2346368715138966e-05,0.03642365478803794,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,0.2313857608308263,2.2346368715138966e-05,0.010710874923171443,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,0.03289899884202818,2.2346368715138966e-05,0.12907160680641405,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,2.2346368715138966e-05,0.11608896420513407,2.2346368715138966e-05
1744452,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,0.18503348679459147,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,0.17736168644441996,0.10321552437501791,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,0.09083690472984687,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,3.39558573854944e-05,0.44202438407377664,3.39558573854944e-05
1745951,1.5082956259491312e-05,0.11779278512978894,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,0.06590362116683511,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,0.13706788774223116,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,0.21048954467378675,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,1.5082956259491312e-05,0.4680674282556809,1.5082956259491312e-05
1747550,1.6077170418050913e-05,0.057354459434759364,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,0.5201489909639152,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,0.0004945571758328503,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,0.021886139118092292,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,0.008238597654705247,1.6077170418050913e-05,0.01227114121413105,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,1.6077170418050913e-05,0.2579862817047411,0.12094459157626473,1.6077170418050913e-05
1749252,3.8439361906784445e-06,0.017024009063931197,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,0.04666872730449139,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,0.0019958162510881976,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,0.7731037174734824,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,0.04743052248480479,0.002640332795414182,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,0.11097158537058828,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06,3.8439361906784445e-06
1749550,0.015649368050527763,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,0.07117429702034266,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,0.0020518831404745916,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,0.016672109548370704,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,0.5893688226573812,1.5810276679884786e-05,1.5810276679884786e-05,0.06369592680484276,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,0.0066574493724386435,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,1.5810276679884786e-05,0.04842582354940059,1.5810276679884786e-05,1.5810276679884786e-05,0.1856560985123461,1.5810276679884786e-05
1749750,2.262443438918996e-05,0.01103465968692558,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,0.0952651101263108,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,0.07445480317530502,0.0038640614642994025,0.09342179347291114,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,0.1450966565136228,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,0.0813016343401861,2.262443438918996e-05,0.45147548339877347,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,2.262443438918996e-05,0.043158196011708894,2.262443438918996e-05,2.262443438918996e-05
1749751,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,0.0013376928733137867,1.2210012210117245e-05,0.1687103025338468,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,0.08279281297464171,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,0.003175418284324363,0.08731021272022073,1.2210012210117245e-05,0.14934316297335173,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,0.3087409807287985,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,1.2210012210117245e-05,0.027608259508495485,0.17048054690239203,1.2210012210117245e-05
1749752,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,0.03256885444618732,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,0.004056847732998399,0.0006120312737600449,0.03604901315016118,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,0.0012898505604639144,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,0.08386288020446674,0.07068548964503782,1.2953367875711521e-05,0.16079743160308818,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,0.025608242834403997,1.2953367875711521e-05,0.43428663364368275,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,1.2953367875711521e-05,0.028490596679199974,0.12119990024727263,1.2953367875711521e-05
1750150,0.185312394726678,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,0.12694985558258987,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,0.007781755096438413,7.462686567193082e-06,0.03085498269497262,7.462686567193082e-06,0.08480065954143498,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,0.15536389892103633,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,7.462686567193082e-06,0.01852656809945076,7.462686567193082e-06,7.462686567193082e-06,0.39009645250157704,7.462686567193082e-06
1751952,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,0.24303966791778578,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,0.18666520907254558,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,6.666666666679687e-05,0.5671617896763294,6.666666666679687e-05
1752551,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,0.008355497902368655,7.407407407440611e-05,0.09220683275549867,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,0.020490819767082533,7.407407407440611e-05,0.016969971567589313,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,0.4175746394997782,7.407407407440611e-05,0.06037458708088023,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,7.407407407440611e-05,0.380842466241603,7.407407407440611e-05
1754851,1.015744032506727e-05,0.13358044759574222,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,0.2687851191226446,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,0.12048094844500283,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,0.055836955534994716,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,0.08410955758352409,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,1.015744032506727e-05,0.13565089008500597,0.20111931169910785,1.015744032506727e-05
1757550,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,0.21968719721564073,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,0.16438845894756854,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,0.11213948123300212,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,0.5023518407969327,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05,3.115264797512367e-05
