,0,1,2,3,4,5,6
S24_2013_11175921,0.00034287617553067413,0.5583717400123,0.0003428798639045374,0.00034346834609204737,0.2562973839798534,0.18395861861337343,0.00034303300894587146
S24_2013_11505971,0.0005130091881337004,0.0005119610024009967,0.9036679936432537,0.0005121098398755434,0.0005122149502074742,0.0005124111983513338,0.09377030017777725
S24_2013_11775615,0.0002449486945344214,0.10636209189908856,0.8200022626176332,0.0002452529315558165,0.016447792984651866,0.05645231374557766,0.00024533712695845724
S24_2013_11188402,0.00046254493591774934,0.0004632551936211927,0.10411450620705963,0.0004629869152716909,0.33089818701615215,0.25006154686391446,0.3135369728680631
S24_2013_6913970,0.9502007811975932,0.04872736130463637,0.000214162205260475,0.00021462254656668726,0.00021429654422452726,0.00021446794124053853,0.00021430826047825834
S24_2013_11491756,0.10743553508252676,0.07202060013602421,0.00021902462951305733,0.17490728169490904,0.1064742642095993,0.39546591243356394,0.14347738181386385
S24_2013_11721294,0.837294884783444,0.04733079612219527,0.0004106319817575106,0.0004109423784234258,0.11373059192655349,0.0004108728571546547,0.00041127995047129517
S24_2013_11205829,0.03021564956970737,0.00021295188566009386,0.0750886049926552,0.00021253023646885207,0.8938448665444827,0.0002126602803601244,0.00021273649066573243
S24_2013_11897211,0.4765725606955189,0.00041129582049853603,0.00041156433225707836,0.00041048638182482897,0.0986182842724885,0.4231648311914438,0.00041097730596831484
S24_2013_11444480,0.0003710697824842993,0.9977726778575459,0.00037118743963836286,0.0003712838431883831,0.0003711395687547587,0.0003714435733513687,0.0003711979350370465
S24_2013_11271689,0.0005389176194591704,0.07868905473380726,0.1868656006881638,0.000539185513446519,0.000539183000797642,0.7322891795444856,0.0005388788998401026
S24_2013_11463516,0.44177491519411766,0.12594206010143294,0.4297235084052591,0.0006396827896289241,0.0006398658446653912,0.0006405055288148621,0.0006394621360810348
S24_2013_11773321,0.000513252709841977,0.06305212648384279,0.0005134315747026148,0.0005143185048205646,0.9343782055524122,0.0005144505772366594,0.0005142145971431012
S24_2013_11889082,0.09549559411981243,0.23360985132369186,0.0004228943737492704,0.05034381507224609,0.49388599453156534,0.00042343219552678856,0.1258184183834082
S24_2013_10810752,0.02242000624560736,0.04733035252125058,0.00037789641827314335,0.8640861901908155,0.06502886711799541,0.0003781798837829921,0.0003785076222750629
S24_2013_11857112,0.00038595347988204846,0.0003866264437626236,0.00038593654546291943,0.000386107214151713,0.00038604312318127424,0.9976832121330796,0.00038612106047977935
S24_2013_11666865,0.00046660288333756736,0.5352836278562366,0.00046679710947462703,0.10693601678046923,0.2881469784400249,0.06823282622059187,0.0004671507098653251
S24_2013_11307501,0.088840228404734,0.00047136531136486034,0.00047190023477224904,0.0004717327069474823,0.575146647695622,0.171039530684698,0.1635585949618615
S24_2013_11560192,0.5637134248550346,0.4332366015536316,0.0006100248063920598,0.0006099224616120098,0.0006099634884656687,0.0006100692546675427,0.0006099935801964988
S24_2013_11820814,0.20785896858004616,0.21520121709203155,0.0004894306993421053,0.5749811493646819,0.0004898847207060354,0.0004897799930485911,0.000489569550143359
S24_2013_11207335,0.012550080103007384,0.38207442376717526,0.5258512511741841,0.00029267776453300177,0.04675345335969543,0.0321857923230668,0.00029232150833812014
S24_2013_11637457,0.0004631747091086502,0.00046390806545553695,0.0004640882472008471,0.631214897002943,0.0004634270598283314,0.00046428604942696345,0.3664662188660367
S24_2013_11455517,0.0006094714798262451,0.8090614546251881,0.0006098301862661386,0.0006109132580802809,0.0006101426430725883,0.18788805829470678,0.0006101295128598861
S24_2013_11605815,0.0003666557570502704,0.9977996767967674,0.00036661421076427086,0.00036721313901893983,0.0003665428092166742,0.0003667316156775075,0.0003665656715048673
S24_2013_11250767,0.00046921370423051424,0.378321629035008,0.00021785198467321316,0.00021778429993315912,0.6203373785783092,0.00021808473513815194,0.000218057662707773
S24_2013_11289296,0.000302908462227437,0.0003034109704088277,0.00030295472319801983,0.00030320664940147203,0.36121733882190377,0.22957663787600205,0.40799354249685843
S24_2013_11528182,0.685385212689268,0.060467879487579965,0.00021502107160790984,0.00021503629611294316,0.14374646019917436,0.10975514541646166,0.0002152448397951525
S24_2013_10974992,0.024071344916471643,0.2545813294949723,0.45491955884026164,0.000261329810181443,0.038710279307408675,0.2053793591204432,0.022076798510261068
S24_2013_11277316,0.009915202858664145,0.1088390941913731,0.0005288557877976659,0.1107511845067328,0.0005284708737102331,0.0005288753621218783,0.7689083164196001
S24_2013_11527325,0.23521633372363293,0.37401931056797477,0.06166533902471823,0.000633809218969259,0.3271954650356155,0.0006348557611733995,0.000634886667915882
S24_2013_5158936,0.0046968092846362275,0.9224086324570694,0.00023419575155269833,0.00023373700114342666,0.058331139973105905,0.013861643944390729,0.00023384158810143258
S24_2013_11478604,0.03868812347161789,0.5092829470941328,0.012800782416139599,0.0003290060948560013,0.438240861808422,0.00032904218862420944,0.00032923692620745725
S24_2013_11276418,0.0005854224291576529,0.6481004485632353,0.0005846444057341884,0.0005851219012351972,0.00058525256700162,0.34897333390788077,0.0005857762257552939
S24_2013_906417,0.0002744975084256782,0.1397966661143745,0.0002745566711611478,0.00027461704087421856,0.0002744710720627377,0.8588307510514296,0.0002744405416721869
S24_2013_11656770,0.03116551771763858,0.00043307926125148833,0.0004335456142524752,0.0004326553524192246,0.5231566728628678,0.3015306475160086,0.1428478816755617
S24_2013_11234596,0.00046814425935084547,0.2128083049729945,0.005944463844874433,0.7793732446716308,0.0004683933426439163,0.00046911406164246297,0.00046833484686305363
S24_2013_11675703,0.0005511668980993595,0.0005512966906948529,0.15735544383476546,0.0005521152012524719,0.8398862936274651,0.0005519898388820668,0.0005516939088406823
S24_2013_11881112,0.01727456671654668,0.5272818472265745,0.0005804266976931758,0.0005800218538412384,0.18319684655417678,0.017942228767516333,0.2531440621836512
S24_2013_11172261,0.017980891923654905,0.8301939144123529,0.0004845666220747365,0.0004851601174065168,0.0718551117522502,0.078515980102657,0.0004843750696037499
S24_2013_11878591,0.18074370882097826,0.00036413228695802237,0.00036385299496645115,0.7180511576806436,0.00036351737244362856,0.00036380548992651616,0.09974982535408333
S24_2013_11604047,0.902772579259749,0.00041027858848163536,0.045096227651349685,0.050490958427012934,0.00040986321074890444,0.0004098976919551462,0.00041019517070260583
S24_2013_11229768,0.00040853637597222295,0.8331894797928167,0.0004083012941028456,0.00040862893754335785,0.00040855384339108785,0.16476742255940374,0.00040907719676989095
S24_2013_11500618,0.0005031613720874645,0.6827228707568621,0.0005028160771108343,0.0005032372231183847,0.028632580933036503,0.2866316640140317,0.0005036696237530024
S24_2013_3988406,0.0005726900410577031,0.9898880952703405,0.0005730063504947039,0.0005731818400067554,0.007245727916436729,0.0005743160368626561,0.000572982544800973
S24_2013_11747348,0.9970562575810177,0.0004909897067010271,0.0004904648528816826,0.000490531344855,0.0004906073711896952,0.000490737177045553,0.000490411966309185
S24_2013_11401195,0.15029324437967986,0.00029104839220280633,0.00029169193194058315,0.059272363828192134,0.40777391578306066,0.1409395426290758,0.24113819305584808
S24_2013_11433149,0.0005920294557422808,0.0005932026240290758,0.00059231861150766,0.272513749778527,0.0005925175618702915,0.11676262367413365,0.60835355829419
S24_2013_10760262,0.00024530389044345063,0.000245579007333459,0.0002453556348831379,0.7399825263306369,0.00024573957867933104,0.00024577854449386703,0.25878971701353004
S24_2013_11660227,0.9981160648506798,0.0003140653606982188,0.000313916629147764,0.0003138772126188303,0.00031427662793136494,0.0003138841696560436,0.0003139151492679437
S24_2013_11523652,0.12601167674216657,0.1113633372968623,0.09294287441492291,0.0002516000591259328,0.00025181004473238895,0.668927109086504,0.00025159235568593754
S24_2013_11252323,0.1302892116245216,0.16633732203987828,0.16446268598775143,0.00032486170093652374,0.38310472673012774,0.1551558011210794,0.0003253907957051029
S24_2013_11305676,0.28660120928382177,0.0004963466994648198,0.0004965352836146099,0.13101466037290657,0.4202954016495816,0.0004960910454427758,0.16059975566516782
S24_2013_11702096,0.0002919216523387584,0.06931938946603662,0.00029205701193419633,0.00029280914413308307,0.9237534461100493,0.005758052956812489,0.0002923236586955527
S24_2013_11803652,0.0005448444562659734,0.6241081053472765,0.0005456974074224162,0.0005450180505113274,0.22771840178353073,0.07511975760447263,0.07141817535052052
S24_2013_11196353,0.08445327735563815,0.49391819078243543,0.0002699638382112169,0.07627449223151361,0.34454352866392984,0.00027027577601484933,0.00027027135225699103
S24_2013_11391310,0.0003326905625277605,0.5200730796702338,0.07233597080946327,0.021539471513393072,0.38505290022182936,0.0003327279063165801,0.0003331593162362054
S24_2013_11650292,0.17041568445810815,0.2582221813913578,0.0002715838108166015,0.14556819878491045,0.007624058367856329,0.3144594694807549,0.10343882370619574
S24_2013_11410656,0.0004869814455842887,0.0004868850436821031,0.0004856036666122577,0.0004861137661219149,0.000485861391602434,0.9970825168526637,0.00048603783373327955
S24_2013_11441561,0.8085289516166708,0.1169636866939853,0.0003624606022071534,0.07305889143084618,0.0003619370459512633,0.0003620661942556884,0.00036200641608361884
S24_2013_11686543,0.0002709861859904622,0.8084403119106354,0.00999102975350102,0.021093897795602,0.011182480972843507,0.06894601840540235,0.08007527497602515
S24_2013_1478466,0.0004899539561063157,0.0004902092886841703,0.00048977448924244,0.0004896519095159522,0.0004895150407445871,0.9970611488106427,0.0004897465050639218
S24_2013_11527530,0.6109321444507163,0.00028362584021689223,0.0779802814011085,0.21017386156939533,0.10006316757184675,0.00028352386393075304,0.0002833953027854733
S24_2013_11450691,0.0005244627281484605,0.028602881579751462,0.23702404879242372,0.000524880888685503,0.0005260267616013148,0.7173556341929498,0.015442065056439601
S24_2013_11480080,0.8421781898594322,0.0004006566437095163,0.0004004524389716698,0.00040046562640704193,0.00040092440447121416,0.1558189991919212,0.0004003118350870666
S24_2013_11691294,0.02033293537144279,0.9580541847837882,0.0005754013278677686,0.00057551917868723,0.0005752519446062469,0.0005762892388528543,0.019310418154754996
S24_2013_11143013,0.0006282362554779111,0.9082996170817412,0.0006289277644356084,0.07255727062716276,0.0006286843891797443,0.0006290671617587061,0.01662819672024403
S24_2013_11621417,0.00036074587407127504,0.4731978059552758,0.00035924164224346246,0.0003592128901505281,0.18019183815829948,0.34517180602945075,0.00035934945050865183
S24_2013_8224607,0.1107424491603143,0.762609611725566,0.0002784058220329725,0.00027828894004385674,0.1255340299484717,0.00027876706619919686,0.00027844733737210435
S24_2013_11710396,0.00043463938491508663,0.0004342950426585849,0.00043450312952247124,0.1987308780320003,0.7907303877000077,0.0004343385461860859,0.008800958164709868
S24_2013_11832402,0.16764408901137517,0.00033287069003935034,0.1342197611544166,0.00033265974490300637,0.46215079218547395,0.00033268347088166034,0.23498714374291016
S24_2013_11602520,0.0002535007060470208,0.0002533903332827149,0.00025361760191970145,0.3530380993794992,0.3691121996503848,0.06221350164272052,0.21487569068614604
S24_2013_11674455,0.04231750610677551,0.0005692651698233187,0.0005687864415886178,0.0005691250506900345,0.8956114871556144,0.0005689994020730816,0.05979483067343493
S24_2013_11780299,0.000499901061258954,0.9121006196125057,0.0005004728345884405,0.015345572343985514,0.041801737884851455,0.029251811048291387,0.000499885214518502
S24_2013_11181946,0.000638485126862634,0.669731167718583,0.0006367646175113029,0.0006371360626875989,0.0006369680931955848,0.32708293465467914,0.0006365437264807326
S24_2013_11548074,0.00028134158236658877,0.1836236108280026,0.00028179734969768127,0.41572832028479234,0.0462144575001217,0.32557856483628134,0.02829190761873771
S24_2013_11282800,0.000639580236210299,0.9217738906164908,0.0006404412778712919,0.0006404169278083362,0.03123173831464396,0.0006411354532726673,0.044432797173702555
S24_2013_11734053,0.10093803177165496,0.5275307011027534,0.0003182602976957436,0.00031805076223763397,0.3273829665788528,0.022528422280640854,0.020983567206164806
S24_2013_11344797,0.00026210444535451383,0.9596535965799358,0.0002623012086883718,0.03903525693742566,0.0002622307661126737,0.00026204193334579987,0.0002624681291369205
S24_2013_11844467,0.0004053709364821576,0.5487501754242826,0.00040500619835255787,0.10670446481633332,0.1783088021729877,0.16502117044425296,0.0004050100073086874
S24_2013_11601277,0.00037528441983759035,0.997748010881652,0.0003751513615763506,0.00037520241287927167,0.0003758025775471508,0.0003752741861799736,0.0003752741603277701
