,0,1,2,3,4,5,6,7,8,9
1743150,0.3421261267343049,0.00010834236669693364,0.00010834236693130763,0.00010837328718992615,0.00010834236550103551,0.6382042964577056,0.00010835038622801012,0.00010834236693130763,0.01891110992507566,0.00010837374343526992
1744450,0.21111210525611265,0.00011173184811035022,0.00011173184833085124,0.00011175849092618415,0.00011173593587366018,0.00011176297903296515,0.00011175563674259033,0.00011173184833085124,0.4601135949696653,0.3279920911868746
1744452,0.18058334906076645,0.00016977929795942718,0.00016977929849590513,0.00016982197461234427,0.00016978342702763096,0.6881540595881264,0.0001698139419382234,0.00016977929849590513,0.06286751212695184,0.06737632198562592
1745951,0.019608990191772275,7.541478803583024e-05,7.541478836347943e-05,0.05062160661772325,7.541529404447144e-05,0.8390973516147731,7.542047934866912e-05,7.541478836347943e-05,0.09021953593447725,7.543550309832876e-05
1747550,8.040958807036998e-05,8.03866416028409e-05,8.038585619689744e-05,0.23227301867990108,8.038610027740277e-05,0.03711042527610083,8.039326197564426e-05,8.038585619689744e-05,0.730053799576981,8.04091626971029e-05
1749252,1.9224510306817278e-05,1.921968186293993e-05,1.9219681907161017e-05,1.9225287039871245e-05,1.9220073968985795e-05,1.9224914606032336e-05,1.9223513508948364e-05,1.9219681907161017e-05,0.9998269982284816,1.922442641036477e-05
1749550,0.43027723169950527,7.905138838234394e-05,7.905138862457994e-05,0.5413861176932232,7.905236279586125e-05,7.907301081277165e-05,7.905663050251377e-05,7.905138862457994e-05,7.907298408391525e-05,0.02778324145344474
1749750,0.24458318013621475,0.0001131221824906865,0.00011312218300350426,0.00011315595057213125,0.00011312654287436296,0.16332563746215822,0.00011313932899457041,0.00011312218300350426,0.30127513056774846,0.29013726346293983
1749751,0.24959434454513763,6.105006752675661e-05,6.105006784172931e-05,6.10674378440128e-05,6.105041440205729e-05,0.08927046896126495,6.105736932390387e-05,6.105006784172931e-05,0.4425193915081238,0.21824946956069344
1749752,0.2702036584909298,6.476684588782232e-05,6.476684620435809e-05,6.478441064825281e-05,6.476826600020467e-05,0.2936254762416925,6.479021377109335e-05,6.476684620435809e-05,0.19496424897248496,0.24081797286617654
1750150,0.9358239538158303,3.731344350488235e-05,3.731344402368171e-05,0.021765292417976177,3.731351065839665e-05,0.023082783422444127,3.731779190721054e-05,3.731344402368171e-05,0.019104076089885676,3.732261974584388e-05
1751952,0.13968726948953403,0.0003333333499602333,0.0003333333507686062,0.0003334195303250856,0.04516639634511899,0.025778858956244228,0.0003333888981463541,0.0003333333507686062,0.2544040590545221,0.5332966076746117
1752551,0.3485248977334079,0.00037037040576791,0.00037037040748917697,0.05970356238777407,0.00037037039712281653,0.0003704755928666717,0.00037038669748336994,0.00037037040748917697,0.00037048991904257045,0.5891787060515564
1754851,5.080154534349758e-05,5.078720529769774e-05,5.078720547620215e-05,0.059287605312347086,5.078815842651978e-05,0.34885584411199216,5.080329554405913e-05,5.078720547620215e-05,0.5915009934151095,5.08025449870621e-05
1757550,0.00015580810540216043,0.00015576324435337207,0.00015576324457105607,0.00015580086828591996,0.00015577219947633585,0.00015580384851595925,0.00015577149736277097,0.00015576324457105607,0.7450292290709437,0.25372452467651774
1757750,0.034278877299050735,0.00012970528865810047,0.0001297016963250689,0.43178479353135574,0.0001297040047353947,0.07408505122959393,0.0001297283461382223,0.0001297016963250689,0.00012973435553647033,0.45907300255228123
1757752,0.1783796850485713,0.0001890359399412256,0.00018903594106533923,0.10871910449074158,0.00018903823977551394,0.0001890886504958952,0.00018907817206000448,0.00018903594106533923,0.0001890984372755462,0.7115777991390082
1758052,0.6849089824950164,0.0004807692574367134,0.0004807692587336399,0.0004808801320415579,0.0004807692508388939,0.0004809458965902944,0.00048088321124529565,0.0004807692587336399,0.0004809111084439055,0.3112443201309195
1760452,0.00019578124118616787,0.0001956947336676596,0.0001956947345144899,0.8268280274495151,0.00019569472936771938,0.0001957511875479542,0.00019570081164576946,0.0001956947345144899,0.11736609926309848,0.05443586111494202
1760752,0.003285960427225728,4.520804389013508e-05,4.520796074339554e-05,0.040796797962836785,4.520804254501472e-05,0.7977310679782077,4.5217051495415975e-05,4.520796074339554e-05,0.1292852493713867,0.02867487520092572
1761250,0.8227238306182585,8.591065762108752e-05,8.591065784954419e-05,8.59353319063356e-05,8.591065645886187e-05,8.593476674818912e-05,8.592603471391779e-05,8.591065784954419e-05,0.176588795146168,8.593547242591104e-05
1761251,0.9979312939843988,6.086444609342406e-05,6.08642760440111e-05,6.0880896020321775e-05,6.086427858290077e-05,6.088025629584168e-05,6.0874774037041893e-05,6.08642760440111e-05,0.0015817337974279885,6.087901505559959e-05
1761252,0.7945028556917517,7.627765583103529e-05,7.627765607615047e-05,0.03285178255628899,7.627768236334056e-05,7.629701950274071e-05,7.628643997973211e-05,7.627765607615047e-05,0.17211136226476711,7.630537736291873e-05
1761450,0.030412894310186494,2.2248772115146814e-05,2.2246943487438275e-05,0.12679594117988338,2.2247396317149704e-05,0.27517533569479613,2.2251218832770583e-05,2.2246943487438275e-05,0.5674823352572351,2.2252283658987537e-05
1766250,0.04200787983808844,0.00018552877980294278,0.0001855287809137746,0.6237752366533599,0.004333883677905862,0.00018558164882930906,0.017717310805002072,0.0001855287809137746,0.0001855733502505943,0.3112379476849333
1768250,0.3793731548755296,0.000206612272404511,0.00020661158608543845,0.04296206151177086,0.0002066134658088334,0.00020666097383932984,0.00020662807987857233,0.00020661158608543845,0.5762183847163248,0.00020666093227257782
1768452,0.2402080668817191,0.0009259259445195646,0.0009259259454228199,0.0009261451888736728,0.0009259451956082271,0.000926134682952798,0.12152446318874818,0.0009259259454228199,0.3406939281202875,0.2920175389064453
1768850,0.00019016871278658597,0.00019011408261589304,0.00019011408330515554,0.5246071214306386,0.0001901226268531945,0.014623883765876053,0.00019012398846956818,0.00019011408330515554,0.0001901646435623245,0.4594380725825876
1768851,0.0001767260037150912,0.00017668229565923722,0.00017667845661531077,0.33822324160606176,0.00017668292708322185,0.07487517092634735,0.00017669557821673384,0.00017667845661531077,0.0001767223264984484,0.5856647214231876
1768852,0.0001190770590622271,0.00011904764238899146,0.00011904764352400782,0.47417837996826945,0.00011904959326152489,0.006370739289575044,0.00011906499288222037,0.00011904764352400782,0.00011906960444667211,0.5186174765630659
1772950,0.6891133627845234,8.06451670841304e-05,8.064516736575821e-05,0.3102414111517086,8.064536514201199e-05,8.066500031646361e-05,8.064969863265315e-05,8.064516736575821e-05,8.066552399981408e-05,8.066497386146094e-05
1772951,0.9823619528435845,4.6707149642434734e-05,4.670714981013884e-05,0.017264346159550855,4.6710925054168816e-05,4.6719904822555285e-05,4.6711313359624125e-05,4.670714981013884e-05,4.6721012682543325e-05,4.6716391683034285e-05
1774752,0.09864031400275305,5.7570528117280165e-05,5.7570528322374604e-05,0.740288165524673,0.01605547652113049,5.758383399853509e-05,5.7581170700328536e-05,5.7570528322374604e-05,5.7586293408959984e-05,0.14467058106857353
1775851,9.943347649350146e-05,9.940468912171692e-05,9.940359261595027e-05,0.24669247024429306,9.979805760928791e-05,0.337139191665136,9.941133158666385e-05,9.940359261595027e-05,0.41547204588859366,9.943746193422506e-05
1778050,0.9276694245609816,0.00019762849057975153,0.00019762849213998736,0.06299480172296101,0.00019762848265104423,0.00019767920050213503,0.00019766152942245346,0.00019762849213998736,0.007952234569015748,0.00019768445960622049
1778051,0.1436051697554855,0.00017825313090528362,0.00017825313146329963,0.753480128796688,0.00017826215615070244,0.05987172413762963,0.00017826974705369478,0.00017825313146329963,0.00017830736512003108,0.04197337864804058
1778052,0.32860325465613727,7.037344934737104e-05,7.037298184823787e-05,0.6708336927763943,7.037402819874147e-05,7.039047296231823e-05,7.038671923124077e-05,7.037298184823787e-05,7.0390771066765e-05,7.039116296551315e-05
1778750,2.0926219733435453e-05,2.0920523931769697e-05,2.0920503245499597e-05,2.0925977853193302e-05,2.092078486289928e-05,0.9150086746871382,2.092194838031883e-05,2.0920503245499597e-05,2.092538467165319e-05,0.08482394346693767
1779352,0.9332579449154911,3.431712529333501e-05,3.4317091967397426e-05,3.432656695615188e-05,3.432166218073859e-05,0.06646748351819033,3.432132294760263e-05,3.4317091967397426e-05,3.4324701120508485e-05,3.432600388533457e-05
1783350,0.03243464099554373,2.3089888680555538e-05,2.3089358061624945e-05,0.00702185101870628,2.3090381644011638e-05,0.43797824834183774,2.3093607965649003e-05,2.3089358061624945e-05,0.5224267103240998,2.3096725399109697e-05
1796351,0.051223365106413,7.770008102174729e-05,7.770008118307334e-05,7.772066251792158e-05,7.770050080134879e-05,0.08303213243278978,7.77051664380648e-05,7.770008118307334e-05,7.772213497337746e-05,0.8652005537526786
3779550,0.6350835367595297,0.00022675739102585065,0.0002267573920671379,0.00022682040611538573,0.00022675861199419244,0.06101486972492766,0.00022678068693632815,0.0002267573920671379,0.30231413790741835,0.000226823727918414
3780252,0.4164774696052655,0.00015923567813145266,0.00015923567858567488,0.0001592813185437179,0.00015924335286493293,0.00015927970620955545,0.00015924818237962425,0.00015923567858567488,0.5822484859479825,0.00015928485145137288
3780951,0.9139238056365541,7.215118943999221e-05,7.215007680178657e-05,7.217225247529639e-05,7.215037936483588e-05,7.217140070038408e-05,7.21569599679567e-05,7.215007680178657e-05,0.08549892251389417,7.216951399995861e-05
3784051,0.8392591837483483,0.0002217398322504599,0.00022172950001100405,0.02894696815944603,0.000221729497195749,0.0002217954846867111,0.00022177224815378018,0.00022172950001100405,0.050603406176703974,0.0798599458531928
3786251,0.6575872368868345,0.00011173235555185104,0.00011173185403826889,0.04964323656936086,0.00011178371866615191,0.00011176475427422161,0.00011174203711432416,0.00011173185403826889,0.009996843409821841,0.2821021965602997
3786252,0.8461681659939233,0.0001964718414385295,0.00019646366448566565,0.00019651994832882425,0.00019646432064089885,0.00019652194549044376,0.0001964997908060835,0.00019646366448566565,0.033742275950221334,0.11871415288017922
3789850,0.206584020983454,0.0008547009014147944,0.0008547009036855971,0.7865776207266476,0.000854717290311859,0.0008548788168318256,0.0008547836800210082,0.0008547009036855971,0.0008549687225933409,0.000854907071354366
3789851,0.3445888105470133,9.680542751404578e-05,9.680542782568985e-05,0.47496618603881635,9.681895490758922e-05,9.683047526105022e-05,9.687464377931452e-05,9.680542782568985e-05,0.17976723270946518,9.68303475918821e-05
3789852,0.37523304529526186,0.00028011206469680873,0.00028011206566335686,0.3590982210567697,0.0002801144042039844,0.000280182291291936,0.00028026210069994034,0.00028011206566335686,0.26370766757963165,0.00028017107611752543
3789952,0.5518504280017362,0.00020326781668041744,0.00020325205627570763,0.038342470862316735,0.00020326033771810167,0.0002033105621844757,0.00020329749338476017,0.00020325205627570763,0.10806991711028771,0.3005175437031403
3791350,0.2905062857049247,0.00010741784194943432,0.00010741139495300551,0.5806617349407985,0.00010741161884735345,0.00010743986640016239,0.00010742694872456035,0.00010741139495300551,0.12808000700355462,0.0001074532848945355
3791750,0.400691915637983,0.0005681818500071443,0.0005681818515534951,0.0005683323932889701,0.0005682809027745807,0.12029835031636749,0.0005682054295133037,0.0005681818515534951,0.30529118865664506,0.17030918111031348
3792351,0.0013337729015276342,0.0013333334555281874,0.001333333461461345,0.0013338802354933555,0.001333333432303935,0.0013336822609281843,0.001333371825251803,0.001333333461461345,0.9879982114633744,0.0013337475026699754
3792650,0.20487824717680597,7.017552348891874e-05,7.017544324343223e-05,0.032953153217404045,7.017950148760376e-05,0.3077859447902703,7.018173483357495e-05,7.017544324343223e-05,0.1992225441932567,0.2548092229759659
3794552,0.00030038234134160724,0.0003003003224591813,0.0003003003235360486,0.12844282104219745,0.00030035085225490126,0.0003003704632388305,0.0003003099023536111,0.0003003003235360486,0.8691544691164947,0.00030039531258746206
3794750,0.42035793032261803,0.00016077171605066766,0.0001607717166279323,0.00016081237601442107,0.00016077436152550008,0.08256941328467281,0.0001608076091632963,0.0001607717166279323,0.4959471301648037,0.00016081673189574219
3796150,0.0541297929744233,0.00019267826451019456,0.0001926782663159673,0.016349778806723936,0.0001926782553533797,0.052874914183600345,0.0001927266268936089,0.0001926782663159673,0.875489351500638,0.00019272285522533097
3799252,0.053535744113804136,0.0005405406419996439,0.0005405406469343082,0.2614311880394693,0.0005405988762376883,0.0005406855498066479,0.0005405757617489349,0.0005405406469343082,0.6672264855226208,0.014563100200444263
3875651,0.2932346083669236,0.00035087720780557834,0.0003508772085261958,0.0003509656698363431,0.00035087836817342805,0.0003509684851467939,0.00035097004794337094,0.0003508772085261958,0.5159662298106137,0.18834274762650494
3878550,0.1945237447297348,0.00034722226553895503,0.0003472222676435134,0.24041592232056977,0.003662105610558564,0.14917452156366096,0.0003472519795313622,0.0003472222676435134,0.410487463181996,0.0003473238131224952
3490150,0.5351869366315605,0.002222222275861375,0.002222222278469912,0.002222686339471553,0.0022222222625891282,0.002222689411736483,0.2035343574107537,0.002222222278469912,0.24572184024586038,0.002222600865226972
3490152,0.6919898999780867,0.0010204081957930263,0.0010204081973741593,0.0010206631920738523,0.0010204105761164337,0.0010206361531895237,0.07136691568563468,0.0010204081973741593,0.22949966969298727,0.0010205801313702895
3495052,0.25997145338347455,0.0001230012406161333,0.00012300124113175277,0.00012303808073848402,0.00012300133638366373,0.09232864264232515,0.0001230147380058159,0.00012300124113175277,0.19246948435949024,0.4544923617367025
3497650,0.010556476962416165,7.788162965091131e-05,7.788163012320537e-05,0.2076182794777091,7.79121335161744e-05,0.6381699171617287,7.789443265054036e-05,7.788163012320537e-05,7.790192874717778e-05,0.14318797301333502
3498051,0.00011852094022978647,0.00011848342222709095,0.00011848342270822835,0.08340773487783432,0.00011848804110491947,0.7051327161102985,0.00011860397580904536,0.00011848342270822835,0.2106299615587152,0.00011852422836471752
3498852,0.00029077500761758864,0.0002906994878756096,0.00029069773451696935,0.03004176894012848,0.000290702369160677,0.887593049821829,0.00029072376656309707,0.00029069773451696935,0.0002907637818835621,0.08033012135590803
3499451,0.0005954091278377198,0.000595238161620211,0.0005952381648439181,0.4620522248347964,0.0005952381451936198,0.21766307227700793,0.0005952459332134061,0.0005952381648439181,0.316117642243925,0.0005954529467178858
3499550,0.373935802406414,0.00010309279375493292,0.00010309279425228826,0.29689847700144173,0.00010309369427142226,0.00010312228173012414,0.00010311183470442842,0.00010309279425228826,0.21062414431516946,0.11792297008400943
3499551,0.00011537051976317662,0.00011534026071799186,0.00011534026105684245,0.701282851329812,0.00011534239707517307,0.00011536996161822789,0.00011539024020464021,0.00011534026105684245,0.2977942864512294,0.00011536831746571933
3504350,0.1656524964529869,0.00024096387364868388,0.00024096387453489902,0.00024103690818491632,0.00024096711290755955,0.00024102535511094547,0.0002409855361503971,0.00024096387453489902,0.8324195708374628,0.0002410261744779783
3504750,1.3329574328997094e-05,1.3326294835915389e-05,1.3326226548279923e-05,1.3329446780630637e-05,1.332627937350199e-05,0.2525876356845141,1.3328248232038538e-05,1.3326226548279923e-05,0.7473057426336496,1.3329385188809982e-05
3860552,0.02089948337570775,0.00025445293310239126,0.0002544529334369131,0.0002545186087011841,0.0002544554667502502,0.49919376126131315,0.0002545110737860128,0.0002544529334369131,0.3072335993466711,0.17114631206709421
941852,4.8580899884458676e-05,4.856726755307438e-05,4.856726764495485e-05,4.858020781198359e-05,4.856768093760468e-05,0.9986246801161136,0.0009867271129614464,4.856726764495485e-05,4.8581638292247136e-05,4.858054115555172e-05
942550,0.6108278554196358,0.00013642565915193412,0.00013642565969317657,0.0682105026370413,0.000136436579599741,0.00013646483831083537,0.00013643738490704842,0.00013642565969317657,0.2936725361109321,0.026470490051034936
942750,0.5744484794216214,0.0001499250450377002,0.000149925045405085,0.00014997068393893023,0.00014992812731353086,0.00014996147669927616,0.0001499525506153463,0.000149925045405085,0.41496307369023827,0.009538858913725422
946550,0.6045505681565856,2.5926888101708926e-05,2.5926888195027294e-05,0.39524199389600684,2.592704819745033e-05,2.5933100274364462e-05,2.5929847354879987e-05,2.5926888195027294e-05,2.5932962508531026e-05,2.5934324580575192e-05
950551,0.1311944209105334,0.00015797789494012562,0.0001579778955160196,0.00015802243187958587,0.00015797930784126454,0.355172287344419,0.00015799679142225478,0.0001579778955160196,0.39759351197676496,0.11509184755116743
954951,3.723402635047347e-06,3.7224699429587447e-06,3.722454000477052e-06,3.7234028247886964e-06,3.7224914437307996e-06,0.9617652484807648,3.7236231238456298e-06,3.722454000477052e-06,0.0382049679734784,3.723247785349056e-06
954952,3.248619184678954e-06,3.2478094549217356e-06,3.2478078569253913e-06,3.2486225264313006e-06,3.2478193348677028e-06,0.9770437776038811,3.248135654924264e-06,3.2478078569253913e-06,0.02293023726367275,3.2485105766304866e-06
955150,1.1209955043474067e-05,1.1207031959963321e-05,1.1206993963290437e-05,0.003183430136883897,1.1207721164703277e-05,0.9678281846523425,1.1208661059337368e-05,1.1206993963290437e-05,0.02890992806751795,1.1209786101579177e-05
955450,0.006348809346904486,6.715917245543757e-05,6.715917270947346e-05,0.029369046303455087,6.715948238731863e-05,0.9638119863474449,6.716887552212262e-05,6.715917270947346e-05,6.717808275453967e-05,6.717404365716662e-05
955451,5.51481471717651e-05,5.5127222239772906e-05,5.5126794513332384e-05,5.5141912929548445e-05,5.512695198927699e-05,0.999503783348393,5.5135514334431544e-05,5.5126794513332384e-05,5.5142094289182366e-05,5.514121962633885e-05
955452,0.028054921195066855,5.096894032879104e-05,5.096840308848017e-05,0.03941198455761498,5.0968516528552613e-05,0.8979189137639683,5.0972488691889065e-05,5.096840308848017e-05,0.034308349083341974,5.0984648281724586e-05
956351,1.0453156650889796e-05,1.0450413348826231e-05,1.0450413375916837e-05,0.5991996583223481,1.0450641159949985e-05,0.02269210914988021,1.045264392215704e-05,1.0450413375916837e-05,0.37803507182594115,1.0453019997032928e-05
956352,2.15566065102572e-05,2.1551727032294998e-05,2.155172717305468e-05,0.009104788408053042,2.1551781826179207e-05,2.1557111404809257e-05,2.1553885887234015e-05,2.155172717305468e-05,0.9907227815194438,2.1555505496241788e-05
957050,0.00028018434510319016,0.00028011205379682654,0.0002801120542326536,0.15013166085457177,0.0002801283712814513,0.00028019061911263294,0.00028011984643177483,0.0002801120542326536,0.0002801796386106487,0.8476272001626264
958250,6.672946001027281e-05,6.671114550118527e-05,6.671114573173402e-05,0.19766799056882534,6.671130185298008e-05,0.36601653070000256,6.672614330027651e-05,6.671114573173402e-05,0.43584844660915156,6.673177989257368e-05
958251,6.440989801476638e-05,6.439150479685956e-05,6.439150501421755e-05,0.3640024700072246,6.43926176146938e-05,0.30137580304631717,6.439789777258087e-05,6.439150501421755e-05,0.3341709422605847,6.440975764630229e-05
960052,0.00015979082365804578,0.00015974441336911842,0.00015974441358381836,0.00015978069263362755,0.00015974471790406724,0.00015978747142286656,0.00015975382738214037,0.00015974441358381836,0.998562115099594,0.00015979412686846617
961950,0.0002696214540570434,0.00026954181516144625,0.00026954181691966574,0.615628930337766,0.00026958894782429536,0.00026961019832668243,0.00026959959978581225,0.00026954181691966574,0.38221440719197763,0.00026961682126172917
963050,0.5746968263910838,1.1980558561793767e-05,1.1980352946974085e-05,0.028946512819269812,1.1980857148517806e-05,0.0002360237639312089,0.2599429808784897,1.1980352946974085e-05,0.13611775073453355,1.1983291087867083e-05
964150,2.491296229524387e-05,2.4906758104040412e-05,2.4906601096383854e-05,2.491266715682486e-05,2.4906694488054066e-05,0.9084645880713733,2.4912060191923055e-05,2.4906601096383854e-05,0.09133613545422783,2.49121299700696e-05
964151,1.8787541390905124e-05,1.8782960877037033e-05,1.8782870789231887e-05,1.8787458910618614e-05,1.8782925812333678e-05,0.8981626075492721,1.8786902344447097e-05,1.8782870789231887e-05,0.10168711164126353,1.8787278550445992e-05
968450,6.004159681412756e-05,6.002407906193291e-05,6.002401465776261e-05,0.10010981574002042,6.0024328803122424e-05,0.6633508156331696,6.003181040924253e-05,6.002401465776261e-05,0.07633932609619695,0.15983987268620914
968451,3.203875152811046e-05,3.20309726951898e-05,3.203075224840075e-05,0.02611131825867689,3.2031186484666765e-05,0.8941550632626555,3.203423054269321e-05,3.203075224840075e-05,3.203814964048019e-05,0.07950938368327963
968452,0.01259103471903402,2.8918469278966282e-05,2.891845339931135e-05,0.09835080925874602,2.892110354728125e-05,0.7916413960644896,0.0031461881176828663,2.891845339931135e-05,0.035695467247086145,0.0584594281133365
970150,0.3401783404439611,7.194245208018977e-05,7.194245237375964e-05,0.25466298261388737,7.194406779799621e-05,7.195977432599602e-05,7.1950386227854e-05,7.194245237375964e-05,0.4046550357687842,7.195958818787373e-05
970151,0.5278207302940744,0.00031949549284162834,0.000319488865582599,0.00031957660983692626,0.0003194892548143021,0.018298671703525077,0.00031958898621006624,0.000319488865582599,0.45164390108264285,0.0003195688448896377
971051,6.804598240970139e-05,6.802721399754851e-05,6.802721414891841e-05,6.804584782516164e-05,6.802757642262594e-05,0.8917034819361488,6.803670619121366e-05,6.802721414891841e-05,0.06446878661125975,0.04335149369744759
971752,0.005781281187222884,2.5994305896387033e-05,2.599428243835288e-05,2.6000923126859305e-05,2.5994903048230048e-05,0.023688403540555902,2.600421203248111e-05,2.599428243835288e-05,0.9039640529271247,0.06641027943611577
973350,2.9859428804309463e-05,2.985074776618076e-05,2.9850747838985244e-05,0.0008816752706286107,2.9851364431058453e-05,0.9988794921461033,2.985348904938825e-05,2.9850747838985244e-05,2.9858903094423233e-05,2.985715444473106e-05
975051,0.08292609663448641,0.0001589825316994174,0.00015898253266105099,0.023695218777904484,0.00015901109558366875,0.8408769629958844,0.00015902646307240572,0.00015898253266105099,0.00015902410709164554,0.05154771232895557
975651,0.00017862271321213583,0.00017857144233443276,0.00017857144300375435,0.9983926035434335,0.00017862072619647692,0.00017861333055484515,0.00017858894964478472,0.00017857144300375435,0.0001786189059073533,0.0001786175027086753
976350,1.4080398286750442e-05,1.4076600679151805e-05,1.4076577092991452e-05,0.6742072544178938,1.4076718631851475e-05,0.31309574565942117,1.4078150844041027e-05,1.4076577092991452e-05,0.012598454703221271,1.408019683608423e-05
976352,5.7387804726360145e-05,5.737234792665362e-05,5.737234799460982e-05,0.9994835787886075,5.737235165282766e-05,5.73946682622119e-05,5.737396684191402e-05,5.737234799460982e-05,5.738735060855794e-05,5.738802538487868e-05
3335752,9.463522994768718e-05,9.460738659009248e-05,9.460738694077125e-05,9.463237635397355e-05,9.46084890215814e-05,0.3798042313380333,9.461077477921946e-05,9.460738694077125e-05,0.5284906180776651,0.09104284155372745
3340951,0.00016451655701511542,0.00016447370232691523,0.00016447370316247884,0.3761506419332135,0.00016447559350329886,0.07688410972598879,0.00016449027535622276,0.00016447370316247884,0.5458138340514204,0.00016451075485079508
3342052,0.10840401374324493,0.00017037612923015156,0.00017035776161948487,0.00017039904887504768,0.00017035789387750267,0.00017040720790579788,0.00017037747243185187,0.00017035776161948487,0.6656746019778962,0.22472875100329964
3342651,0.22828854209110588,0.00023148149858675312,0.0002314814994184663,0.00023154863556570823,0.0002314854618571355,0.3952541788355291,0.00023153052769339072,0.0002314814994184663,0.26800362816906326,0.1070646417817618
3343350,0.4491845676468892,0.00018832394735648705,0.00018832394882562387,0.26783547814421926,0.00018832399081539843,0.16609308572073284,0.00018833961141582751,0.00018832394882562387,0.11575685914271196,0.00018837389820784787
3346350,0.000133189809299359,0.00013315579737088257,0.00013315579761841468,0.00013318623972691034,0.00013322818858020434,0.3807590137181873,0.0001331618708565899,0.00013315579761841468,0.6181755580538911,0.00013319472685092594
3348752,0.3690315263305958,3.0184125644865993e-05,3.0184125766129056e-05,3.0192472969080633e-05,3.0184828657188045e-05,0.03864584086679145,3.0187453084751616e-05,3.0184125766129056e-05,0.5277237657494743,0.06441774992125018
3350152,0.8134130293225921,7.92396750618087e-05,7.923930850550094e-05,7.92632892329893e-05,7.924095882644136e-05,7.926367726824531e-05,7.925039228263713e-05,7.923930850550094e-05,0.18595297334554678,7.926072217813207e-05
3350851,0.0002942062347104584,0.0002941176724484572,0.0002941176736830707,0.0002941998041821504,0.0002941368746063159,0.009298911544396759,0.00029429486492284603,0.0002941176736830707,0.9883476814378344,0.00029421621953247746
3350852,0.43203595328708905,0.00010695205939679895,0.00010695187907095027,0.030912974134073463,0.00010695484801159632,0.00010698323214441987,0.00010697097577923737,0.00010695187907095027,0.4847531770471167,0.051656130658246986
3354551,0.00016425109556773647,0.00016420362147623096,0.00016420362191366897,0.00016424475053271537,0.00016420753314763025,0.00016424806220348388,0.00016421452467190874,0.00016420362191366897,0.9693276540487837,0.02935856911978922
3354552,0.14038651481164674,5.035329454616504e-05,5.035247070523086e-05,5.0365379188003076e-05,5.035322427683248e-05,5.0365768522198804e-05,5.0361305300437594e-05,5.035247070523086e-05,0.8032763680878492,0.05598461318726006
3355950,7.532344188974437e-05,7.530121006347202e-05,7.530121031828718e-05,7.532107917549349e-05,7.530155729736414e-05,0.807219592750644,7.53145804165129e-05,7.530121031828718e-05,0.04993513533018979,0.14231810762968716
3358851,0.3870095467040942,0.0006024097016567513,0.0006024097047175304,0.0006025933393095945,0.0006031520152102292,0.04303794158038929,0.0006024392700905672,0.0006024097047175304,0.5657344835804278,0.0006026143993865883
3358852,0.4844080658745324,0.00036764709964714175,0.00036764710163257646,0.0003677462309605294,0.000367650591314682,0.13653589893151707,0.0003676874551372436,0.00036764710163257646,0.3764822427489108,0.00036776686471507125
3359252,0.1310531334404533,0.00012034175247116691,0.0001203369515600233,0.00012037423721735269,0.00012033998605733543,0.00012036680750314358,0.00012035698745537964,0.0001203369515600233,0.8679840474777691,0.00012036540795325088
3359350,0.00018421508042969694,0.00018417227678899493,0.00018416208257767278,0.5869686926846536,0.00018419087103641697,0.00018420671718126104,0.00018418043715701611,0.00018416208257767278,0.00018419943369731636,0.4115578183339002
