,0,1,2,3,4
S24_2013_11780806,0.0007069539805370446,0.1930983471988269,0.10025242455671449,0.32567585363502266,0.3802664206288988
S24_2013_11787114,0.0008350456966780165,0.9966321745630733,0.0008453555907884619,0.0008428059131211317,0.0008446182363390866
S24_2013_11154896,0.0002968194677196982,0.9056995697725331,0.09340936432431104,0.00029716037932607547,0.0002970860561102409
S24_2013_11415029,0.0006765399696650363,0.8877229227928174,0.0006809914692807761,0.11023774882450782,0.0006817969437290293
S24_2013_11395792,0.24984273193364123,0.0005396681290166453,0.23815591943190956,0.5109181158325182,0.0005435646729144066
S24_2013_11873542,0.000547844894063414,0.000547371575187145,0.9313920065549485,0.000556524266117592,0.0669562527096833
S24_2013_11608412,0.0005940677050486949,0.1461824160209484,0.7806093266597298,0.0005892747093475273,0.07202491490492546
S24_2013_11662755,0.03571885585550929,0.20801225995445616,0.7449407204348507,0.010808582615403801,0.0005195811397800041
S24_2013_11441983,0.0003434675749703582,0.00034316721676571347,0.9986255745162076,0.0003427900597397099,0.00034500063231649293
S24_2013_11866265,0.0005099253666088029,0.1560280310553217,0.0005143375653689517,0.2610271734737328,0.5819205325389677
S24_2013_11571767,0.00046416074275947196,0.00046513493432079616,0.5872357864962982,0.0004689030035833636,0.4113660148230381
S24_2013_4069509,0.0007001368006567634,0.9971800986166621,0.0007073775160585983,0.0007059247016060977,0.000706462365016588
S24_2013_11360755,0.9976446419459527,0.0005994488014713139,0.0005858049364849214,0.0005851390140449013,0.0005849653020462541
S24_2013_11286801,0.018931735654587608,0.07336934933382334,0.0006970151459588095,0.0007068791697942241,0.9062950206958361
S24_2013_11290007,0.44242970701419515,0.5476916328378871,0.009168219171093608,0.0003527329479074443,0.00035770802891662906
S24_2013_11656335,0.0003273249109063572,0.5383752387850674,0.0003272864786963959,0.46064234313844404,0.0003278066868856891
S24_2013_11402957,0.9987321288629142,0.0003165200112349958,0.0003163263618577919,0.00031547754736588774,0.0003195472166269909
S24_2013_11326255,0.0006927233134423913,0.9972246242808055,0.0006990303073327916,0.0006873544158010738,0.0006962676826181414
S24_2013_11015127,0.0008952783523763086,0.16953969369501226,0.000895718141444647,0.2474387881038089,0.5812305217073579
S24_2013_11575808,0.000560057199400967,0.1328204691244909,0.0005613690463902346,0.2154719895347356,0.6505861150949823
S24_2013_11737324,0.0006065077223361943,0.9454635182798212,0.0006072943602947148,0.0006095989620169636,0.05271308067553091
S24_2013_11297631,0.00048272253154951246,0.0004834689898991196,0.0004818488023161422,0.00048282295386514995,0.9980691367223701
S24_2013_11884807,0.11326325109836727,0.3527179791683641,0.00031373817612180614,0.5120996196956498,0.02160541186149709
S24_2013_11295877,0.000621409470112702,0.6918245059570448,0.3062984798119549,0.0006284049425044501,0.0006271998183831881
S24_2013_11783821,0.8195676158235401,0.0003025635889656207,0.00030510413359319504,0.1795203615244446,0.0003043549294566719
S24_2013_8277275,0.5776854657451268,0.000914697501302768,0.2922346522231841,0.12824160252289005,0.0009235820074963072
S24_2013_11595043,0.0005326340010414323,0.6948197974204613,0.0005344459707370471,0.0005325240789897497,0.3035805985287705
S24_2013_11951692,0.5729192270693894,0.0005350255839374911,0.16212425985235984,0.14554148309581433,0.11888000439849891
S24_2013_10547763,0.5942956543573485,0.04015077476153248,0.05349096526335708,0.0003648401893252878,0.31169776542843647
S24_2013_11385582,0.000362820286085374,0.014481678987876802,0.37278458870693304,0.0003643437800988912,0.6120065682390058
S24_2013_11563383,0.6423247798349146,0.06216939907460595,0.2587380537006214,0.03624791153963459,0.000519855850223425
S24_2013_11406564,0.00037492191510320297,0.9984999625505397,0.000374984993701924,0.00037510976648543035,0.0003750207741699081
S24_2013_11589052,0.05439417804850714,0.000741352355441336,0.3674393356274979,0.4518932857422116,0.12553184822634203
S24_2013_11395528,0.4397710173344118,0.47120807326572856,0.021782594209690642,0.0004682699458855438,0.06677004524428343
S24_2013_11601126,0.19809435273653986,0.2871966970758558,0.0007200377418292526,0.0007195120770544406,0.5132694003687207
S24_2013_11645688,0.0005094254196235393,0.9979577559337017,0.0005105203869068839,0.000510271243486293,0.0005120270162813571
S24_2013_11867877,0.0006094609296294792,0.0006136598480706291,0.0006095068808322127,0.04469893781073397,0.9534684345307338
S24_2013_11212760,0.0006182757653183544,0.9975230722372046,0.0006202497120224411,0.0006151957775357078,0.0006232065079189849
S24_2013_11933058,0.0005934763447156834,0.4591107795281573,0.0005891849455082889,0.275014897942318,0.26469166123930066
S24_2013_5301555,0.029912709901858184,0.22814122383001498,0.6461330243132035,0.09551369427184847,0.00029934768307496296
S24_2013_11280371,0.13099669337872935,0.7947351765401116,0.014212056218911102,0.05964080749262666,0.0004152663696212958
S24_2013_11403993,0.0004946187914874486,0.0004940664187934479,0.0004945982275451798,0.9980244248244955,0.0004922917376784335
S24_2013_3660437,0.0004040553779644041,0.00040871354668316776,0.0004047563511759554,0.3515268265718801,0.6472556481522963
S24_2013_11591880,0.6660174701338515,0.08076795221464923,0.04260443161187453,0.10070694727197506,0.10990319876764974
S24_2013_11238598,0.000815318225491113,0.0008165527611074676,0.0008168237711726552,0.000811678456916706,0.9967396267853121
S24_2013_10346803,0.0003561327720082342,0.0003556876157648261,0.1754536834961644,0.17252291763334454,0.651311578482718
S24_2013_11765316,0.02694211863030843,0.9715601096431521,0.0004975432060506228,0.0005004571170232798,0.0004997714034656503
S24_2013_11877871,0.16628596094660175,0.0005176404187795138,0.5435229427238415,0.0005179727138767594,0.28915548319690054
S24_2013_11458191,0.07424098639659747,0.22701168182137213,0.0004499542676207296,0.0004478191627167981,0.6978495583516928
S24_2013_11790176,0.10655440910603618,0.8369078482078186,0.0003621955859121744,0.0003614459177649493,0.05581410118246832
S24_2013_9950465,0.0006073939333056669,0.191325590633157,0.0006071754343657726,0.8068495325800369,0.0006103074191347208
S24_2013_11668823,0.7291398887886074,0.0005235336615261609,0.13862099049948842,0.000521621827336371,0.1311939652230417
S24_2013_11175921,0.029354694260422004,0.11983044496675407,0.0004874267608442022,0.00048632095511151873,0.8498411130568682
S24_2013_11505971,0.0007347102847214106,0.6485339645562578,0.16854565640044883,0.0741991495666086,0.10798651919196332
S24_2013_11775615,0.0003524868088813729,0.06242165719930883,0.00035041756143587387,0.042337665221399236,0.8945377732089747
S24_2013_11188402,0.29451615176864965,0.6436232699470149,0.0006603519978890643,0.00066163654660351,0.06053858973984281
S24_2013_6913970,0.0003051287055746102,0.0003058271934749879,0.5912065021468017,0.000305883654505474,0.4078766582996432
S24_2013_11491756,0.00031669943591228076,0.6795597142635758,0.00031222046254232794,0.12490815003688821,0.19490321580108144
S24_2013_11721294,0.29683476178690155,0.0005879425851271121,0.0005888432192577792,0.7013961979710922,0.0005922544376213568
S24_2013_11205829,0.9478938318918436,0.00030370869190785206,0.00030508773019974133,0.00030535771362421086,0.05119201397242469
S24_2013_11897211,0.20094189735542714,0.0005862904108959665,0.39730500333964375,0.2107497691005475,0.19041703979348573
S24_2013_11444480,0.0005298439756159368,0.0005326988789682396,0.0005321399508881112,0.10463769448319277,0.8937676227113349
S24_2013_11271689,0.0007817897620337214,0.0007782048419131584,0.0007760421609193609,0.9968896267000281,0.0007743365351055542
S24_2013_11463516,0.0009149832535171764,0.0009162837564514487,0.7618725823474447,0.0009213692148136383,0.23537478142777304
S24_2013_11773321,0.24767616055545766,0.583900064249746,0.0007270769171054734,0.0007322094017148833,0.16696448887597595
S24_2013_11889082,0.2611169682034039,0.32164981569312795,0.16615783960578584,0.0006053298474861818,0.2504700466501962
S24_2013_10810752,0.0005377406099773807,0.8307844209260857,0.16759869403304528,0.0005417588182560319,0.0005373856126357889
S24_2013_11857112,0.0005488262657330761,0.0005523780627922464,0.0005471139060889289,0.724905683236468,0.2734459985289178
S24_2013_11666865,0.0006706254849002474,0.555433726945917,0.0006837162318283197,0.0006727195041560135,0.44253921183319833
S24_2013_11307501,0.997300755111333,0.0006786183013171725,0.0006761600431022004,0.0006706863269276179,0.0006737802173200054
S24_2013_11560192,0.0008811209855786037,0.0008780930220873824,0.5681734552917683,0.0008775906041115751,0.42918974009645416
S24_2013_11820814,0.0006972987702320989,0.6905312836790939,0.3073634968625343,0.0007036091817466045,0.0007043115063930738
S24_2013_11207335,0.00041938127761804544,0.000419992493979264,0.030879403945737845,0.0004172541253684607,0.9678639681572965
S24_2013_11637457,0.0006555290509978072,0.9973673415734908,0.0006549084360182811,0.0006607574166579556,0.0006614635228350371
S24_2013_11455517,0.0008819654251509452,0.0008989397019652084,0.0008786122410956859,0.0008820899752717595,0.9964583926565164
S24_2013_11605815,0.0005311719993514523,0.0005346665706330515,0.0005324422512988465,0.0005347186061387066,0.9978670005725779
S24_2013_11250767,0.47361909852023054,0.10626859300746885,0.00032098937748701077,0.06953965209018986,0.35025166700462385
S24_2013_11289296,0.048248402850057,0.8614509578516397,0.00043203102525962613,0.00043365389578118056,0.08943495437726261
S24_2013_11528182,0.3971919531635642,0.00030953415113124736,0.3099248378904439,0.06520150374512783,0.22737217104973276
S24_2013_10974992,0.03069108104895663,0.06337783783051121,0.0003726689645218725,0.012399088781115961,0.8931593233748943
S24_2013_11277316,0.0007486092691103696,0.898029345515194,0.035255095074924456,0.06521182242296954,0.0007551277178017721
S24_2013_11527325,0.21391556419093546,0.0009065619866142569,0.3055099059768506,0.04098373051090744,0.43868423733469214
S24_2013_5158936,0.00034560824001960805,0.000345484313727794,0.004448601904261524,0.0003451513392903332,0.9945151542027009
S24_2013_11478604,0.0004699121826079489,0.49125353575099945,0.05786655780393356,0.00047110143079593617,0.4499388928316631
S24_2013_11276418,0.0008437352029346791,0.0008504552407736276,0.0008554733812567627,0.5489482042294415,0.4485021319455935
S24_2013_906417,0.00038980065253789464,0.0003914207145682418,0.0003907085072794167,0.6873448961059299,0.3114831740196845
S24_2013_11656770,0.7430173641218575,0.0006174377594484242,0.000612787629455417,0.0006223273421069928,0.2551300831471316
S24_2013_11234596,0.0006645204819007448,0.6796338063492303,0.0254938470039914,0.03137154491572913,0.2628362812491483
S24_2013_11675703,0.8714756827354753,0.12614810315063416,0.000787926281625109,0.0007970143264444447,0.0007912735058209648
S24_2013_11881112,0.07615570428663478,0.3068711068795577,0.014027545027647213,0.0008309110990555928,0.6021147327071048
S24_2013_11172261,0.0006924367886376357,0.0006917129237722205,0.02610566081717615,0.000688482830686192,0.9718217066397278
S24_2013_11878591,0.2583041779659244,0.7401401575705744,0.0005165284119482668,0.0005199520879886277,0.0005191839635642401
S24_2013_11604047,0.000586087566835378,0.0005980346659565257,0.9372316831815148,0.0005833796650612419,0.06100081492063208
S24_2013_11229768,0.0005811121819843152,0.0005876952566198038,0.0005844984628053133,0.3421772705576868,0.6560694235409037
S24_2013_11500618,0.0007316578701427925,0.0007227458984687485,0.08663050440663282,0.0007181704785853166,0.9111969213461704
S24_2013_3988406,0.0008233437800748964,0.0008294962742245886,0.0008282043592699778,0.819841054293543,0.17767790129288757
S24_2013_11747348,0.0006961375815840342,0.000695425555145617,0.9972158131233634,0.0006935181763428499,0.0006991055635639262
S24_2013_11401195,0.5277054302954152,0.221328320508588,0.012764879848630182,0.00042008115231210655,0.2377812881950546
S24_2013_11433149,0.000839583637647374,0.9966167845142493,0.0008415307625587623,0.0008470105656169514,0.0008550905199275583
S24_2013_10760262,0.0003496551351327415,0.9986004282070019,0.0003477748103487676,0.0003524845432549877,0.00034965730426169355
S24_2013_11660227,0.021037444157394804,0.00044392559575658124,0.0004452648516667439,0.9776303697515369,0.0004429956436449239
S24_2013_11523652,0.11115952765956853,0.2001835899104906,0.0990889636921688,0.26540479568554864,0.3241631230522234
S24_2013_11252323,0.11781007419250682,0.13306912877985017,0.20616628118249608,0.0004693726121412556,0.5424851432330057
S24_2013_11305676,0.5641427883460423,0.26054904906271875,0.17389042089372336,0.0007059223713157028,0.0007118193261998345
S24_2013_11702096,0.7461736525042026,0.16640822897187052,0.0004235808266913387,0.01503827914770216,0.07195625854953332
S24_2013_11803652,0.117440278427277,0.14215792381201472,0.0007779077669296081,0.0007831006065914848,0.7388407893871871
S24_2013_11196353,0.07815940357507369,0.22930117885593515,0.1436883775683504,0.2126037460848288,0.336247293915812
S24_2013_11391310,0.23684564282023238,0.03402807359946847,0.0004806352622152597,0.15689629356867518,0.5717493547494088
S24_2013_11650292,0.0003883741836890322,0.3908242955449004,0.19424672956236003,0.10513835703088936,0.3094022436781612
S24_2013_11410656,0.07976525794319492,0.5004721198553749,0.0006946075968774556,0.4183668352990524,0.0007011793055002319
S24_2013_11441561,0.000514971979920269,0.0005192567957774584,0.9148857141100188,0.0005182263705045297,0.08356183074377899
S24_2013_11686543,0.00038590907986829593,0.0003897848173334883,0.00038791887121274464,0.9767602943413416,0.022076092890243953
S24_2013_1478466,0.0007005428609962761,0.04074033510405854,0.0007023570895499398,0.684592770043634,0.27326399490176134
S24_2013_11527530,0.30809999153030243,0.11557552034112493,0.4498443824790503,0.00040375536184993706,0.12607635028767245
S24_2013_11450691,0.0007438438872821995,0.045088229996472745,0.0007444615435123137,0.2713974974008178,0.6820259671719148
S24_2013_11480080,0.0005784042271882133,0.0005741372342819307,0.913160482801807,0.05315355696591279,0.0325334187708103
S24_2013_11691294,0.0008409475381182015,0.0008483471582905254,0.0008414240529544389,0.8167704495244177,0.1806988317262192
S24_2013_11143013,0.0009039945335893615,0.06965940441590797,0.0009055672527180315,0.1882756470155035,0.7402553867822812
S24_2013_11621417,0.0005206332429248733,0.07545059407270484,0.007513633895226334,0.0005218650826677731,0.9159932737064762
S24_2013_8224607,0.0003994315343717643,0.00039682813218166893,0.0004007631775261822,0.0003951307892310889,0.9984078463666893
S24_2013_11710396,0.7851446149417518,0.21299834117690863,0.0006180474578485789,0.0006188749496424648,0.0006201214738486505
S24_2013_11832402,0.3901898939996572,0.23611681406203197,0.15601009721913886,0.0004732593623759926,0.21720993535679603
S24_2013_11602520,0.0003639613549222479,0.9985470837434565,0.00036441937907226175,0.0003605497877665515,0.00036398573478233187
S24_2013_11674455,0.8837775745669354,0.11377546171682687,0.0008153027511355307,0.0008149712187280066,0.0008166897463743009
S24_2013_11780299,0.0007146190665886633,0.000715877440329819,0.000714393990072516,0.052042926467192725,0.9458121830358164
S24_2013_11181946,0.0009032674745042812,0.0009049367464670989,0.0775405228747843,0.0009046128850411174,0.9197466600192032
S24_2013_11548074,0.00039953062244822094,0.8306884905826765,0.0003992832956405134,0.08085240297232743,0.0876602925269074
S24_2013_11282800,0.0009214784557151565,0.0009159923871199108,0.0009134411266834409,0.3278812330682744,0.6693678549622072
S24_2013_11734053,0.38110812999375454,0.0004586731950516405,0.00045839975236735235,0.3147225901974599,0.3032522068613666
S24_2013_11344797,0.000385802393489819,0.06302810535836446,0.00038504861623171906,0.0003865540748482762,0.9358144895570658
S24_2013_11844467,0.000576979555210276,0.10872305731300429,0.0005818405728432048,0.07942559153357752,0.8106925310253648
S24_2013_11601277,0.000563903745363124,0.0005612693496033042,0.0005598370016632741,0.00055969906071021,0.9977552908426601
S24_2013_11505780,0.0007174948056145922,0.0007202084577064462,0.0007176718443220108,0.01718177710062428,0.9806628477917327
S24_2013_11772132,0.4948995294009792,0.5030319689490438,0.0006916919418333827,0.0006862720914677803,0.0006905376166759943
S24_2013_11586861,0.0025915968359202317,0.00027901676416790586,0.9817863631853895,0.00027518580762319,0.015067837406899178
S24_2013_11489204,0.352332172148556,0.15683365208689543,0.0007108651098711374,0.044776218646890235,0.44534709200778705
S24_2013_11923573,0.7584770419695308,0.14363412244597698,0.0005876796559914259,0.0005919184151360622,0.0967092375133648
S24_2013_11564213,0.0005443116300018907,0.9978258169199143,0.0005420293225188356,0.0005420429848323953,0.0005457991427326448
S24_2013_11895663,0.06249340908797001,0.00042456188310595447,0.0004248673665810819,0.07911708353469116,0.8575400781276519
S24_2013_11535097,0.9558022486820034,0.0002555240375687907,0.04343336147142529,0.00025536721576558996,0.00025349859323692904
S24_2013_11671083,0.14134130798650188,0.638702726390507,0.0005444216218783515,0.000546413896896487,0.2188651301042163
S24_2013_11322278,0.0007162080800266229,0.126338426695632,0.0007134023093275543,0.18501337375104168,0.6872185891639722
S24_2013_11718485,0.00034475575687491244,0.0799532635984117,0.0003438304630537495,0.07605251038806952,0.8433056397935902
S24_2013_11721505,0.0006059523775418832,0.18962892376042906,0.0006114154855753558,0.12285559253079972,0.686298115845654
S24_2013_11507459,0.0005019218005434902,0.0005021239072750746,0.0005060227350191585,0.03082567454480001,0.9676642570123622
S24_2013_11356403,0.0005885118813520214,0.0005862364721991122,0.04733349012484799,0.0005833783918205415,0.9509083831297802
S24_2013_11152953,0.7479642784214742,0.2502164872876152,0.0006061125404504586,0.0006042099245412166,0.0006089118259189543
S24_2013_11778965,0.0004360873944130382,0.629049104397644,0.31696257840221265,0.00043630740156223467,0.053115922404168146
S24_2013_11755073,0.056881211391014104,0.1995205226910206,0.0004161424747043805,0.00042095361022494735,0.742761169833036
S24_2013_11329858,0.02300265304031904,0.17248268740690678,0.0008469199984976765,0.0008513312345012894,0.8028164083197752
S24_2013_11430373,0.0003887885950205888,0.00038975941189728727,0.9984365410639181,0.00039215848656377385,0.0003927524426003112
S24_2013_11386586,0.0008178519168827173,0.3772323084737892,0.07472233649845302,0.21883009316189553,0.3283974099489797
S24_2013_11450669,0.0006860247605098902,0.0006879909208873398,0.38146407888870526,0.0835666589407999,0.5335952464890976
S24_2013_11472987,0.08333749331871396,0.8384155943643367,0.0005697712823134727,0.023497138504841933,0.054180002529793846
S24_2013_11547871,0.0006089110266785339,0.0006111527413104163,0.0006099890043411198,0.0006137587852956168,0.9975561884423744
S24_2013_11913822,0.0007015237697763787,0.0007044491601218513,0.000704073984901234,0.7190605582677309,0.2788293948174696
S24_2013_11131485,0.44193186937719814,0.38589863479941416,0.01062635714453817,0.16097816529831507,0.0005649733805341494
S24_2013_11893284,0.000854818905846022,0.0008574597565773911,0.0008513883883385648,0.0008693139686143355,0.9965670189806237
S24_2013_11674477,0.0007244581929436463,0.7947269883757379,0.0007243666520311565,0.20309603124167194,0.0007281555376152502
S24_2013_11412585,0.0004565192385517271,0.9154926521187112,0.00045685534770733676,0.08313177773286459,0.0004621955621652488
S24_2013_6463341,0.0004279482425231345,0.03826551674509115,0.00042898701359795293,0.8281566489182115,0.13272089908057624
S24_2013_10776948,0.0003585228683823083,0.06064485733428638,0.00035724584370532144,0.0003602546403313311,0.9382791193132947
S24_2013_11302629,0.0007537202411815827,0.6328857737169034,0.0007531796869823585,0.0007586300900680672,0.3648486962648646
S24_2013_11591819,0.0006989652443092841,0.5870908895165955,0.000686661983881471,0.0006917972264252586,0.41083168602878856
S24_2013_11790479,0.00032197848396046404,0.773002115652335,0.0003227801486635777,0.0003257563978735774,0.22602736931716735
S24_2013_11039772,0.0004484839778892136,0.3830488856203709,0.000449029011859394,0.2905884626449943,0.32546513874488614
S24_2013_11698685,0.0006549291936930266,0.0006627898940367255,0.0006516079325539466,0.535255230825849,0.4627754421538673
S24_2013_11240053,0.0006142028434437513,0.17227812335052295,0.8258723468151594,0.000619546770360381,0.0006157802205134859
S24_2013_11796340,0.01299994594409747,0.0007456252144160413,0.6933720136516196,0.2921323939964598,0.0007500211934070395
S24_2013_11254121,0.000640502942229513,0.3327378139780581,0.047169145717895634,0.618810346425877,0.0006421909359399112
S24_2013_11386002,0.1467620475272633,0.8158883644325147,0.03636922191405293,0.0004885526647331928,0.0004918134614359912
S24_2013_11891383,0.5685264651678474,0.4301241152986589,0.00044855519460578115,0.0004493694675263814,0.00045149487136141313
S24_2013_11458590,0.000723133797349074,0.9971005212189165,0.0007232376136201461,0.0007252476515918629,0.000727859718522489
S24_2013_11768645,0.5130040818523007,0.38796532741723017,0.000492876539327472,0.0004864825443302937,0.09805123164681137
S24_2013_11860075,0.0005797224038805517,0.000582791586640723,0.0005807198543862293,0.9224093311040996,0.07584743505099294
S24_2013_11291756,0.0006774684346590369,0.18161365989392833,0.17209847216607413,0.4411477638798555,0.20446263562548295
S24_2013_11877434,0.0004847570216240469,0.44442143434602915,0.00048694941053108897,0.5049089426910307,0.04969791653078493
S24_2013_10973807,0.3475430272906457,0.650782410118205,0.0005616131752853284,0.0005557996822773392,0.0005571497335865155
S24_2013_11812110,0.5309885279995583,0.31810193533754794,0.00791748680724175,0.1425992978814522,0.0003927519741997787
S24_2013_8771913,0.22920213389670624,0.12030947515716703,0.28936712748245236,0.04579196863440186,0.3153292948292725
S24_2013_11833715,0.9176652997548214,0.08067556807841128,0.0005559985650455025,0.0005505905909989367,0.0005525430107230656
S24_2013_11238434,0.18457170237272763,0.0003546461714985547,0.5846342463208318,0.00035411289842636224,0.23008529223651566
S24_2013_11629606,0.00044539403534896936,0.00044942206146776376,0.00044379138492414515,0.8444910688750251,0.154170323643234
S24_2013_11952521,0.6321241922494744,0.19057931869803266,0.04437069301237354,0.13217812559945075,0.0007476704406687747
S24_2013_11484947,0.0006914656823271081,0.3692670253896237,0.5990390538595166,0.0006924298600785159,0.03031002520845421
S24_2013_11590192,0.0006192405511576852,0.09093469759766237,0.0006134602962447773,0.9072145859114226,0.0006180156435125772
S24_2013_11401200,0.00040876655788164596,0.00040846491264657494,0.00040738172365722893,0.09950827647793763,0.899267110327877
S24_2013_11304271,0.11456184830360075,0.10980870635388636,0.3064129794271157,0.05196547691549826,0.417250988999899
S24_2013_11210234,0.9383340157798112,0.0006867125073092299,0.05962096915030916,0.000678057722172172,0.0006802448403983143
S24_2013_11853228,0.0009044288262863435,0.0009040309010877313,0.0727272047951195,0.08344887550620579,0.8420154599713007
S24_2013_11337068,0.2998940883728596,0.3144451463873143,0.0006945025683918007,0.0006837151784300326,0.3842825474930042
S24_2013_11616128,0.0006505354189577729,0.9973935190162541,0.0006506818700886585,0.0006491184673423832,0.0006561452273572064
S24_2013_11291273,0.029528860626758024,0.0008139770323285147,0.33079708559953475,0.2291493015636341,0.40971077517774457
S24_2013_11716954,0.0007881010428889586,0.9968247211567244,0.0007928487977059021,0.0007988309421404255,0.0007954980605404003
